id,page_id,tag_id
5341,2149,1399
5342,2149,1135
5343,2150,1114
5344,2150,1146
5345,2150,283
5346,2150,227
5347,2151,137
5348,2152,1419
5349,2152,1453
5350,2153,1341
5351,2153,1452
5352,2153,1947
5353,2154,154
5354,2154,1063
5355,2154,1779
5356,2155,1283
5357,2156,1437
5358,2156,1560
5359,2156,1570
5360,2156,1851
5361,2157,338
5362,2158,1651
5363,2158,1945
5364,2159,1863
5365,2159,762
5366,2160,253
5367,2160,357
5368,2160,61
5369,2160,1437
5370,2161,886
5371,2162,1929
5372,2162,645
5373,2162,884
5374,2162,665
5375,2163,597
5376,2163,1819
5377,2164,1586
5378,2164,784
5379,2164,713
5380,2165,1631
5381,2166,334
5382,2166,1668
5383,2167,730
5384,2167,743
5385,2167,767
5386,2168,848
5387,2168,927
5388,2168,440
5389,2168,779
5390,2169,953
5391,2170,1665
5392,2170,1903
5393,2170,465
5394,2170,1584
5395,2171,1364
5396,2172,1995
5397,2173,1471
5398,2173,1384
5399,2173,889
5400,2173,1375
5401,2174,458
5402,2174,471
5403,2175,1319
5404,2175,1267
5405,2176,1057
5406,2176,1265
5407,2177,985
5408,2177,1902
5409,2178,891
5410,2178,1775
5411,2178,352
5412,2179,1629
5413,2179,887
5414,2179,1370
5415,2180,657
5416,2180,340
5417,2181,1583
5418,2181,1155
5419,2181,717
5420,2182,548
5421,2183,890
5422,2184,1128
5423,2185,429
5424,2185,27
5425,2185,1568
5426,2186,1418
5427,2186,477
5428,2186,706
5429,2186,416
5430,2187,1774
5431,2187,1595
5432,2187,807
5433,2188,1084
5434,2188,186
5435,2188,1527
5436,2189,1049
5437,2189,1768
5438,2189,1130
5439,2190,557
5440,2190,23
5441,2190,1083
5442,2191,57
5443,2191,20
5444,2192,481
5445,2192,1530
5446,2192,1202
5447,2192,41
5448,2193,763
5449,2194,1512
5450,2194,1926
5451,2195,233
5452,2195,1091
5453,2195,1351
5454,2196,404
5455,2196,35
5456,2197,273
5457,2197,1378
5458,2198,778
5459,2198,595
5460,2199,1041
5461,2199,148
5462,2200,744
5463,2200,406
5464,2201,341
5465,2201,1221
5466,2201,763
5467,2201,1954
5468,2202,1770
5469,2202,737
5470,2202,667
5471,2202,49
5472,2203,1023
5473,2204,1424
5474,2205,984
5475,2205,244
5476,2206,1671
5477,2206,892
5478,2206,644
5479,2206,592
5480,2207,855
5481,2207,1209
5482,2208,1024
5483,2208,985
5484,2208,1807
5485,2209,1485
5486,2210,1298
5487,2211,354
5488,2212,762
5489,2213,1440
5490,2214,1541
5491,2214,79
5492,2214,1577
5493,2215,1080
5494,2216,1613
5495,2217,1985
5496,2217,1881
5497,2217,1256
5498,2218,1319
5499,2218,692
5500,2218,792
5501,2219,220
5502,2219,621
5503,2220,821
5504,2220,400
5505,2220,330
5506,2221,1221
5507,2221,1964
5508,2221,1375
5509,2221,1489
5510,2222,1942
5511,2222,1683
5512,2222,1176
5513,2223,1915
5514,2224,1180
5515,2224,1749
5516,2225,398
5517,2225,928
5518,2226,156
5519,2226,251
5520,2226,289
5521,2226,278
5522,2227,759
5523,2227,841
5524,2227,1206
5525,2227,566
5526,2228,1514
5527,2228,454
5528,2229,754
5529,2229,1115
5530,2230,1764
5531,2230,661
5532,2230,971
5533,2231,1227
5534,2231,1013
5535,2232,350
5536,2232,722
5537,2232,1254
5538,2232,1927
5539,2233,1219
5540,2233,1088
5541,2234,105
5542,2234,294
5543,2234,1087
5544,2235,301
5545,2235,666
5546,2235,220
5547,2235,10
5548,2236,268
5549,2236,1704
5550,2237,1431
5551,2237,1065
5552,2238,948
5553,2239,1008
5554,2239,1948
5555,2240,468
5556,2240,702
5557,2240,499
5558,2241,1159
5559,2241,1436
5560,2241,951
5561,2241,135
5562,2242,773
5563,2243,121
5564,2243,608
5565,2244,1680
5566,2244,283
5567,2244,458
5568,2244,810
5569,2245,1049
5570,2245,1770
5571,2245,374
5572,2246,1023
5573,2246,1614
5574,2246,1539
5575,2246,600
5576,2247,919
5577,2248,418
5578,2248,1071
5579,2248,123
5580,2249,458
5581,2249,1284
5582,2249,362
5583,2249,1957
5584,2250,1975
5585,2250,446
5586,2250,1636
5587,2251,1579
5588,2251,1713
5589,2251,738
5590,2252,1287
5591,2252,1265
5592,2253,888
5593,2254,120
5594,2255,1745
5595,2256,557
5596,2256,360
5597,2256,732
5598,2257,785
5599,2257,972
5600,2258,614
5601,2259,652
5602,2260,1657
5603,2260,1156
5604,2260,1889
5605,2260,646
5606,2261,1170
5607,2262,627
5608,2262,1253
5609,2263,1253
5610,2263,954
5611,2264,1462
5612,2264,1773
5613,2264,1883
5614,2264,1084
5615,2265,133
5616,2265,872
5617,2265,1493
5618,2266,1308
5619,2267,690
5620,2267,483
5621,2268,1422
5622,2269,1109
5623,2269,659
5624,2269,587
5625,2269,648
5626,2270,934
5627,2270,539
5628,2270,846
5629,2271,1889
5630,2271,1595
5631,2271,1571
5632,2272,1699
5633,2273,1270
5634,2273,1104
5635,2274,67
5636,2274,343
5637,2274,605
5638,2274,1407
5639,2275,1675
5640,2275,1582
5641,2276,598
5642,2277,1943
5643,2277,1076
5644,2277,1366
5645,2277,281
5646,2278,754
5647,2278,1909
5648,2279,899
5649,2279,666
5650,2280,181
5651,2280,42
5652,2280,129
5653,2280,1365
5654,2281,412
5655,2281,1491
5656,2282,932
5657,2283,1070
5658,2283,726
5659,2283,714
5660,2284,854
5661,2285,328
5662,2285,748
5663,2285,956
5664,2285,1313
5665,2286,176
5666,2286,990
5667,2287,664
5668,2288,1911
5669,2289,1493
5670,2290,1007
5671,2291,1226
5672,2291,889
5673,2291,60
5674,2291,220
5675,2292,812
5676,2292,1316
5677,2292,1715
5678,2292,1214
5679,2293,183
5680,2294,1104
5681,2294,1069
5682,2295,802
5683,2295,1260
5684,2296,1660
5685,2297,1127
5686,2298,453
5687,2298,858
5688,2298,998
5689,2299,1338
5690,2300,1880
5691,2300,1714
5692,2300,1308
5693,2300,1063
5694,2301,1355
5695,2302,220
5696,2303,93
5697,2303,208
5698,2304,932
5699,2304,1779
5700,2305,869
5701,2305,216
5702,2305,194
5703,2306,1655
5704,2306,56
5705,2307,1545
5706,2307,487
5707,2308,410
5708,2308,1499
5709,2308,1228
5710,2309,35
5711,2310,878
5712,2311,41
5713,2311,36
5714,2311,877
5715,2312,1852
5716,2312,807
5717,2312,1057
5718,2313,619
5719,2313,525
5720,2313,311
5721,2314,13
5722,2314,925
5723,2314,1656
5724,2314,730
5725,2315,505
5726,2316,1848
5727,2316,1363
5728,2317,1328
5729,2317,1882
5730,2317,1861
5731,2318,1013
5732,2318,1546
5733,2318,1032
5734,2319,1187
5735,2319,1652
5736,2320,482
5737,2320,1957
5738,2321,1280
5739,2321,1182
5740,2321,1388
5741,2321,236
5742,2322,1695
5743,2322,253
5744,2322,93
5745,2323,1751
5746,2323,1153
5747,2324,750
5748,2325,879
5749,2325,601
5750,2325,646
5751,2325,342
5752,2326,1311
5753,2326,1545
5754,2326,780
5755,2326,1618
5756,2327,244
5757,2327,1889
5758,2328,1127
5759,2328,1098
5760,2328,1398
5761,2329,993
5762,2330,1486
5763,2330,1077
5764,2330,975
5765,2331,379
5766,2331,1241
5767,2331,1872
5768,2332,1322
5769,2332,687
5770,2332,1976
5771,2332,1030
5772,2333,1834
5773,2333,1277
5774,2333,1797
5775,2333,1430
5776,2334,1005
5777,2334,840
5778,2334,392
5779,2335,1144
5780,2335,535
5781,2335,605
5782,2335,295
5783,2336,655
5784,2336,789
5785,2336,1577
5786,2336,940
5787,2337,1849
5788,2338,197
5789,2338,432
5790,2338,609
5791,2339,1906
5792,2340,1586
5793,2340,1233
5794,2340,2
5795,2341,763
5796,2341,729
5797,2341,495
5798,2341,988
5799,2342,1913
5800,2342,762
5801,2343,271
5802,2343,159
5803,2343,1196
5804,2344,612
5805,2345,556
5806,2345,160
5807,2346,635
5808,2347,336
5809,2348,1395
5810,2348,1544
5811,2349,1249
5812,2349,819
5813,2349,1469
5814,2350,1060
5815,2351,1464
5816,2351,1026
5817,2351,131
5818,2352,474
5819,2352,1779
5820,2353,1054
5821,2353,1865
5822,2354,1822
5823,2354,1892
5824,2354,8
5825,2354,685
5826,2355,301
5827,2356,1407
5828,2356,1134
5829,2356,1786
5830,2356,1931
5831,2357,1415
5832,2357,1618
5833,2358,485
5834,2358,1719
5835,2358,99
5836,2358,863
5837,2359,1359
5838,2360,100
5839,2360,751
5840,2360,1790
5841,2360,716
5842,2361,6
5843,2362,1132
5844,2362,1637
5845,2362,981
5846,2362,1253
5847,2363,752
5848,2364,719
5849,2364,1426
5850,2364,46
5851,2365,1354
5852,2365,1569
5853,2365,275
5854,2365,1561
5855,2366,1053
5856,2367,1103
5857,2367,1074
5858,2367,223
5859,2367,1562
5860,2368,760
5861,2368,1511
5862,2369,1415
5863,2370,260
5864,2370,1316
5865,2371,392
5866,2372,880
5867,2373,363
5868,2374,1556
5869,2374,802
5870,2374,1481
5871,2375,1952
5872,2375,177
5873,2376,689
5874,2376,1994
5875,2376,184
5876,2377,979
5877,2378,1744
5878,2378,1330
5879,2378,546
5880,2379,752
5881,2379,531
5882,2379,1908
5883,2379,1420
5884,2380,440
5885,2381,1396
5886,2381,433
5887,2382,322
5888,2382,1805
5889,2382,529
5890,2383,1058
5891,2383,1877
5892,2383,1537
5893,2384,1013
5894,2384,930
5895,2385,1582
5896,2386,1251
5897,2386,1078
5898,2387,1717
5899,2388,668
5900,2388,61
5901,2388,85
5902,2389,1786
5903,2389,264
5904,2389,878
5905,2389,1202
5906,2390,1692
5907,2391,747
5908,2392,1857
5909,2392,806
5910,2392,1895
5911,2393,1521
5912,2393,810
5913,2393,1652
5914,2394,1577
5915,2394,1090
5916,2394,116
5917,2395,336
5918,2396,1184
5919,2396,117
5920,2396,1333
5921,2397,1062
5922,2397,777
5923,2397,523
5924,2397,1930
5925,2398,1557
5926,2399,565
5927,2399,199
5928,2399,480
5929,2400,1175
5930,2401,945
5931,2401,1359
5932,2401,1573
5933,2402,291
5934,2402,1259
5935,2403,1380
5936,2404,1062
5937,2404,451
5938,2404,660
5939,2405,1646
5940,2406,1645
5941,2406,1399
5942,2406,1852
5943,2406,1337
5944,2407,282
5945,2407,1785
5946,2407,1108
5947,2407,546
5948,2408,1676
5949,2408,1335
5950,2409,498
5951,2409,412
5952,2409,1426
5953,2410,1027
5954,2410,1211
5955,2411,1860
5956,2412,981
5957,2413,1506
5958,2413,484
5959,2414,1725
5960,2415,147
5961,2415,360
5962,2416,390
5963,2417,714
5964,2418,847
5965,2418,1434
5966,2418,1391
5967,2418,1649
5968,2419,237
5969,2419,1875
5970,2420,1951
5971,2420,74
5972,2421,786
5973,2421,14
5974,2422,635
5975,2423,732
5976,2423,85
5977,2424,1569
5978,2424,1861
5979,2424,858
5980,2425,450
5981,2426,732
5982,2427,992
5983,2428,227
5984,2429,335
5985,2429,826
5986,2430,336
5987,2430,1739
5988,2430,1203
5989,2430,1471
5990,2431,77
5991,2432,305
5992,2433,594
5993,2434,638
5994,2434,1629
5995,2434,1555
5996,2435,530
5997,2436,1620
5998,2436,449
5999,2436,1788
6000,2437,1016
6001,2437,1492
6002,2437,1501
6003,2438,967
6004,2438,785
6005,2438,901
6006,2439,297
6007,2440,52
6008,2440,1421
6009,2440,1638
6010,2440,749
6011,2441,1631
6012,2442,919
6013,2443,238
6014,2443,1090
6015,2444,1959
6016,2444,830
6017,2445,1114
6018,2445,1712
6019,2445,1882
6020,2445,270
6021,2446,1574
6022,2446,1930
6023,2446,1878
6024,2446,153
6025,2447,657
6026,2447,1718
6027,2447,985
6028,2447,1686
6029,2448,419
6030,2448,1073
6031,2448,15
6032,2448,1061
6033,2449,1927
6034,2450,1419
6035,2451,263
6036,2451,370
6037,2451,435
6038,2451,322
6039,2452,760
6040,2453,1884
6041,2453,1814
6042,2453,106
6043,2454,1680
6044,2455,1770
6045,2455,60
6046,2456,1248
6047,2456,115
6048,2456,1123
6049,2456,797
6050,2457,1350
6051,2457,1249
6052,2458,668
6053,2459,1509
6054,2459,1526
6055,2459,1900
6056,2459,1634
6057,2460,1736
6058,2460,599
6059,2460,312
6060,2460,1295
6061,2461,1195
6062,2461,1382
6063,2462,1600
6064,2462,1602
6065,2462,1863
6066,2462,810
6067,2463,1533
6068,2463,992
6069,2464,1572
6070,2464,516
6071,2464,1008
6072,2464,1453
6073,2465,783
6074,2466,35
6075,2466,202
6076,2467,1019
6077,2467,1021
6078,2467,1469
6079,2468,831
6080,2468,337
6081,2469,1845
6082,2469,1080
6083,2469,226
6084,2469,555
6085,2470,361
6086,2470,1378
6087,2470,320
6088,2470,1063
6089,2471,1368
6090,2471,1345
6091,2471,547
6092,2472,1314
6093,2473,665
6094,2474,1554
6095,2474,168
6096,2474,102
6097,2475,1869
6098,2475,819
6099,2475,825
6100,2475,887
6101,2476,1190
6102,2476,1747
6103,2476,562
6104,2476,143
6105,2477,171
6106,2477,641
6107,2477,877
6108,2478,1901
6109,2478,1700
6110,2479,1256
6111,2479,565
6112,2480,1943
6113,2481,663
6114,2481,1211
6115,2481,668
6116,2481,1396
6117,2482,371
6118,2482,1413
6119,2482,335
6120,2483,477
6121,2483,1592
6122,2484,347
6123,2484,1224
6124,2484,1809
6125,2484,1280
6126,2485,1243
6127,2485,1943
6128,2485,331
6129,2486,136
6130,2486,132
6131,2486,539
6132,2486,790
6133,2487,866
6134,2487,1265
6135,2487,1808
6136,2487,197
6137,2488,1372
6138,2488,123
6139,2489,1838
6140,2489,1598
6141,2489,1875
6142,2489,1608
6143,2490,1238
6144,2490,1989
6145,2491,814
6146,2491,1507
6147,2492,1212
6148,2493,1131
6149,2493,1633
6150,2494,1188
6151,2494,297
6152,2494,1260
6153,2494,883
6154,2495,1771
6155,2495,716
6156,2495,1309
6157,2496,179
6158,2496,1940
6159,2497,1832
6160,2498,519
6161,2498,897
6162,2498,1445
6163,2499,307
6164,2500,565
6165,2500,1925
6166,2500,772
6167,2501,229
6168,2501,1550
6169,2501,1460
6170,2501,600
6171,2502,101
6172,2502,1466
6173,2503,444
6174,2503,666
6175,2503,96
6176,2503,658
6177,2504,56
6178,2504,819
6179,2505,1779
6180,2506,1827
6181,2506,1309
6182,2506,948
6183,2506,1065
6184,2507,850
6185,2507,1502
6186,2507,1517
6187,2507,1301
6188,2508,27
6189,2508,348
6190,2508,284
6191,2509,1710
6192,2509,725
6193,2509,357
6194,2509,1663
6195,2510,1623
6196,2510,1753
6197,2510,935
6198,2510,1580
6199,2511,181
6200,2511,531
6201,2511,970
6202,2512,423
6203,2513,1644
6204,2513,1068
6205,2513,181
6206,2514,1989
6207,2514,820
6208,2514,1665
6209,2514,1943
6210,2515,19
6211,2515,697
6212,2515,1193
6213,2515,1440
6214,2516,1690
6215,2516,635
6216,2517,866
6217,2518,212
6218,2518,1800
6219,2518,1138
6220,2519,530
6221,2519,48
6222,2519,12
6223,2520,283
6224,2520,454
6225,2520,1002
6226,2520,525
6227,2521,1749
6228,2522,757
6229,2523,284
6230,2524,320
6231,2525,445
6232,2525,1867
6233,2526,867
6234,2527,46
6235,2527,1283
6236,2527,911
6237,2528,738
6238,2528,1529
6239,2528,59
6240,2529,1369
6241,2529,1588
6242,2529,1806
6243,2529,443
6244,2530,761
6245,2530,1639
6246,2530,41
6247,2531,135
6248,2532,64
6249,2532,545
6250,2532,1688
6251,2533,649
6252,2533,1983
6253,2534,724
6254,2534,1181
6255,2534,1054
6256,2534,1153
6257,2535,429
6258,2535,1474
6259,2535,856
6260,2536,1870
6261,2536,1991
6262,2536,30
6263,2536,1152
6264,2537,399
6265,2538,1444
6266,2539,913
6267,2539,64
6268,2540,1522
6269,2540,162
6270,2540,422
6271,2540,1833
6272,2541,669
6273,2541,595
6274,2541,914
6275,2541,1004
6276,2542,1060
6277,2542,1007
6278,2542,1493
6279,2543,1466
6280,2543,1950
6281,2543,1335
6282,2544,1514
6283,2544,1139
6284,2545,1948
6285,2545,704
6286,2546,1618
6287,2546,796
6288,2546,862
6289,2546,1062
6290,2547,1217
6291,2547,1447
6292,2547,1373
6293,2547,29
6294,2548,1687
6295,2549,313
6296,2550,563
6297,2550,996
6298,2551,40
6299,2552,1061
6300,2553,1460
6301,2553,603
6302,2554,1911
6303,2554,75
6304,2554,709
6305,2554,483
6306,2555,1027
6307,2555,790
6308,2556,615
6309,2556,1417
6310,2557,1281
6311,2557,455
6312,2557,415
6313,2557,679
6314,2558,1706
6315,2558,1239
6316,2558,1764
6317,2559,1339
6318,2560,950
6319,2560,1535
6320,2560,497
6321,2561,1360
6322,2561,1782
6323,2562,1676
6324,2563,841
6325,2563,1685
6326,2563,1674
6327,2563,663
6328,2564,1497
6329,2565,1961
6330,2565,1131
6331,2566,1646
6332,2567,1804
6333,2567,868
6334,2567,577
6335,2568,1512
6336,2568,1593
6337,2568,981
6338,2569,1375
6339,2570,692
6340,2571,1755
6341,2571,1779
6342,2571,191
6343,2572,127
6344,2572,1630
6345,2572,1523
6346,2573,1953
6347,2573,489
6348,2573,502
6349,2574,1921
6350,2574,1531
6351,2575,1733
6352,2575,246
6353,2575,1240
6354,2575,554
6355,2576,990
6356,2577,1883
6357,2577,1928
6358,2577,651
6359,2578,1784
6360,2579,1694
6361,2579,346
6362,2579,112
6363,2580,1530
6364,2580,530
6365,2580,1717
6366,2581,1894
6367,2581,653
6368,2581,1511
6369,2582,820
6370,2582,1394
6371,2583,242
6372,2583,727
6373,2583,986
6374,2583,1070
6375,2584,1037
6376,2584,492
6377,2584,45
6378,2584,843
6379,2585,706
6380,2585,352
6381,2586,1212
6382,2587,1026
6383,2587,1041
6384,2587,816
6385,2588,1671
6386,2588,1729
6387,2588,943
6388,2589,1574
6389,2589,1143
6390,2589,1789
6391,2590,1941
6392,2590,1640
6393,2591,1534
6394,2591,817
6395,2591,599
6396,2592,122
6397,2592,1915
6398,2593,1940
6399,2593,493
6400,2594,1277
6401,2594,1546
6402,2595,1074
6403,2595,1237
6404,2595,394
6405,2596,1845
6406,2596,1142
6407,2596,174
6408,2597,1631
6409,2597,651
6410,2597,1097
6411,2598,1641
6412,2598,1333
6413,2599,390
6414,2600,1837
6415,2600,792
6416,2601,1631
6417,2602,1535
6418,2603,129
6419,2604,828
6420,2605,1731
6421,2606,553
6422,2606,1081
6423,2607,83
6424,2607,730
6425,2607,1849
6426,2607,1093
6427,2608,1214
6428,2608,349
6429,2608,123
6430,2609,1067
6431,2609,423
6432,2609,1008
6433,2609,1876
6434,2610,495
6435,2610,1842
6436,2611,469
6437,2611,734
6438,2612,139
6439,2612,758
6440,2613,110
6441,2614,333
6442,2614,1548
6443,2614,66
6444,2614,504
6445,2615,188
6446,2616,513
6447,2616,1687
6448,2617,1843
6449,2618,550
6450,2618,378
6451,2618,228
6452,2619,940
6453,2619,1748
6454,2620,1457
6455,2620,815
6456,2620,1635
6457,2621,483
6458,2622,1690
6459,2622,1814
6460,2622,1493
6461,2622,69
6462,2623,1178
6463,2623,1727
6464,2623,770
6465,2623,850
6466,2624,1269
6467,2624,1867
6468,2624,802
6469,2624,1995
6470,2625,860
6471,2626,969
6472,2626,1650
6473,2627,71
6474,2627,1777
6475,2627,1939
6476,2628,1944
6477,2628,539
6478,2628,652
6479,2628,1442
6480,2629,513
6481,2629,1468
6482,2629,1644
6483,2630,965
6484,2631,888
6485,2631,1370
6486,2631,1288
6487,2632,1351
6488,2632,1581
6489,2632,88
6490,2633,1724
6491,2633,1123
6492,2633,670
6493,2633,1373
6494,2634,1614
6495,2634,1827
6496,2635,1902
6497,2635,1278
6498,2635,455
6499,2635,625
6500,2636,540
6501,2637,970
6502,2637,1599
6503,2637,1580
6504,2637,1129
6505,2638,1477
6506,2638,865
6507,2638,341
6508,2638,1600
6509,2639,543
6510,2639,1482
6511,2640,1508
6512,2640,388
6513,2640,306
6514,2641,847
6515,2641,25
6516,2641,959
6517,2642,1869
6518,2642,1024
6519,2642,216
6520,2642,254
6521,2643,1210
6522,2643,1968
6523,2643,829
6524,2643,1293
6525,2644,644
6526,2644,2000
6527,2645,1122
6528,2645,1039
6529,2645,825
6530,2646,48
6531,2647,202
6532,2647,16
6533,2647,819
6534,2648,1904
6535,2648,236
6536,2648,1643
6537,2649,1299
6538,2649,1031
6539,2649,656
6540,2649,385
6541,2650,1406
6542,2650,841
6543,2650,948
6544,2650,819
6545,2651,858
6546,2651,129
6547,2652,1654
6548,2652,1047
6549,2652,508
6550,2652,867
6551,2653,1349
6552,2653,732
6553,2653,1718
6554,2653,352
6555,2654,1914
6556,2654,313
6557,2655,1911
6558,2656,1786
6559,2656,1507
6560,2656,802
6561,2657,1336
6562,2657,1354
6563,2657,484
6564,2658,574
6565,2658,1396
6566,2658,1362
6567,2658,594
6568,2659,907
6569,2659,1473
6570,2659,1602
6571,2659,159
6572,2660,179
6573,2660,91
6574,2660,1650
6575,2660,955
6576,2661,156
6577,2661,1449
6578,2662,328
6579,2662,1141
6580,2662,1794
6581,2663,1631
6582,2664,232
6583,2665,1026
6584,2665,1860
6585,2665,1110
6586,2666,1396
6587,2666,1152
6588,2666,1542
6589,2667,1772
6590,2667,1101
6591,2667,1497
6592,2668,841
6593,2669,492
6594,2669,1186
6595,2669,153
6596,2669,1588
6597,2670,1974
6598,2670,1235
6599,2670,395
6600,2670,1501
6601,2671,61
6602,2671,1636
6603,2671,698
6604,2671,1274
6605,2672,1274
6606,2672,1710
6607,2672,1152
6608,2673,663
6609,2673,128
6610,2673,677
6611,2673,633
6612,2674,1470
6613,2674,429
6614,2674,1438
6615,2675,55
6616,2675,464
6617,2675,677
6618,2676,1090
6619,2676,174
6620,2676,270
6621,2677,1471
6622,2677,1438
6623,2678,796
6624,2678,1587
6625,2679,1392
6626,2679,454
6627,2680,606
6628,2681,1228
6629,2682,1966
6630,2682,115
6631,2683,1856
6632,2683,30
6633,2683,613
6634,2683,607
6635,2684,180
6636,2684,1889
6637,2685,1400
6638,2685,1889
6639,2686,862
6640,2686,136
6641,2687,99
6642,2687,1584
6643,2688,1242
6644,2688,1592
6645,2689,567
6646,2689,1117
6647,2689,1249
6648,2689,1666
6649,2690,492
6650,2691,1305
6651,2692,648
6652,2693,1023
6653,2694,1585
6654,2694,1715
6655,2695,53
6656,2695,247
6657,2695,1701
6658,2696,366
6659,2697,263
6660,2697,150
6661,2697,1076
6662,2698,1169
6663,2699,904
6664,2700,919
6665,2700,1430
6666,2700,403
6667,2700,1483
6668,2701,1833
6669,2701,664
6670,2701,1112
6671,2701,1801
6672,2702,261
6673,2702,763
6674,2703,396
6675,2703,394
6676,2704,580
6677,2704,1561
6678,2704,513
6679,2704,797
6680,2705,46
6681,2705,1841
6682,2706,1571
6683,2707,1643
6684,2707,1117
6685,2708,1270
6686,2708,333
6687,2709,1432
6688,2709,1080
6689,2709,1341
6690,2710,1366
6691,2710,1611
6692,2710,1825
6693,2710,1293
6694,2711,178
6695,2711,289
6696,2712,418
6697,2712,1357
6698,2712,988
6699,2713,1181
6700,2714,231
6701,2714,1726
6702,2714,1774
6703,2714,1880
6704,2715,1332
6705,2715,1033
6706,2715,1867
6707,2716,380
6708,2717,307
6709,2718,1708
6710,2719,1622
6711,2719,294
6712,2719,738
6713,2719,1973
6714,2720,154
6715,2720,420
6716,2721,885
6717,2721,634
6718,2722,785
6719,2722,1383
6720,2723,113
6721,2723,1536
6722,2724,1435
6723,2724,1130
6724,2724,1562
6725,2724,1149
6726,2725,1093
6727,2725,1267
6728,2725,691
6729,2726,13
6730,2726,883
6731,2726,1276
6732,2726,752
6733,2727,1010
6734,2727,1245
6735,2727,1580
6736,2728,801
6737,2728,1989
6738,2728,1232
6739,2728,1870
6740,2729,699
6741,2730,1992
6742,2731,1730
6743,2731,377
6744,2731,1532
6745,2731,35
6746,2732,1244
6747,2733,254
6748,2733,127
6749,2733,12
6750,2734,878
6751,2735,843
6752,2735,347
6753,2735,1025
6754,2735,1961
6755,2736,615
6756,2736,731
6757,2736,53
6758,2736,1234
6759,2737,1750
6760,2737,1417
6761,2737,329
6762,2737,1706
6763,2738,1880
6764,2738,1402
6765,2739,233
6766,2740,1709
6767,2740,650
6768,2741,483
6769,2742,1230
6770,2742,887
6771,2742,1425
6772,2743,987
6773,2743,1581
6774,2743,1299
6775,2744,1055
6776,2744,1855
6777,2745,220
6778,2745,977
6779,2745,1781
6780,2745,15
6781,2746,1388
6782,2747,40
6783,2748,378
6784,2748,213
6785,2748,1718
6786,2748,1135
6787,2749,852
6788,2749,404
6789,2749,1226
6790,2750,1535
6791,2751,1120
6792,2751,478
6793,2752,1762
6794,2753,1147
6795,2753,33
6796,2753,198
6797,2754,1644
6798,2754,909
6799,2754,172
6800,2755,1340
6801,2755,1230
6802,2756,1296
6803,2756,182
6804,2757,262
6805,2757,325
6806,2757,157
6807,2758,83
6808,2758,866
6809,2758,1048
6810,2759,15
6811,2760,368
6812,2761,811
6813,2761,1795
6814,2762,977
6815,2762,1672
6816,2763,1619
6817,2764,124
6818,2765,1750
6819,2766,574
6820,2766,461
6821,2766,140
6822,2766,1344
6823,2767,1964
6824,2768,581
6825,2769,1208
6826,2769,589
6827,2770,1395
6828,2770,115
6829,2771,1146
6830,2772,1736
6831,2773,727
6832,2774,1575
6833,2775,1309
6834,2775,840
6835,2775,836
6836,2775,597
6837,2776,1381
6838,2776,268
6839,2776,218
6840,2777,92
6841,2778,113
6842,2779,923
6843,2779,1437
6844,2779,306
6845,2779,195
6846,2780,855
6847,2781,1429
6848,2781,155
6849,2781,748
6850,2781,523
6851,2782,845
6852,2782,914
6853,2782,1146
6854,2783,1034
6855,2784,922
6856,2784,863
6857,2784,1727
6858,2784,115
6859,2785,443
6860,2785,1247
6861,2785,434
6862,2786,1387
6863,2786,624
6864,2787,984
6865,2788,1232
6866,2788,817
6867,2789,1960
6868,2789,106
6869,2790,1068
6870,2790,696
6871,2790,887
6872,2791,1490
6873,2791,1615
6874,2791,561
6875,2791,1780
6876,2792,1763
6877,2792,1688
6878,2792,998
6879,2793,1203
6880,2793,596
6881,2793,824
6882,2794,427
6883,2795,785
6884,2795,119
6885,2795,927
6886,2796,1826
6887,2796,1159
6888,2797,1830
6889,2797,79
6890,2798,1972
6891,2798,1853
6892,2798,907
6893,2799,1321
6894,2799,1586
6895,2799,1662
6896,2799,1792
6897,2800,343
6898,2800,977
6899,2800,849
6900,2800,1938
6901,2801,879
6902,2801,1262
6903,2801,953
6904,2801,77
6905,2802,1850
6906,2803,1468
6907,2803,1085
6908,2803,1214
6909,2803,96
6910,2804,1304
6911,2804,28
6912,2805,1776
6913,2805,1326
6914,2805,239
6915,2806,188
6916,2806,1022
6917,2807,388
6918,2807,1719
6919,2808,1064
6920,2808,1384
6921,2809,705
6922,2809,1156
6923,2810,1150
6924,2810,888
6925,2810,1548
6926,2810,1445
6927,2811,329
6928,2811,838
6929,2812,972
6930,2813,903
6931,2813,1822
6932,2813,1945
6933,2813,817
6934,2814,1954
6935,2815,69
6936,2815,191
6937,2816,1665
6938,2816,1986
6939,2816,1332
6940,2816,1678
6941,2817,458
6942,2818,399
6943,2818,1585
6944,2819,79
6945,2819,141
6946,2819,1997
6947,2819,1040
6948,2820,1423
6949,2820,1224
6950,2821,160
6951,2821,1881
6952,2822,1361
6953,2822,331
6954,2822,1740
6955,2822,1046
6956,2823,609
6957,2823,961
6958,2823,1669
6959,2824,378
6960,2824,646
6961,2825,1207
6962,2825,1330
6963,2825,1360
6964,2825,1339
6965,2826,271
6966,2826,355
6967,2827,873
6968,2827,665
6969,2827,822
6970,2827,1395
6971,2828,568
6972,2828,1646
6973,2828,287
6974,2829,1933
6975,2830,990
6976,2830,375
6977,2830,1552
6978,2830,1263
6979,2831,403
6980,2832,1390
6981,2832,175
6982,2832,1654
6983,2832,1855
