product_id,product_name,description,category_id,sku,list_price,cost_price,weight_kg
857,Pro Widget v857,High performance utility design matching component spec 857.,3,SKU-387-0857,851.5,686.31,11.0
858,Ultra Link v858,High performance utility design matching component spec 858.,5,SKU-250-0858,665.26,430.24,18.32
859,Quantum Pad v859,High performance utility design matching component spec 859.,1,SKU-862-0859,255.36,202.23,33.58
860,Flex Gadget v860,High performance utility design matching component spec 860.,5,SKU-518-0860,487.46,371.59,2.91
861,Elite Module v861,High performance utility design matching component spec 861.,1,SKU-399-0861,964.68,536.81,39.16
862,Ultra Module v862,High performance utility design matching component spec 862.,1,SKU-629-0862,18.42,14.63,11.7
863,Flex Device v863,High performance utility design matching component spec 863.,4,SKU-454-0863,804.76,548.23,5.1
864,Elite Gadget v864,High performance utility design matching component spec 864.,1,SKU-477-0864,954.47,774.99,4.93
865,Ultra Hub v865,High performance utility design matching component spec 865.,1,SKU-726-0865,1090.3,684.4,20.42
866,Flex Device v866,High performance utility design matching component spec 866.,2,SKU-337-0866,810.5,585.96,2.1
867,Max Gadget v867,High performance utility design matching component spec 867.,4,SKU-192-0867,885.29,642.81,5.03
868,Eco Link v868,High performance utility design matching component spec 868.,1,SKU-498-0868,249.47,171.78,0.29
869,Smart Module v869,High performance utility design matching component spec 869.,3,SKU-530-0869,741.21,503.52,6.53
870,Quantum Widget v870,High performance utility design matching component spec 870.,5,SKU-163-0870,463.22,282.83,34.63
871,Eco Station v871,High performance utility design matching component spec 871.,4,SKU-301-0871,336.54,205.56,11.01
872,Core Pack v872,High performance utility design matching component spec 872.,2,SKU-735-0872,723.76,581.96,35.52
873,Quantum Station v873,High performance utility design matching component spec 873.,1,SKU-231-0873,832.88,572.06,13.02
874,Ultra Pad v874,High performance utility design matching component spec 874.,5,SKU-308-0874,146.0,116.74,4.1
875,Eco Device v875,High performance utility design matching component spec 875.,5,SKU-394-0875,391.21,323.59,24.66
876,Quantum Device v876,High performance utility design matching component spec 876.,5,SKU-233-0876,858.02,656.58,20.29
877,Max Gadget v877,High performance utility design matching component spec 877.,5,SKU-956-0877,359.25,261.33,23.3
878,Elite Link v878,High performance utility design matching component spec 878.,3,SKU-282-0878,1056.2,784.01,16.45
879,Quantum Hub v879,High performance utility design matching component spec 879.,4,SKU-203-0879,947.03,679.66,31.67
880,Elite Gadget v880,High performance utility design matching component spec 880.,3,SKU-452-0880,321.77,192.32,4.86
881,Elite Pad v881,High performance utility design matching component spec 881.,3,SKU-676-0881,42.83,28.77,15.97
882,Elite Pad v882,High performance utility design matching component spec 882.,5,SKU-543-0882,35.06,22.25,7.42
883,Eco Pad v883,High performance utility design matching component spec 883.,3,SKU-167-0883,364.44,219.19,36.67
884,Quantum Widget v884,High performance utility design matching component spec 884.,5,SKU-302-0884,998.18,740.97,14.2
885,Flex Module v885,High performance utility design matching component spec 885.,5,SKU-894-0885,409.82,230.2,9.39
886,Elite Hub v886,High performance utility design matching component spec 886.,1,SKU-167-0886,642.72,427.14,3.62
887,Max Widget v887,High performance utility design matching component spec 887.,3,SKU-421-0887,784.73,591.68,6.24
888,Core Module v888,High performance utility design matching component spec 888.,3,SKU-915-0888,385.48,278.0,28.26
889,Smart Pad v889,High performance utility design matching component spec 889.,1,SKU-682-0889,484.96,321.13,11.98
890,Ultra Module v890,High performance utility design matching component spec 890.,4,SKU-185-0890,864.26,490.45,39.61
891,Ultra Gadget v891,High performance utility design matching component spec 891.,5,SKU-606-0891,805.38,624.59,13.06
892,Elite Hub v892,High performance utility design matching component spec 892.,2,SKU-174-0892,146.66,92.49,30.38
893,Pro Station v893,High performance utility design matching component spec 893.,3,SKU-311-0893,1021.85,633.26,21.28
894,Smart Hub v894,High performance utility design matching component spec 894.,2,SKU-321-0894,482.57,281.25,15.24
895,Max Link v895,High performance utility design matching component spec 895.,4,SKU-556-0895,781.8,452.88,29.64
896,Max Widget v896,High performance utility design matching component spec 896.,4,SKU-605-0896,292.66,174.09,21.18
897,Elite Gadget v897,High performance utility design matching component spec 897.,4,SKU-848-0897,598.38,401.25,26.87
898,Eco Gadget v898,High performance utility design matching component spec 898.,3,SKU-106-0898,553.07,321.04,6.45
899,Max Pad v899,High performance utility design matching component spec 899.,4,SKU-528-0899,488.61,339.14,42.93
900,Pro Device v900,High performance utility design matching component spec 900.,3,SKU-461-0900,112.95,73.8,7.19
901,Pro Station v901,High performance utility design matching component spec 901.,1,SKU-790-0901,282.17,215.76,20.28
902,Smart Device v902,High performance utility design matching component spec 902.,4,SKU-640-0902,657.65,490.14,8.88
903,Max Link v903,High performance utility design matching component spec 903.,2,SKU-168-0903,523.41,312.22,26.9
904,Smart Device v904,High performance utility design matching component spec 904.,3,SKU-821-0904,84.7,58.92,5.57
905,Max Link v905,High performance utility design matching component spec 905.,3,SKU-657-0905,60.93,37.04,13.16
906,Core Module v906,High performance utility design matching component spec 906.,3,SKU-657-0906,383.28,218.5,7.12
907,Eco Link v907,High performance utility design matching component spec 907.,1,SKU-745-0907,492.65,379.39,41.28
908,Max Pack v908,High performance utility design matching component spec 908.,1,SKU-705-0908,842.42,519.5,27.01
909,Pro Device v909,High performance utility design matching component spec 909.,5,SKU-672-0909,84.91,60.98,9.2
910,Pro Hub v910,High performance utility design matching component spec 910.,3,SKU-447-0910,485.07,366.65,9.76
911,Smart Gadget v911,High performance utility design matching component spec 911.,4,SKU-965-0911,1054.79,737.63,12.54
912,Pro Hub v912,High performance utility design matching component spec 912.,1,SKU-818-0912,33.07,20.32,42.99
913,Core Widget v913,High performance utility design matching component spec 913.,4,SKU-972-0913,670.2,504.59,15.54
914,Quantum Station v914,High performance utility design matching component spec 914.,3,SKU-254-0914,306.33,187.45,41.37
915,Ultra Link v915,High performance utility design matching component spec 915.,4,SKU-931-0915,959.11,724.5,27.87
916,Ultra Widget v916,High performance utility design matching component spec 916.,4,SKU-949-0916,44.31,34.23,25.66
917,Pro Module v917,High performance utility design matching component spec 917.,4,SKU-290-0917,1005.35,687.73,8.05
918,Smart Widget v918,High performance utility design matching component spec 918.,5,SKU-675-0918,449.71,314.05,41.64
919,Flex Hub v919,High performance utility design matching component spec 919.,5,SKU-829-0919,817.93,551.59,31.14
920,Ultra Pad v920,High performance utility design matching component spec 920.,1,SKU-584-0920,1063.56,700.95,0.23
921,Max Hub v921,High performance utility design matching component spec 921.,3,SKU-305-0921,480.35,270.29,9.01
922,Elite Widget v922,High performance utility design matching component spec 922.,2,SKU-186-0922,738.85,563.8,1.25
923,Quantum Device v923,High performance utility design matching component spec 923.,4,SKU-957-0923,767.47,625.8,39.9
924,Flex Hub v924,High performance utility design matching component spec 924.,3,SKU-262-0924,433.98,254.13,1.74
925,Max Hub v925,High performance utility design matching component spec 925.,1,SKU-732-0925,282.86,214.0,44.79
926,Ultra Hub v926,High performance utility design matching component spec 926.,4,SKU-814-0926,321.88,260.08,18.44
927,Ultra Hub v927,High performance utility design matching component spec 927.,1,SKU-838-0927,487.86,347.26,4.9
928,Max Pad v928,High performance utility design matching component spec 928.,4,SKU-101-0928,107.26,75.89,43.67
929,Max Link v929,High performance utility design matching component spec 929.,3,SKU-602-0929,170.4,134.43,3.98
930,Flex Station v930,High performance utility design matching component spec 930.,3,SKU-687-0930,773.27,625.01,37.41
931,Ultra Station v931,High performance utility design matching component spec 931.,5,SKU-779-0931,1104.88,728.12,26.39
932,Ultra Hub v932,High performance utility design matching component spec 932.,3,SKU-919-0932,1191.29,703.58,38.87
933,Flex Pad v933,High performance utility design matching component spec 933.,2,SKU-768-0933,810.68,491.15,44.39
934,Flex Pad v934,High performance utility design matching component spec 934.,3,SKU-722-0934,13.43,10.13,16.02
935,Core Pad v935,High performance utility design matching component spec 935.,2,SKU-712-0935,163.08,99.08,10.81
936,Quantum Pack v936,High performance utility design matching component spec 936.,2,SKU-360-0936,618.47,356.86,5.45
937,Smart Pad v937,High performance utility design matching component spec 937.,3,SKU-896-0937,1067.1,662.47,43.86
938,Ultra Device v938,High performance utility design matching component spec 938.,1,SKU-285-0938,1224.39,715.38,34.56
939,Eco Hub v939,High performance utility design matching component spec 939.,2,SKU-951-0939,795.27,602.83,13.42
940,Ultra Widget v940,High performance utility design matching component spec 940.,4,SKU-814-0940,908.34,516.39,31.1
941,Smart Module v941,High performance utility design matching component spec 941.,2,SKU-265-0941,624.53,463.76,8.95
942,Eco Hub v942,High performance utility design matching component spec 942.,3,SKU-283-0942,778.91,543.36,17.65
943,Eco Gadget v943,High performance utility design matching component spec 943.,3,SKU-995-0943,241.27,169.62,42.58
944,Ultra Link v944,High performance utility design matching component spec 944.,2,SKU-972-0944,93.18,62.28,40.03
945,Max Device v945,High performance utility design matching component spec 945.,3,SKU-249-0945,908.31,601.3,8.31
946,Quantum Pad v946,High performance utility design matching component spec 946.,4,SKU-512-0946,247.41,174.02,44.34
947,Elite Widget v947,High performance utility design matching component spec 947.,3,SKU-833-0947,48.69,33.93,22.95
948,Pro Hub v948,High performance utility design matching component spec 948.,5,SKU-568-0948,232.07,185.66,15.04
949,Quantum Module v949,High performance utility design matching component spec 949.,5,SKU-813-0949,930.49,566.79,10.86
950,Core Station v950,High performance utility design matching component spec 950.,5,SKU-441-0950,371.94,258.04,22.47
951,Flex Hub v951,High performance utility design matching component spec 951.,5,SKU-564-0951,1197.07,776.82,33.0
952,Flex Widget v952,High performance utility design matching component spec 952.,1,SKU-200-0952,1154.04,789.79,8.83
953,Smart Device v953,High performance utility design matching component spec 953.,4,SKU-397-0953,600.81,438.87,23.48
954,Ultra Device v954,High performance utility design matching component spec 954.,3,SKU-208-0954,285.44,168.87,21.81
955,Core Pack v955,High performance utility design matching component spec 955.,4,SKU-387-0955,621.22,511.89,2.2
956,Quantum Gadget v956,High performance utility design matching component spec 956.,4,SKU-354-0956,703.94,492.81,41.09
957,Pro Hub v957,High performance utility design matching component spec 957.,1,SKU-650-0957,86.02,71.13,26.28
958,Flex Pack v958,High performance utility design matching component spec 958.,3,SKU-440-0958,313.87,222.13,21.1
959,Eco Gadget v959,High performance utility design matching component spec 959.,1,SKU-376-0959,130.51,79.5,40.11
960,Ultra Pack v960,High performance utility design matching component spec 960.,2,SKU-231-0960,980.9,552.27,8.96
961,Elite Widget v961,High performance utility design matching component spec 961.,3,SKU-663-0961,1351.62,799.74,14.73
962,Elite Hub v962,High performance utility design matching component spec 962.,3,SKU-960-0962,39.64,27.21,14.55
963,Eco Widget v963,High performance utility design matching component spec 963.,3,SKU-659-0963,1032.5,589.43,36.09
964,Elite Link v964,High performance utility design matching component spec 964.,4,SKU-969-0964,908.52,630.75,34.78
965,Flex Pack v965,High performance utility design matching component spec 965.,2,SKU-632-0965,927.42,644.78,44.62
966,Max Device v966,High performance utility design matching component spec 966.,1,SKU-882-0966,845.51,677.63,33.19
967,Elite Hub v967,High performance utility design matching component spec 967.,2,SKU-420-0967,65.21,47.02,23.84
968,Pro Widget v968,High performance utility design matching component spec 968.,5,SKU-396-0968,889.69,689.86,28.2
969,Flex Device v969,High performance utility design matching component spec 969.,5,SKU-245-0969,557.91,433.62,5.92
970,Smart Pad v970,High performance utility design matching component spec 970.,5,SKU-508-0970,111.26,72.39,34.15
971,Elite Pad v971,High performance utility design matching component spec 971.,3,SKU-132-0971,635.02,525.78,3.82
972,Flex Link v972,High performance utility design matching component spec 972.,2,SKU-350-0972,994.36,611.19,39.18
973,Core Widget v973,High performance utility design matching component spec 973.,5,SKU-519-0973,1126.45,626.49,16.41
974,Elite Pack v974,High performance utility design matching component spec 974.,3,SKU-952-0974,411.48,311.86,43.61
975,Ultra Widget v975,High performance utility design matching component spec 975.,5,SKU-534-0975,1042.83,651.51,11.15
976,Flex Device v976,High performance utility design matching component spec 976.,5,SKU-349-0976,803.34,592.03,8.85
977,Quantum Hub v977,High performance utility design matching component spec 977.,5,SKU-616-0977,485.13,344.74,21.85
978,Eco Station v978,High performance utility design matching component spec 978.,2,SKU-903-0978,458.74,319.37,4.14
979,Eco Module v979,High performance utility design matching component spec 979.,3,SKU-412-0979,754.78,460.57,29.85
980,Ultra Widget v980,High performance utility design matching component spec 980.,3,SKU-750-0980,1009.82,663.07,42.83
981,Quantum Hub v981,High performance utility design matching component spec 981.,2,SKU-174-0981,540.49,300.6,27.76
982,Smart Hub v982,High performance utility design matching component spec 982.,1,SKU-549-0982,802.11,482.17,33.84
983,Smart Link v983,High performance utility design matching component spec 983.,5,SKU-261-0983,74.12,41.2,7.88
984,Smart Pack v984,High performance utility design matching component spec 984.,3,SKU-453-0984,572.04,444.99,20.12
985,Pro Gadget v985,High performance utility design matching component spec 985.,1,SKU-248-0985,326.47,267.36,43.76
986,Core Link v986,High performance utility design matching component spec 986.,1,SKU-426-0986,242.5,142.72,30.28
987,Max Station v987,High performance utility design matching component spec 987.,4,SKU-727-0987,43.22,36.0,39.25
988,Eco Pack v988,High performance utility design matching component spec 988.,4,SKU-944-0988,868.57,667.41,27.0
989,Pro Pack v989,High performance utility design matching component spec 989.,3,SKU-625-0989,791.13,486.51,17.76
990,Eco Widget v990,High performance utility design matching component spec 990.,2,SKU-755-0990,848.44,603.45,30.58
991,Core Pad v991,High performance utility design matching component spec 991.,1,SKU-776-0991,216.79,129.51,43.29
992,Elite Station v992,High performance utility design matching component spec 992.,1,SKU-884-0992,236.21,136.58,25.95
993,Elite Pad v993,High performance utility design matching component spec 993.,4,SKU-534-0993,288.42,223.9,20.31
994,Ultra Module v994,High performance utility design matching component spec 994.,5,SKU-842-0994,432.4,284.75,31.0
995,Eco Station v995,High performance utility design matching component spec 995.,5,SKU-300-0995,1284.03,764.62,2.59
996,Elite Link v996,High performance utility design matching component spec 996.,4,SKU-235-0996,1112.41,793.74,43.41
997,Elite Device v997,High performance utility design matching component spec 997.,5,SKU-631-0997,446.18,344.91,34.38
998,Quantum Gadget v998,High performance utility design matching component spec 998.,5,SKU-453-0998,626.4,518.75,42.44
999,Smart Pack v999,High performance utility design matching component spec 999.,3,SKU-287-0999,1147.75,756.25,4.01
1000,Flex Pad v1000,High performance utility design matching component spec 1000.,3,SKU-585-1000,1039.44,628.35,27.08
1001,Smart Gadget v1001,High performance utility design matching component spec 1001.,2,SKU-488-1001,200.53,125.2,38.48
1002,Quantum Widget v1002,High performance utility design matching component spec 1002.,2,SKU-857-1002,376.69,279.74,10.5
1003,Core Station v1003,High performance utility design matching component spec 1003.,5,SKU-341-1003,438.64,295.57,34.51
1004,Max Widget v1004,High performance utility design matching component spec 1004.,5,SKU-257-1004,1121.09,683.98,29.31
1005,Quantum Link v1005,High performance utility design matching component spec 1005.,3,SKU-311-1005,748.24,508.16,14.84
1006,Pro Widget v1006,High performance utility design matching component spec 1006.,2,SKU-666-1006,808.95,635.13,8.58
1007,Flex Device v1007,High performance utility design matching component spec 1007.,1,SKU-523-1007,756.77,512.06,30.82
1008,Ultra Widget v1008,High performance utility design matching component spec 1008.,3,SKU-231-1008,564.63,373.12,24.5
1009,Core Hub v1009,High performance utility design matching component spec 1009.,1,SKU-939-1009,516.61,380.82,33.99
1010,Eco Pad v1010,High performance utility design matching component spec 1010.,1,SKU-298-1010,1247.19,775.66,11.99
1011,Pro Hub v1011,High performance utility design matching component spec 1011.,2,SKU-222-1011,456.71,291.27,16.71
1012,Elite Gadget v1012,High performance utility design matching component spec 1012.,3,SKU-224-1012,635.74,384.48,13.89
1013,Pro Station v1013,High performance utility design matching component spec 1013.,3,SKU-356-1013,1107.42,773.73,7.59
1014,Elite Hub v1014,High performance utility design matching component spec 1014.,5,SKU-287-1014,665.55,393.22,26.21
1015,Max Pad v1015,High performance utility design matching component spec 1015.,5,SKU-840-1015,999.76,637.37,35.85
1016,Elite Pack v1016,High performance utility design matching component spec 1016.,2,SKU-123-1016,501.98,328.57,15.04
1017,Ultra Gadget v1017,High performance utility design matching component spec 1017.,4,SKU-617-1017,36.03,27.59,16.25
1018,Core Pack v1018,High performance utility design matching component spec 1018.,3,SKU-221-1018,1045.36,632.01,8.32
1019,Eco Pack v1019,High performance utility design matching component spec 1019.,5,SKU-434-1019,385.29,214.2,24.35
1020,Smart Module v1020,High performance utility design matching component spec 1020.,1,SKU-562-1020,233.59,130.81,29.77
1021,Eco Hub v1021,High performance utility design matching component spec 1021.,3,SKU-179-1021,287.13,168.64,35.86
1022,Ultra Device v1022,High performance utility design matching component spec 1022.,1,SKU-119-1022,550.21,366.94,42.14
1023,Eco Module v1023,High performance utility design matching component spec 1023.,3,SKU-719-1023,707.53,415.79,2.54
1024,Max Link v1024,High performance utility design matching component spec 1024.,3,SKU-227-1024,294.35,207.95,0.75
1025,Core Pad v1025,High performance utility design matching component spec 1025.,5,SKU-913-1025,345.4,280.89,9.58
1026,Elite Device v1026,High performance utility design matching component spec 1026.,3,SKU-222-1026,27.36,20.11,14.15
1027,Quantum Module v1027,High performance utility design matching component spec 1027.,5,SKU-594-1027,529.31,391.05,25.27
1028,Quantum Module v1028,High performance utility design matching component spec 1028.,4,SKU-472-1028,461.88,333.43,31.59
1029,Elite Module v1029,High performance utility design matching component spec 1029.,4,SKU-775-1029,1135.6,662.57,21.02
1030,Eco Widget v1030,High performance utility design matching component spec 1030.,1,SKU-756-1030,9.38,7.49,9.94
1031,Pro Module v1031,High performance utility design matching component spec 1031.,2,SKU-794-1031,338.57,189.1,25.89
1032,Quantum Device v1032,High performance utility design matching component spec 1032.,5,SKU-558-1032,1141.38,699.11,21.8
1033,Core Device v1033,High performance utility design matching component spec 1033.,2,SKU-801-1033,525.33,331.23,17.79
1034,Max Device v1034,High performance utility design matching component spec 1034.,2,SKU-786-1034,825.23,524.17,43.57
1035,Smart Pad v1035,High performance utility design matching component spec 1035.,5,SKU-621-1035,1161.42,770.45,6.85
1036,Max Device v1036,High performance utility design matching component spec 1036.,4,SKU-609-1036,724.08,577.3,43.72
1037,Ultra Pad v1037,High performance utility design matching component spec 1037.,2,SKU-634-1037,1100.24,738.57,24.22
1038,Core Station v1038,High performance utility design matching component spec 1038.,5,SKU-310-1038,511.98,342.28,1.35
1039,Eco Device v1039,High performance utility design matching component spec 1039.,2,SKU-186-1039,799.91,520.74,17.71
1040,Quantum Module v1040,High performance utility design matching component spec 1040.,2,SKU-439-1040,1022.35,578.86,6.95
1041,Quantum Station v1041,High performance utility design matching component spec 1041.,3,SKU-513-1041,98.44,70.0,35.91
1042,Eco Device v1042,High performance utility design matching component spec 1042.,4,SKU-105-1042,610.58,412.39,37.97
1043,Smart Station v1043,High performance utility design matching component spec 1043.,2,SKU-966-1043,703.13,419.39,11.06
1044,Ultra Pad v1044,High performance utility design matching component spec 1044.,2,SKU-622-1044,868.48,540.97,4.18
1045,Quantum Hub v1045,High performance utility design matching component spec 1045.,5,SKU-207-1045,584.19,391.15,12.32
1046,Ultra Pad v1046,High performance utility design matching component spec 1046.,4,SKU-263-1046,238.05,137.75,21.32
1047,Ultra Hub v1047,High performance utility design matching component spec 1047.,1,SKU-650-1047,845.93,600.94,34.94
1048,Ultra Hub v1048,High performance utility design matching component spec 1048.,2,SKU-123-1048,142.45,117.44,41.65
1049,Pro Device v1049,High performance utility design matching component spec 1049.,2,SKU-499-1049,791.1,453.71,10.99
1050,Quantum Pack v1050,High performance utility design matching component spec 1050.,2,SKU-613-1050,1198.31,752.62,7.74
1051,Max Pack v1051,High performance utility design matching component spec 1051.,4,SKU-192-1051,746.93,432.45,41.48
1052,Eco Station v1052,High performance utility design matching component spec 1052.,2,SKU-508-1052,804.71,459.36,0.83
1053,Core Pad v1053,High performance utility design matching component spec 1053.,4,SKU-711-1053,826.3,617.85,28.72
1054,Flex Station v1054,High performance utility design matching component spec 1054.,1,SKU-959-1054,447.28,267.74,25.93
1055,Ultra Station v1055,High performance utility design matching component spec 1055.,2,SKU-786-1055,185.04,151.54,32.28
1056,Elite Link v1056,High performance utility design matching component spec 1056.,3,SKU-763-1056,1187.75,714.42,36.98
1057,Smart Device v1057,High performance utility design matching component spec 1057.,4,SKU-875-1057,285.41,213.87,13.01
1058,Ultra Gadget v1058,High performance utility design matching component spec 1058.,3,SKU-160-1058,144.67,103.17,13.61
1059,Smart Pack v1059,High performance utility design matching component spec 1059.,3,SKU-693-1059,948.8,712.03,2.86
1060,Eco Gadget v1060,High performance utility design matching component spec 1060.,2,SKU-428-1060,1113.84,700.98,26.63
1061,Smart Gadget v1061,High performance utility design matching component spec 1061.,5,SKU-984-1061,76.03,53.87,2.97
1062,Pro Gadget v1062,High performance utility design matching component spec 1062.,3,SKU-966-1062,861.95,493.2,36.19
1063,Elite Gadget v1063,High performance utility design matching component spec 1063.,3,SKU-357-1063,630.64,465.51,38.01
1064,Pro Widget v1064,High performance utility design matching component spec 1064.,3,SKU-491-1064,1043.03,776.3,34.51
1065,Core Hub v1065,High performance utility design matching component spec 1065.,4,SKU-943-1065,912.91,726.75,26.25
1066,Max Gadget v1066,High performance utility design matching component spec 1066.,1,SKU-394-1066,1042.33,777.59,35.59
1067,Smart Device v1067,High performance utility design matching component spec 1067.,4,SKU-290-1067,380.7,265.61,23.66
1068,Ultra Gadget v1068,High performance utility design matching component spec 1068.,2,SKU-869-1068,866.2,488.3,10.1
1069,Quantum Device v1069,High performance utility design matching component spec 1069.,1,SKU-254-1069,716.33,449.5,40.26
1070,Pro Pad v1070,High performance utility design matching component spec 1070.,1,SKU-972-1070,1290.59,735.05,19.96
1071,Elite Module v1071,High performance utility design matching component spec 1071.,4,SKU-210-1071,832.11,462.95,40.46
1072,Flex Module v1072,High performance utility design matching component spec 1072.,4,SKU-500-1072,874.24,594.67,40.55
1073,Core Link v1073,High performance utility design matching component spec 1073.,1,SKU-231-1073,960.94,549.67,44.71
1074,Flex Widget v1074,High performance utility design matching component spec 1074.,5,SKU-126-1074,126.67,73.55,21.65
1075,Eco Link v1075,High performance utility design matching component spec 1075.,5,SKU-471-1075,931.44,618.59,12.64
1076,Flex Pack v1076,High performance utility design matching component spec 1076.,5,SKU-706-1076,844.29,692.31,25.91
1077,Max Link v1077,High performance utility design matching component spec 1077.,3,SKU-897-1077,1272.93,764.25,37.59
1078,Core Pack v1078,High performance utility design matching component spec 1078.,4,SKU-407-1078,903.8,628.41,8.7
1079,Smart Pack v1079,High performance utility design matching component spec 1079.,2,SKU-809-1079,170.82,112.19,1.85
1080,Elite Widget v1080,High performance utility design matching component spec 1080.,2,SKU-583-1080,718.78,592.72,40.81
1081,Smart Pack v1081,High performance utility design matching component spec 1081.,1,SKU-681-1081,154.8,93.85,2.52
1082,Eco Pack v1082,High performance utility design matching component spec 1082.,1,SKU-347-1082,550.29,413.21,6.18
1083,Eco Station v1083,High performance utility design matching component spec 1083.,1,SKU-242-1083,349.09,255.05,23.97
1084,Smart Pack v1084,High performance utility design matching component spec 1084.,3,SKU-664-1084,117.91,79.95,25.56
1085,Quantum Link v1085,High performance utility design matching component spec 1085.,1,SKU-240-1085,1120.98,757.05,41.96
1086,Flex Pad v1086,High performance utility design matching component spec 1086.,1,SKU-228-1086,1119.12,780.7,1.35
1087,Core Device v1087,High performance utility design matching component spec 1087.,5,SKU-662-1087,754.28,463.22,16.94
1088,Core Hub v1088,High performance utility design matching component spec 1088.,3,SKU-868-1088,1119.92,748.99,4.79
1089,Elite Hub v1089,High performance utility design matching component spec 1089.,1,SKU-346-1089,388.31,264.5,23.5
1090,Ultra Device v1090,High performance utility design matching component spec 1090.,2,SKU-238-1090,734.25,502.8,15.41
1091,Eco Gadget v1091,High performance utility design matching component spec 1091.,3,SKU-661-1091,350.61,245.99,30.33
1092,Core Device v1092,High performance utility design matching component spec 1092.,5,SKU-291-1092,731.01,587.81,30.53
1093,Pro Gadget v1093,High performance utility design matching component spec 1093.,2,SKU-457-1093,638.24,468.45,34.39
1094,Ultra Pack v1094,High performance utility design matching component spec 1094.,5,SKU-154-1094,248.84,161.82,41.93
1095,Quantum Link v1095,High performance utility design matching component spec 1095.,2,SKU-992-1095,528.36,313.36,44.86
1096,Eco Link v1096,High performance utility design matching component spec 1096.,4,SKU-141-1096,817.69,516.03,22.42
1097,Ultra Gadget v1097,High performance utility design matching component spec 1097.,2,SKU-416-1097,189.11,150.09,17.68
1098,Ultra Pack v1098,High performance utility design matching component spec 1098.,3,SKU-165-1098,690.79,412.8,19.78
1099,Max Widget v1099,High performance utility design matching component spec 1099.,2,SKU-783-1099,623.47,487.25,19.76
1100,Quantum Pad v1100,High performance utility design matching component spec 1100.,4,SKU-433-1100,599.49,387.75,29.04
1101,Flex Module v1101,High performance utility design matching component spec 1101.,5,SKU-577-1101,1182.98,734.44,33.62
1102,Max Pad v1102,High performance utility design matching component spec 1102.,1,SKU-107-1102,219.68,163.22,29.39
1103,Ultra Widget v1103,High performance utility design matching component spec 1103.,1,SKU-884-1103,221.8,148.96,19.98
1104,Elite Link v1104,High performance utility design matching component spec 1104.,5,SKU-182-1104,721.33,590.78,35.13
1105,Core Link v1105,High performance utility design matching component spec 1105.,3,SKU-699-1105,885.9,513.78,36.99
1106,Core Gadget v1106,High performance utility design matching component spec 1106.,4,SKU-987-1106,55.32,33.88,7.72
1107,Eco Device v1107,High performance utility design matching component spec 1107.,2,SKU-498-1107,100.65,69.54,9.55
1108,Smart Hub v1108,High performance utility design matching component spec 1108.,2,SKU-958-1108,707.55,409.99,8.98
1109,Smart Gadget v1109,High performance utility design matching component spec 1109.,1,SKU-282-1109,1217.13,732.98,39.37
1110,Flex Gadget v1110,High performance utility design matching component spec 1110.,3,SKU-515-1110,579.41,421.63,20.14
1111,Smart Pack v1111,High performance utility design matching component spec 1111.,3,SKU-641-1111,945.73,595.97,10.47
1112,Flex Widget v1112,High performance utility design matching component spec 1112.,2,SKU-874-1112,264.23,147.57,8.0
1113,Elite Widget v1113,High performance utility design matching component spec 1113.,2,SKU-858-1113,525.08,353.14,35.29
1114,Pro Pad v1114,High performance utility design matching component spec 1114.,5,SKU-193-1114,623.03,435.42,19.73
1115,Core Module v1115,High performance utility design matching component spec 1115.,1,SKU-436-1115,85.16,59.61,29.46
1116,Elite Pad v1116,High performance utility design matching component spec 1116.,3,SKU-145-1116,115.04,91.56,32.21
1117,Smart Module v1117,High performance utility design matching component spec 1117.,2,SKU-948-1117,451.96,265.5,13.11
1118,Core Device v1118,High performance utility design matching component spec 1118.,5,SKU-902-1118,505.56,400.5,44.44
1119,Flex Link v1119,High performance utility design matching component spec 1119.,3,SKU-468-1119,366.27,250.16,44.26
1120,Core Widget v1120,High performance utility design matching component spec 1120.,2,SKU-349-1120,360.91,237.74,11.41
1121,Ultra Module v1121,High performance utility design matching component spec 1121.,3,SKU-896-1121,27.46,21.6,10.45
1122,Ultra Station v1122,High performance utility design matching component spec 1122.,4,SKU-400-1122,434.02,267.75,23.05
1123,Core Pack v1123,High performance utility design matching component spec 1123.,4,SKU-443-1123,922.07,693.45,41.31
1124,Quantum Widget v1124,High performance utility design matching component spec 1124.,2,SKU-996-1124,575.02,358.9,11.22
1125,Elite Module v1125,High performance utility design matching component spec 1125.,5,SKU-662-1125,1116.75,621.93,34.7
1126,Pro Device v1126,High performance utility design matching component spec 1126.,2,SKU-814-1126,332.01,234.69,43.94
1127,Ultra Gadget v1127,High performance utility design matching component spec 1127.,5,SKU-580-1127,33.94,20.51,26.04
1128,Elite Gadget v1128,High performance utility design matching component spec 1128.,5,SKU-400-1128,317.67,191.01,20.2
1129,Quantum Pack v1129,High performance utility design matching component spec 1129.,4,SKU-298-1129,321.64,256.63,10.68
1130,Ultra Widget v1130,High performance utility design matching component spec 1130.,1,SKU-105-1130,915.8,607.59,9.46
1131,Core Widget v1131,High performance utility design matching component spec 1131.,3,SKU-187-1131,960.03,653.41,21.46
1132,Ultra Module v1132,High performance utility design matching component spec 1132.,3,SKU-559-1132,1009.1,623.75,17.03
1133,Smart Pad v1133,High performance utility design matching component spec 1133.,5,SKU-679-1133,163.12,106.42,36.29
