order_id,customer_id,employee_id,channel_id,order_date,status,total_amount
2654,1703,587,1,2022-03-19 14:12:27,SHIPPED,3003.07
2655,1853,860,1,2021-05-09 06:24:55,PROCESSING,7560.33
2656,292,268,4,2021-09-28 23:38:24,PENDING,12556.9
2657,2062,15,1,2025-01-07 03:59:52,PENDING,3296.43
2658,1347,1056,4,2025-01-30 22:30:40,PENDING,12844.23
2659,1579,758,1,2022-05-24 22:29:43,SHIPPED,3220.62
2660,794,722,1,2024-07-03 05:16:16,COMPLETED,10320.87
2661,243,233,2,2024-09-29 11:48:58,CANCELLED,13910.19
2662,1635,513,1,2021-10-19 09:40:41,SHIPPED,1219.46
2663,2065,212,2,2023-12-21 13:54:19,COMPLETED,6640.95
2664,1975,1088,1,2023-04-03 00:33:28,COMPLETED,8678.65
2665,2186,104,1,2021-11-27 13:27:04,PROCESSING,15325.18
2666,2339,489,1,2021-03-30 03:32:11,COMPLETED,10108.64
2667,924,932,4,2025-05-12 20:37:01,PROCESSING,12465.91
2668,1958,505,2,2021-05-24 14:42:18,PENDING,6511.15
2669,284,1147,1,2021-08-13 11:32:31,PROCESSING,11191.58
2670,1390,235,3,2021-12-11 22:40:35,COMPLETED,12762.25
2671,397,402,2,2024-11-12 09:10:07,SHIPPED,1366.8
2672,2314,403,4,2024-11-09 23:42:05,PROCESSING,7932.66
2673,823,1007,1,2023-03-30 13:41:19,SHIPPED,2566.8
2674,1243,920,3,2021-09-18 11:28:54,PROCESSING,3961.06
2675,151,472,1,2023-01-03 05:36:38,SHIPPED,1491.0
2676,2183,1087,2,2021-07-21 03:32:58,SHIPPED,2346.63
2677,509,1166,2,2025-11-18 05:57:35,PROCESSING,17785.87
2678,2140,1185,4,2022-03-30 18:05:44,COMPLETED,19465.52
2679,1291,739,1,2022-11-13 23:59:42,COMPLETED,10568.9
2680,1627,1095,2,2023-08-08 15:31:34,COMPLETED,6371.53
2681,582,370,3,2023-05-24 10:55:03,PROCESSING,9566.95
2682,2339,819,2,2022-02-09 13:02:16,PENDING,4907.09
2683,273,438,4,2022-08-13 03:31:45,COMPLETED,9234.73
2684,1612,833,3,2023-07-10 00:48:38,COMPLETED,3394.93
2685,1768,1100,4,2023-09-12 19:45:01,SHIPPED,440.39
2686,1247,163,2,2025-03-17 23:55:11,CANCELLED,4653.76
2687,299,830,4,2022-07-24 03:30:21,COMPLETED,9409.85
2688,1306,1196,3,2022-06-05 23:50:59,SHIPPED,13076.4
2689,2377,771,2,2022-04-10 23:06:53,COMPLETED,3982.76
2690,587,601,1,2022-02-04 08:01:06,PROCESSING,11000.68
2691,186,222,4,2022-08-14 15:46:13,PROCESSING,10571.08
2692,1949,288,4,2021-05-28 15:59:25,PENDING,3547.57
2693,983,521,1,2024-03-26 10:40:06,PENDING,14121.82
2694,754,738,4,2022-12-05 09:14:04,COMPLETED,1043.42
2695,1145,427,2,2021-06-14 13:11:27,COMPLETED,10056.95
2696,1528,295,2,2021-01-14 23:06:34,CANCELLED,4949.61
2697,1709,218,4,2021-12-05 01:30:07,PROCESSING,9439.25
2698,2472,804,2,2022-05-22 00:47:55,SHIPPED,6895.0
2699,2337,355,1,2022-01-10 16:36:25,SHIPPED,25086.85
2700,152,778,4,2024-05-27 12:49:32,PENDING,3548.8
2701,2061,156,1,2024-01-03 16:31:08,SHIPPED,18912.75
2702,315,892,3,2025-05-31 14:59:10,PROCESSING,3772.14
2703,1111,429,4,2024-02-06 15:17:17,PROCESSING,12408.79
2704,1834,424,2,2025-03-29 07:16:46,COMPLETED,1654.72
2705,750,685,4,2025-08-02 12:18:54,PENDING,376.63
2706,190,1000,4,2022-06-22 14:47:01,COMPLETED,6932.75
2707,842,1168,4,2023-10-25 09:18:04,SHIPPED,25123.35
2708,402,513,3,2023-07-19 08:21:25,CANCELLED,19356.29
2709,496,287,2,2022-10-18 18:29:36,SHIPPED,5276.56
2710,1947,583,2,2021-10-11 04:39:54,SHIPPED,4314.61
2711,1500,26,4,2021-02-22 03:46:42,CANCELLED,9132.02
2712,801,89,1,2025-05-23 08:50:30,SHIPPED,10412.13
2713,2129,992,2,2025-12-13 23:58:00,SHIPPED,17057.34
2714,444,1195,3,2025-12-21 14:28:23,PENDING,8079.38
2715,1195,1194,1,2024-08-14 06:07:41,PROCESSING,12781.74
2716,1191,625,4,2022-02-11 18:59:35,PENDING,13736.43
2717,103,428,3,2023-10-09 05:46:05,COMPLETED,7194.78
2718,1451,148,3,2022-01-29 18:57:50,SHIPPED,16091.03
2719,1200,221,3,2025-08-07 09:42:45,SHIPPED,13709.97
2720,1973,732,2,2022-12-24 02:55:30,PENDING,807.93
2721,865,431,4,2021-05-24 03:51:56,CANCELLED,12736.37
2722,2084,139,4,2023-05-31 07:21:38,PENDING,4746.93
2723,1722,1101,2,2025-10-09 07:38:15,PROCESSING,6843.52
2724,151,618,1,2022-02-22 19:48:50,CANCELLED,4600.16
2725,2128,970,3,2021-07-26 04:49:50,SHIPPED,1858.57
2726,2399,614,3,2024-07-21 03:57:24,PENDING,5249.09
2727,2490,232,1,2022-08-07 09:10:54,PROCESSING,7042.94
2728,2431,199,3,2021-01-19 03:00:26,CANCELLED,6579.0
2729,60,687,2,2022-11-27 00:16:33,CANCELLED,13836.01
2730,1742,232,2,2025-08-20 19:28:05,PROCESSING,3623.2
2731,1984,648,2,2021-06-29 14:38:10,CANCELLED,15662.78
2732,370,702,2,2025-09-18 03:39:06,COMPLETED,22.95
2733,489,634,4,2022-05-29 10:14:20,SHIPPED,644.9
2734,973,364,3,2024-05-27 08:49:32,CANCELLED,10837.93
2735,2452,1151,3,2022-03-15 08:26:06,CANCELLED,27664.91
2736,197,784,1,2023-05-30 16:38:04,PENDING,10439.64
2737,1574,358,2,2022-03-05 15:01:54,COMPLETED,12609.6
2738,1573,943,3,2022-05-14 17:01:59,SHIPPED,8278.98
2739,490,537,4,2023-07-25 01:44:26,COMPLETED,16194.27
2740,56,130,3,2021-12-23 12:09:47,SHIPPED,5098.0
2741,1855,1126,3,2025-10-19 02:12:43,CANCELLED,12895.57
2742,87,446,1,2022-07-04 13:05:23,PENDING,1559.96
2743,1619,32,2,2023-06-28 17:01:44,SHIPPED,4968.04
2744,938,638,1,2021-09-21 06:36:09,SHIPPED,13144.17
2745,300,409,1,2021-05-31 05:57:13,CANCELLED,237.58
2746,435,174,2,2021-01-31 14:02:25,COMPLETED,2585.19
2747,854,680,3,2024-04-02 12:09:01,PROCESSING,8853.59
2748,2238,389,4,2025-05-09 16:04:17,SHIPPED,7275.45
2749,2260,714,3,2024-09-30 20:46:44,PENDING,11016.82
2750,2035,651,4,2025-11-23 09:59:26,PENDING,8972.08
2751,2405,203,2,2021-04-21 11:27:53,CANCELLED,3795.82
2752,2368,378,4,2023-11-23 02:58:14,COMPLETED,3885.8
2753,2138,316,3,2025-10-11 14:33:43,CANCELLED,4134.63
2754,979,983,3,2024-11-01 18:40:07,PROCESSING,1774.98
2755,444,804,1,2022-07-07 05:19:16,CANCELLED,2705.46
2756,2035,88,4,2025-01-15 11:52:18,PENDING,3134.93
2757,1235,1180,2,2023-01-04 20:41:24,CANCELLED,14564.16
2758,1767,383,4,2022-01-20 03:12:01,PROCESSING,2906.35
2759,1869,552,3,2022-07-15 00:11:45,CANCELLED,4819.44
2760,109,484,4,2021-07-06 07:19:46,PENDING,5835.71
2761,1509,1170,4,2022-04-29 11:14:31,CANCELLED,3360.7
2762,1360,1121,3,2021-09-17 01:01:05,PROCESSING,149.89
2763,2020,56,2,2022-11-12 09:23:33,PROCESSING,3398.6
2764,935,40,1,2024-10-16 23:01:46,SHIPPED,1619.43
2765,897,264,3,2023-12-23 13:06:12,PENDING,51.3
2766,1342,752,3,2024-04-16 17:31:17,CANCELLED,2095.05
2767,799,157,2,2023-12-19 18:41:22,PENDING,19633.86
2768,1631,253,4,2023-09-05 11:09:04,SHIPPED,2266.77
2769,91,420,2,2025-04-15 06:54:47,PROCESSING,5304.25
2770,2096,846,1,2025-07-01 00:24:17,COMPLETED,5723.3
2771,2487,558,3,2022-11-16 23:25:04,COMPLETED,17694.44
2772,95,1136,3,2022-11-27 06:46:20,CANCELLED,10546.37
2773,2083,139,3,2022-10-14 23:09:35,PENDING,2652.04
2774,1847,200,3,2024-04-25 06:39:24,PROCESSING,10370.85
2775,2062,1004,1,2021-05-04 01:47:18,PENDING,3579.45
2776,1007,282,3,2025-10-01 16:33:31,SHIPPED,3469.32
2777,2442,858,4,2025-02-08 05:50:23,PENDING,7572.85
2778,1284,303,3,2021-02-27 02:50:59,SHIPPED,3436.89
2779,2262,344,4,2025-08-15 19:07:28,CANCELLED,2385.16
2780,2297,873,3,2025-12-13 05:18:25,PROCESSING,11686.56
2781,1949,257,1,2022-03-12 14:47:03,COMPLETED,10868.59
2782,1256,718,1,2023-11-08 15:12:02,COMPLETED,14677.62
2783,1650,1134,3,2021-03-06 20:23:46,SHIPPED,12597.05
2784,1246,502,1,2023-02-23 23:28:15,PROCESSING,10170.75
2785,1848,869,1,2023-01-19 21:46:03,PENDING,2189.15
2786,927,1155,2,2023-07-17 01:58:30,PENDING,7883.07
2787,2251,1108,4,2024-03-27 17:35:56,COMPLETED,14547.78
2788,844,138,4,2021-11-10 22:06:22,PROCESSING,5126.16
2789,1573,146,3,2022-10-22 15:54:01,COMPLETED,2465.89
2790,367,248,4,2021-01-18 23:22:06,COMPLETED,1335.61
2791,1330,662,1,2021-02-20 13:55:56,CANCELLED,20511.93
2792,982,133,4,2022-04-27 02:21:04,PENDING,2489.45
2793,388,548,4,2022-01-12 17:08:21,SHIPPED,2791.71
2794,1073,1132,4,2023-11-11 16:16:24,PROCESSING,597.45
2795,166,1027,1,2023-04-26 02:59:30,PROCESSING,8657.21
2796,856,415,3,2024-07-15 06:44:48,COMPLETED,16449.56
2797,1087,832,4,2025-10-09 07:41:53,PROCESSING,5743.5
2798,2415,738,1,2022-01-06 02:21:04,CANCELLED,7248.62
2799,268,209,1,2022-12-25 19:51:59,PENDING,426.04
2800,613,898,1,2024-01-30 20:21:00,PENDING,1513.5
2801,2207,1005,1,2022-11-29 03:15:48,COMPLETED,1766.81
2802,1594,1023,3,2023-10-16 16:02:05,PENDING,1251.89
2803,531,149,1,2025-01-16 10:46:55,PROCESSING,10949.33
2804,921,153,4,2024-04-17 21:22:57,COMPLETED,5579.37
2805,803,820,1,2021-06-23 07:30:02,CANCELLED,19040.21
2806,689,349,2,2022-09-08 09:01:07,PROCESSING,10678.05
2807,861,960,2,2024-04-26 16:15:37,PROCESSING,8700.25
2808,1200,1077,4,2021-02-08 13:53:55,PENDING,439.36
2809,1226,134,1,2022-09-01 23:35:57,SHIPPED,5167.41
2810,177,31,2,2024-06-08 09:38:04,PENDING,9882.96
2811,1080,470,1,2023-10-31 09:22:27,CANCELLED,9145.76
2812,2121,518,1,2024-03-30 20:38:08,SHIPPED,8145.93
2813,1094,683,1,2024-01-15 10:27:13,CANCELLED,9231.25
2814,1871,172,2,2025-12-04 18:07:16,COMPLETED,4974.93
2815,1819,398,2,2022-05-06 10:39:10,SHIPPED,497.68
2816,1718,383,4,2024-12-05 20:17:52,SHIPPED,14304.13
2817,486,485,2,2024-04-09 14:26:50,SHIPPED,495.26
2818,843,699,1,2023-08-20 15:14:05,SHIPPED,9297.02
2819,2272,743,4,2023-01-13 02:13:54,CANCELLED,13806.98
2820,32,606,4,2023-08-07 05:21:25,SHIPPED,2013.4
2821,2044,392,4,2025-11-18 12:30:18,SHIPPED,3302.82
2822,276,71,3,2023-05-04 18:35:18,COMPLETED,6666.58
2823,320,622,3,2022-01-28 12:29:03,PROCESSING,4151.56
2824,853,395,2,2021-12-23 23:59:40,PROCESSING,4247.3
2825,444,776,2,2023-02-24 04:32:58,CANCELLED,9786.84
2826,1109,433,2,2023-01-09 11:36:34,CANCELLED,21126.96
2827,1098,159,1,2025-01-30 14:31:00,PENDING,6984.9
2828,2215,391,1,2024-11-01 11:13:37,PROCESSING,4827.61
2829,1951,280,4,2022-11-10 02:51:29,COMPLETED,12233.03
2830,2316,759,4,2022-03-25 21:13:33,COMPLETED,13105.64
2831,2327,937,4,2021-09-23 12:53:51,COMPLETED,16218.31
2832,505,739,4,2024-06-05 03:12:59,SHIPPED,7038.81
2833,1963,186,3,2024-09-02 12:30:50,PENDING,2752.42
2834,1689,93,2,2022-08-28 13:00:25,CANCELLED,6789.33
2835,986,220,1,2022-03-03 21:42:07,PROCESSING,17436.24
2836,1878,83,3,2024-04-27 18:47:21,COMPLETED,5784.67
2837,1404,1176,2,2021-05-02 18:46:25,PROCESSING,3735.31
2838,1134,296,2,2024-01-31 14:54:19,PROCESSING,8660.15
2839,568,314,4,2021-10-16 09:30:24,COMPLETED,6132.22
2840,1564,903,1,2025-06-11 12:29:36,PENDING,22513.48
2841,471,675,3,2022-07-18 21:11:44,PROCESSING,12286.94
2842,232,244,3,2023-07-04 20:57:11,PROCESSING,1164.7
2843,742,27,4,2021-02-12 21:54:24,COMPLETED,9870.84
2844,157,356,1,2025-11-30 19:13:34,PENDING,8245.4
2845,1924,156,3,2022-07-06 02:23:05,PROCESSING,6948.9
2846,706,457,2,2021-09-20 21:53:06,PROCESSING,7227.88
2847,464,25,3,2023-07-15 08:44:07,SHIPPED,9844.42
2848,632,695,2,2022-05-08 11:44:17,PROCESSING,13199.63
2849,167,893,2,2025-07-01 05:08:58,SHIPPED,386.03
2850,1710,638,4,2025-10-02 08:49:08,COMPLETED,22096.24
2851,536,11,4,2024-03-31 00:58:35,PENDING,2438.92
2852,924,576,2,2021-03-11 20:33:09,CANCELLED,3258.26
2853,1300,348,3,2023-05-27 18:31:46,COMPLETED,3069.29
2854,2150,814,4,2023-09-23 02:50:33,PROCESSING,1670.52
2855,783,404,4,2021-07-17 06:17:25,PROCESSING,11888.62
2856,1985,387,1,2023-01-12 02:37:05,PROCESSING,15246.35
2857,1472,492,2,2024-09-06 08:34:13,PENDING,12514.71
2858,2425,1098,2,2022-05-19 02:03:27,SHIPPED,10290.49
2859,2432,396,1,2023-07-12 09:27:38,PENDING,20253.7
2860,1751,9,4,2025-01-02 02:59:56,COMPLETED,2969.16
2861,113,281,2,2023-05-07 04:00:13,PENDING,9591.81
2862,609,340,3,2023-12-25 19:39:17,COMPLETED,4139.82
2863,1904,300,2,2023-12-16 14:01:28,COMPLETED,8588.45
2864,2089,808,2,2023-05-13 05:39:58,COMPLETED,7639.09
2865,2422,1060,3,2023-04-17 05:56:01,PROCESSING,11793.34
2866,1233,381,4,2022-10-22 11:23:14,PENDING,10049.39
2867,836,328,3,2024-03-20 04:12:59,COMPLETED,1973.7
2868,1198,664,1,2021-03-16 14:09:04,CANCELLED,15869.02
2869,1859,697,1,2025-05-15 03:14:18,PROCESSING,7211.19
2870,2102,137,4,2025-03-21 09:08:16,PENDING,7545.42
2871,292,62,3,2023-10-20 07:56:48,COMPLETED,4794.46
2872,837,1063,1,2024-07-30 04:50:45,COMPLETED,8673.45
2873,1132,467,4,2023-09-25 05:35:30,PENDING,3892.13
2874,1985,755,4,2025-07-24 11:20:52,CANCELLED,4764.63
2875,652,344,4,2025-03-31 20:29:57,CANCELLED,2386.95
2876,1764,788,3,2023-05-19 02:23:47,CANCELLED,13991.28
2877,2401,890,3,2025-06-24 06:11:03,PROCESSING,9023.88
2878,531,1115,2,2024-11-30 07:54:12,CANCELLED,1349.7
2879,409,229,3,2025-04-29 01:24:03,PROCESSING,1864.1
2880,1777,271,4,2023-03-12 11:09:59,CANCELLED,6609.72
2881,873,448,2,2023-05-20 08:01:40,PENDING,9966.78
2882,1401,877,3,2022-04-25 17:04:45,CANCELLED,17231.71
2883,892,1122,3,2024-08-09 05:26:32,PROCESSING,22661.6
2884,642,612,2,2024-08-15 11:25:00,CANCELLED,15384.92
2885,373,640,3,2025-05-31 23:49:15,PENDING,11120.66
2886,1028,130,2,2022-09-15 21:41:49,COMPLETED,1789.4
2887,1935,1179,4,2024-02-15 13:56:01,CANCELLED,4383.5
2888,491,987,2,2023-05-23 01:36:09,CANCELLED,9486.4
2889,722,1161,1,2021-09-25 01:39:32,PROCESSING,436.39
2890,2148,214,4,2022-12-25 15:05:47,CANCELLED,8128.84
2891,1,385,3,2021-03-03 06:44:03,PENDING,17082.81
2892,1011,880,2,2025-04-10 21:12:09,PROCESSING,8073.5
2893,1972,592,3,2024-07-27 13:53:10,SHIPPED,1446.52
2894,1478,5,3,2021-08-02 00:18:42,CANCELLED,7924.96
2895,1505,1085,2,2023-11-02 09:02:15,CANCELLED,392.55
2896,2013,699,3,2021-07-01 14:02:32,PROCESSING,4251.3
2897,1253,1167,3,2021-07-22 06:52:43,PROCESSING,4517.74
2898,459,834,2,2022-08-03 21:42:20,SHIPPED,5179.63
2899,1268,803,3,2023-06-18 00:29:14,CANCELLED,10383.88
2900,1869,908,1,2024-07-31 23:19:46,CANCELLED,4854.69
2901,1261,1025,1,2021-10-27 11:05:00,SHIPPED,13644.46
2902,205,896,3,2021-11-07 06:22:05,PENDING,8518.14
2903,2105,1117,4,2023-09-01 14:54:13,CANCELLED,14734.78
2904,483,1011,4,2025-06-30 22:36:15,SHIPPED,13235.26
2905,298,700,1,2022-12-09 01:24:59,SHIPPED,6011.05
2906,963,747,1,2021-12-13 01:02:32,SHIPPED,5151.92
2907,2308,979,4,2024-03-21 20:12:49,PROCESSING,8134.09
2908,1142,556,3,2022-06-27 16:55:29,PROCESSING,5770.23
2909,2156,335,1,2023-03-07 05:37:58,COMPLETED,10521.81
2910,35,70,4,2023-01-02 05:15:40,SHIPPED,5298.45
2911,1907,149,2,2022-06-04 09:49:27,PROCESSING,10961.88
2912,2406,923,4,2022-02-12 09:45:05,CANCELLED,15838.68
2913,660,880,2,2023-09-14 18:26:33,SHIPPED,6458.2
2914,547,462,2,2025-10-16 17:49:42,SHIPPED,6072.47
2915,873,167,2,2024-05-19 07:24:55,PROCESSING,5459.49
2916,1659,326,2,2023-01-28 22:55:01,COMPLETED,6290.79
2917,2223,1107,3,2022-10-30 12:44:49,SHIPPED,5106.46
2918,1571,191,3,2025-03-28 08:48:33,PROCESSING,5451.12
2919,488,141,4,2022-06-16 15:25:02,COMPLETED,7157.79
2920,1154,1049,2,2023-07-24 07:54:41,COMPLETED,9592.32
2921,1892,190,4,2023-05-02 02:41:25,CANCELLED,1402.63
2922,1680,787,1,2024-05-01 23:48:18,COMPLETED,3970.53
2923,78,684,1,2021-11-17 23:21:29,PROCESSING,5729.06
2924,1931,708,2,2022-03-25 04:43:27,PROCESSING,5885.04
2925,1575,878,2,2022-11-08 11:22:47,CANCELLED,11481.4
2926,287,859,3,2021-03-13 17:55:18,SHIPPED,9062.21
2927,563,188,2,2025-01-18 02:18:30,CANCELLED,766.66
2928,286,484,4,2022-02-02 11:07:42,COMPLETED,1307.15
2929,634,724,1,2022-04-01 21:37:24,COMPLETED,17008.55
2930,2143,743,4,2021-07-05 10:53:25,PENDING,15420.91
2931,1112,190,4,2025-02-01 03:11:01,PENDING,12779.77
2932,1678,133,1,2025-06-08 00:11:32,PROCESSING,5460.75
2933,1600,224,4,2022-07-27 02:55:30,SHIPPED,12466.41
2934,1172,1084,2,2021-08-01 12:44:55,COMPLETED,5479.37
2935,1554,78,4,2023-01-27 06:48:45,CANCELLED,5094.11
2936,1937,781,2,2022-06-26 18:25:25,CANCELLED,5798.51
2937,124,345,2,2025-09-07 05:04:20,CANCELLED,9952.39
2938,1683,485,4,2024-05-03 08:16:17,CANCELLED,12216.72
2939,2142,612,3,2022-10-02 16:17:28,PENDING,8784.66
2940,3,70,3,2025-02-22 10:24:43,COMPLETED,3687.88
2941,1029,833,2,2021-07-18 18:27:59,SHIPPED,8616.76
2942,1643,865,4,2022-04-07 08:44:42,PROCESSING,319.52
2943,1678,834,2,2022-08-04 11:49:55,SHIPPED,9221.02
2944,2232,527,4,2023-06-28 23:53:04,COMPLETED,6737.17
2945,1833,234,2,2022-08-30 17:58:24,PROCESSING,4986.49
2946,637,334,3,2021-07-02 05:09:44,PENDING,6293.88
2947,527,696,1,2024-03-23 18:18:03,SHIPPED,7920.32
2948,2418,825,2,2023-01-05 21:48:54,CANCELLED,3839.5
2949,826,401,2,2025-07-26 14:25:44,SHIPPED,4123.98
2950,2387,951,4,2021-05-29 17:43:06,PENDING,3126.53
2951,27,484,1,2024-12-08 08:04:10,COMPLETED,14337.71
2952,649,401,3,2022-08-13 08:14:25,CANCELLED,2359.92
2953,1723,339,3,2025-08-27 08:11:03,CANCELLED,9632.68
2954,571,120,2,2022-01-07 03:59:31,PROCESSING,1564.64
2955,1251,484,3,2022-04-21 23:55:36,PENDING,7741.84
2956,308,985,4,2022-09-24 04:10:28,PROCESSING,11947.93
2957,375,601,4,2024-03-03 07:55:30,PENDING,22094.61
2958,1915,996,1,2024-01-14 00:05:05,COMPLETED,9825.54
2959,990,740,2,2025-02-24 22:43:07,PROCESSING,6891.46
2960,93,266,1,2022-10-03 17:02:37,PROCESSING,1559.82
2961,1601,568,3,2022-06-23 16:15:03,SHIPPED,3339.24
2962,137,1164,1,2024-05-10 18:53:31,COMPLETED,4304.8
2963,1718,772,3,2025-12-23 16:03:04,SHIPPED,12803.62
2964,546,14,4,2025-02-24 22:54:16,COMPLETED,14616.18
2965,1736,769,2,2022-09-26 16:29:45,SHIPPED,10995.56
2966,381,22,4,2021-12-18 13:38:41,CANCELLED,4405.77
2967,2023,17,3,2025-02-16 07:04:58,PENDING,6119.91
2968,1115,1136,2,2023-10-10 11:08:26,COMPLETED,1001.97
2969,2217,243,3,2024-07-23 21:51:22,PROCESSING,7412.09
2970,93,95,1,2022-05-06 02:24:42,SHIPPED,7956.56
2971,591,610,1,2022-12-25 22:08:13,COMPLETED,4620.53
2972,828,689,2,2025-09-10 23:19:27,CANCELLED,2753.76
2973,643,1169,1,2023-05-26 05:44:49,SHIPPED,4952.61
2974,1991,311,2,2023-12-14 07:11:38,CANCELLED,13019.41
2975,197,847,1,2021-03-12 05:01:18,CANCELLED,6180.69
2976,1020,116,3,2024-03-22 01:19:45,PENDING,12940.47
2977,754,802,2,2024-01-14 15:14:23,PROCESSING,2650.27
2978,1461,309,4,2023-05-22 10:55:23,SHIPPED,5868.17
2979,942,593,1,2022-08-02 17:56:01,COMPLETED,3542.21
2980,63,77,4,2021-01-06 13:56:08,PROCESSING,5469.66
2981,1330,282,2,2021-09-29 04:24:13,PROCESSING,5189.91
2982,702,567,3,2024-05-20 07:31:13,PENDING,13496.05
2983,125,872,1,2022-09-19 22:25:13,CANCELLED,543.08
2984,1631,87,1,2024-03-18 08:57:09,CANCELLED,8932.18
2985,1060,34,1,2024-09-01 08:51:52,PENDING,15711.17
2986,2107,736,2,2022-10-12 14:05:54,COMPLETED,11668.16
2987,1998,1110,1,2021-06-29 14:21:26,COMPLETED,11031.49
2988,1781,852,4,2022-06-02 18:00:22,CANCELLED,18538.0
2989,1443,508,2,2024-05-13 04:26:11,COMPLETED,5841.61
2990,324,751,1,2022-06-03 19:19:28,SHIPPED,12167.46
2991,1553,278,2,2021-08-29 12:52:22,SHIPPED,8962.2
2992,1584,1078,2,2025-11-23 12:31:51,SHIPPED,4994.71
2993,2235,458,1,2021-12-19 14:25:17,PROCESSING,6430.33
2994,575,1143,2,2022-07-21 20:13:52,COMPLETED,14328.48
2995,1809,940,2,2023-05-02 01:17:23,PROCESSING,8721.34
2996,942,112,4,2023-09-18 06:54:10,PROCESSING,2438.45
2997,1310,335,4,2023-07-03 11:45:12,SHIPPED,8878.12
2998,1064,564,4,2023-01-09 22:24:53,PENDING,7290.95
2999,1066,36,1,2025-10-10 03:43:29,CANCELLED,5799.35
3000,1318,105,4,2025-02-04 22:45:10,CANCELLED,3442.52
3001,1165,738,2,2021-01-26 22:06:19,CANCELLED,4636.61
3002,846,391,3,2021-07-15 22:12:01,CANCELLED,19924.47
3003,1017,687,1,2024-01-26 22:09:59,COMPLETED,2695.07
3004,1116,640,1,2023-04-25 10:10:59,PENDING,2125.67
3005,540,648,1,2021-04-12 03:06:41,CANCELLED,8908.51
3006,811,79,2,2022-05-28 05:52:03,PENDING,6059.17
3007,138,278,3,2021-10-21 05:11:38,COMPLETED,8239.9
3008,464,1167,2,2025-05-01 02:48:51,SHIPPED,3912.91
3009,314,150,4,2022-11-10 17:25:51,CANCELLED,15320.15
3010,1076,798,1,2021-09-20 10:42:47,PROCESSING,3141.54
3011,577,217,2,2022-10-05 14:51:57,CANCELLED,11512.42
3012,1438,688,3,2023-09-08 17:31:30,CANCELLED,2234.7
3013,1954,821,4,2021-08-28 19:57:10,CANCELLED,12374.61
3014,1839,1101,3,2021-03-05 03:36:45,PROCESSING,4011.48
3015,1365,42,3,2022-12-28 06:07:58,PROCESSING,7813.18
3016,1150,1171,1,2025-01-04 15:19:45,COMPLETED,7459.91
3017,1842,968,2,2024-12-29 19:51:12,PROCESSING,3094.75
3018,1059,777,4,2022-04-07 05:47:51,PROCESSING,1185.12
3019,2096,824,3,2021-03-25 18:33:20,SHIPPED,820.34
3020,998,509,1,2021-10-18 15:34:40,SHIPPED,643.72
3021,1920,345,1,2022-12-31 22:31:16,CANCELLED,12012.97
3022,342,326,1,2022-02-20 10:58:45,COMPLETED,9287.02
3023,242,319,4,2021-05-22 10:11:49,SHIPPED,1457.85
3024,225,799,2,2023-05-12 02:51:46,COMPLETED,1867.98
3025,1393,14,2,2025-10-09 07:47:49,SHIPPED,7360.68
3026,853,845,1,2025-09-06 06:21:45,PROCESSING,6913.98
3027,1156,1017,1,2024-12-18 17:27:11,CANCELLED,4132.59
3028,1229,235,4,2022-03-18 03:01:25,CANCELLED,2416.0
3029,1118,389,1,2024-08-09 15:05:38,CANCELLED,9992.37
3030,374,1190,2,2023-01-24 05:27:20,PROCESSING,16698.77
3031,1224,682,2,2021-04-16 22:22:54,PROCESSING,306.83
3032,2245,303,4,2025-05-28 08:34:34,PROCESSING,19290.91
3033,1679,551,2,2024-05-19 15:12:46,PENDING,1736.51
3034,1305,1081,1,2021-11-25 16:25:13,PENDING,15045.42
3035,1635,19,4,2024-01-29 06:10:32,PENDING,17498.56
3036,2222,347,2,2025-12-13 00:55:25,PROCESSING,2035.77
3037,2209,626,4,2023-07-31 04:58:54,COMPLETED,231.28
3038,2466,708,4,2022-09-24 08:56:32,COMPLETED,19574.55
3039,1442,147,4,2022-09-15 01:10:53,COMPLETED,6617.07
3040,2216,380,3,2021-09-14 21:12:16,CANCELLED,10159.72
3041,2443,1038,1,2023-02-05 22:11:42,CANCELLED,3233.05
3042,169,567,1,2021-05-21 12:04:08,CANCELLED,5641.11
3043,1250,322,1,2021-07-17 00:46:20,CANCELLED,15156.47
3044,884,158,1,2023-06-11 02:33:17,COMPLETED,3664.28
3045,1764,385,4,2023-10-25 19:14:27,PROCESSING,4063.39
3046,1377,1053,2,2023-04-28 07:13:23,CANCELLED,8185.49
3047,2061,88,3,2023-01-23 19:40:51,PENDING,3719.45
3048,1343,346,1,2021-12-17 08:38:09,COMPLETED,22889.61
3049,983,719,1,2025-01-19 13:15:54,COMPLETED,8608.52
3050,859,52,2,2023-03-10 11:30:54,PENDING,10113.38
3051,2267,513,4,2023-08-19 06:31:43,CANCELLED,125.67
3052,963,838,1,2025-10-13 01:26:52,CANCELLED,10842.82
3053,266,343,4,2021-08-28 00:13:00,PENDING,945.29
3054,1370,203,3,2021-05-20 10:38:05,PROCESSING,3275.6
3055,652,191,4,2021-11-10 23:21:18,SHIPPED,3126.06
3056,190,704,3,2023-02-05 19:10:05,CANCELLED,1359.22
3057,1216,345,2,2021-04-30 18:52:32,PROCESSING,1060.54
3058,2362,652,3,2023-01-26 21:02:09,COMPLETED,9686.82
3059,63,383,4,2023-07-19 03:16:16,PROCESSING,3786.0
