order_id,item_id,product_id,quantity,unit_price,discount
2678,3,1459,7,1188.3,0.1
2678,4,1378,2,1337.16,0.15
2679,1,1127,6,33.94,0.1
2679,2,64,8,1132.74,0.15
2679,3,93,4,494.2,0.0
2679,4,1442,2,371.68,0.05
2680,1,785,5,121.88,0.1
2680,2,116,5,1114.26,0.15
2680,3,201,1,1031.04,0.0
2680,4,533,2,33.19,0.15
2681,1,214,8,532.65,0.0
2681,2,1298,3,137.22,0.15
2681,3,551,8,619.48,0.0
2682,1,599,4,1189.71,0.05
2682,2,404,2,203.26,0.05
2683,1,1056,3,1187.75,0.1
2683,2,1360,7,811.67,0.0
2683,3,119,1,346.11,0.0
2684,1,1384,6,628.69,0.1
2685,1,101,9,41.92,0.0
2685,2,882,2,35.06,0.1
2686,1,660,2,1107.72,0.0
2686,2,204,1,274.51,0.15
2686,3,442,3,864.7,0.15
2687,1,489,6,1039.66,0.0
2687,2,265,1,693.37,0.1
2687,3,439,5,536.39,0.05
2688,1,1090,10,734.25,0.15
2688,2,292,3,188.41,0.0
2688,3,191,7,430.37,0.0
2688,4,1135,10,383.23,0.15
2689,1,562,8,585.7,0.15
2690,1,436,2,292.42,0.05
2690,2,677,8,850.28,0.1
2690,3,517,1,350.81,0.0
2690,4,1419,4,1045.33,0.05
2691,1,848,7,873.21,0.0
2691,2,1369,3,269.33,0.1
2691,3,603,4,632.19,0.15
2691,4,1404,6,310.19,0.15
2692,1,637,1,469.1,0.15
2692,2,169,8,414.32,0.05
2693,1,1305,2,577.03,0.0
2693,2,1288,9,475.6,0.0
2693,3,852,6,1035.44,0.0
2693,4,1241,7,415.92,0.15
2694,1,278,6,97.04,0.0
2694,2,794,1,542.57,0.15
2695,1,1229,1,646.12,0.05
2695,2,1430,3,757.06,0.0
2695,3,46,8,1054.7,0.15
2696,1,35,10,153.99,0.0
2696,2,1190,5,541.16,0.15
2696,3,793,2,554.89,0.0
2697,1,846,6,534.44,0.15
2697,2,60,9,828.84,0.1
2698,1,588,7,985.0,0.0
2699,1,861,9,964.68,0.1
2699,2,387,7,648.77,0.05
2699,3,968,10,889.69,0.05
2699,4,610,10,500.73,0.1
2700,1,56,5,709.76,0.0
2701,1,1223,10,1151.97,0.0
2701,2,471,2,1215.49,0.05
2701,3,778,3,1115.16,0.0
2701,4,667,2,869.07,0.0
2702,1,1384,6,628.69,0.0
2703,1,1130,1,915.8,0.05
2703,2,1420,8,1327.23,0.0
2703,3,357,1,920.94,0.0
2704,1,946,5,247.41,0.0
2704,2,1387,1,439.65,0.05
2705,1,916,10,44.31,0.15
2706,1,280,4,549.71,0.15
2706,2,1079,3,170.82,0.05
2706,3,451,10,457.69,0.0
2707,1,59,8,993.74,0.1
2707,2,1395,10,1168.95,0.0
2707,3,899,7,488.61,0.0
2707,4,309,8,420.39,0.15
2708,1,876,8,858.02,0.1
2708,2,286,3,543.58,0.05
2708,3,67,9,726.37,0.1
2708,4,429,5,1351.94,0.15
2709,1,1049,2,791.1,0.0
2709,2,243,8,486.1,0.05
2710,1,1447,9,557.38,0.15
2710,2,1030,6,9.38,0.1
2711,1,859,10,255.36,0.15
2711,2,517,10,350.81,0.15
2711,3,687,1,1082.44,0.0
2711,4,863,4,804.76,0.1
2712,1,1213,6,839.38,0.15
2712,2,1406,8,748.97,0.0
2712,3,1026,6,27.36,0.15
2713,1,289,8,1102.85,0.1
2713,2,83,4,62.89,0.1
2713,3,1062,5,861.95,0.15
2713,4,1359,9,611.36,0.05
2714,1,725,3,932.41,0.05
2714,2,1455,4,966.86,0.1
2714,3,365,4,345.87,0.15
2714,4,1211,1,805.64,0.05
2715,1,547,9,628.56,0.1
2715,2,434,3,558.27,0.0
2715,3,870,10,463.22,0.0
2715,4,816,9,153.71,0.0
2716,1,617,8,1171.57,0.05
2716,2,582,5,526.99,0.0
2716,3,1450,1,568.27,0.05
2716,4,357,2,920.94,0.1
2717,1,1194,7,1090.7,0.15
2717,2,946,3,247.41,0.05
2718,1,1361,1,792.09,0.0
2718,2,1113,6,525.08,0.15
2718,3,50,5,526.39,0.05
2718,4,1358,9,1124.52,0.0
2719,1,324,9,177.13,0.0
2719,2,394,9,889.0,0.0
2719,3,974,10,411.48,0.0
2720,1,15,1,807.93,0.0
2721,1,983,1,74.12,0.0
2721,2,1378,5,1337.16,0.15
2721,3,764,6,849.46,0.1
2721,4,1213,3,839.38,0.05
2722,1,1318,5,843.05,0.0
2722,2,912,4,33.07,0.05
2722,3,1456,6,71.23,0.05
2723,1,625,7,373.84,0.1
2723,2,1422,7,641.19,0.0
2724,1,1124,8,575.02,0.0
2725,1,314,3,652.13,0.05
2726,1,383,10,617.54,0.15
2727,1,707,5,895.77,0.0
2727,2,576,7,430.94,0.15
2728,1,1183,10,774.0,0.15
2729,1,400,6,632.47,0.0
2729,2,677,1,850.28,0.0
2729,3,4,9,836.46,0.0
2729,4,1028,4,461.88,0.1
2730,1,737,4,905.8,0.0
2731,1,527,5,1062.06,0.1
2731,2,366,9,856.61,0.05
2731,3,1162,4,936.71,0.05
2732,1,1243,1,22.95,0.0
2733,1,262,2,322.45,0.0
2734,1,1310,9,890.89,0.1
2734,2,137,4,905.43,0.0
2735,1,489,8,1039.66,0.15
2735,2,1309,10,589.4,0.0
2735,3,1213,7,839.38,0.0
2735,4,1251,9,1032.23,0.05
2736,1,1,3,352.59,0.1
2736,2,259,7,169.56,0.1
2736,3,458,8,930.08,0.0
2736,4,819,10,115.15,0.15
2737,1,1054,7,447.28,0.0
2737,2,1172,1,649.35,0.05
2737,3,1151,1,535.91,0.0
2737,4,938,8,1224.39,0.15
2738,1,1178,8,491.11,0.05
2738,2,1397,6,538.05,0.0
2738,3,362,4,157.78,0.05
2738,4,966,1,845.51,0.15
2739,1,357,9,920.94,0.15
2739,2,431,9,638.12,0.0
2739,3,92,4,851.5,0.0
2740,1,1255,1,904.55,0.05
2740,2,605,10,326.13,0.0
2740,3,785,1,121.88,0.05
2740,4,630,3,337.88,0.15
2741,1,828,6,299.26,0.15
2741,2,33,9,1263.26,0.0
2742,1,531,1,544.52,0.0
2742,2,846,2,534.44,0.05
2743,1,1395,5,1168.95,0.15
2744,1,1091,3,350.61,0.0
2744,2,74,10,895.51,0.05
2744,3,719,7,261.29,0.0
2744,4,896,6,292.66,0.0
2745,1,1127,7,33.94,0.0
2746,1,245,2,1029.93,0.0
2746,2,1033,1,525.33,0.0
2747,1,1159,3,519.56,0.1
2747,2,582,5,526.99,0.15
2747,3,872,8,723.76,0.1
2748,1,1056,4,1187.75,0.1
2748,2,1437,3,814.13,0.05
2748,3,909,8,84.91,0.0
2749,1,607,3,722.16,0.0
2749,2,1336,1,320.03,0.1
2749,3,387,8,648.77,0.1
2749,4,1260,8,540.44,0.1
2750,1,1470,9,820.5,0.1
2750,2,1229,4,646.12,0.1
2751,1,1171,4,998.9,0.05
2752,1,295,4,773.32,0.05
2752,2,517,3,350.81,0.1
2753,1,487,4,530.56,0.1
2753,2,393,5,291.87,0.05
2753,3,203,3,131.13,0.1
2753,4,727,1,509.66,0.05
2754,1,1299,1,149.1,0.05
2754,2,204,7,274.51,0.15
2755,1,1303,10,37.73,0.05
2755,2,751,2,210.13,0.05
2755,3,597,3,149.51,0.15
2755,4,827,7,223.79,0.0
2756,1,152,6,522.32,0.1
2756,2,1379,2,174.67,0.1
2757,1,200,9,560.96,0.0
2757,2,687,4,1082.44,0.05
2757,3,520,3,890.72,0.1
2757,4,596,3,999.1,0.0
2758,1,1300,4,72.81,0.05
2758,2,37,8,346.01,0.05
2759,1,622,4,132.69,0.15
2759,2,689,1,71.63,0.0
2759,3,1348,6,313.03,0.1
2759,4,906,8,383.28,0.15
2760,1,195,2,730.1,0.15
2760,2,1472,8,256.41,0.15
2760,3,513,2,17.11,0.05
2760,4,1457,3,939.48,0.0
2761,1,505,9,344.59,0.0
2761,2,334,2,152.58,0.15
2762,1,362,1,157.78,0.05
2763,1,1298,6,137.22,0.1
2763,2,1257,3,1042.2,0.15
2764,1,448,1,569.64,0.1
2764,2,1122,3,434.02,0.15
2765,1,140,6,8.55,0.0
2766,1,42,2,989.95,0.0
2766,2,819,1,115.15,0.0
2767,1,126,3,1154.81,0.0
2767,2,73,7,911.43,0.0
2767,3,411,2,446.76,0.1
2767,4,399,8,1321.36,0.15
2768,1,1215,3,755.59,0.0
2769,1,542,5,1060.85,0.0
2770,1,455,5,1144.66,0.0
2771,1,577,7,865.22,0.05
2771,2,1347,8,216.36,0.05
2771,3,296,7,779.98,0.15
2771,4,15,7,807.93,0.0
2772,1,436,2,292.42,0.15
2772,2,35,1,153.99,0.05
2772,3,491,10,1100.33,0.1
2773,1,712,3,649.27,0.1
2773,2,1171,1,998.9,0.1
2774,1,918,6,449.71,0.0
2774,2,292,9,188.41,0.0
2774,3,1364,9,664.1,0.0
2775,1,50,8,526.39,0.15
2776,1,1175,6,392.51,0.15
2776,2,1330,7,232.94,0.1
2777,1,788,3,1320.48,0.1
2777,2,78,9,364.72,0.0
2777,3,1211,1,805.64,0.1
2778,1,722,2,938.34,0.0
2778,2,1202,1,17.87,0.1
2778,3,945,2,908.31,0.15
2779,1,61,5,502.14,0.05
2780,1,964,4,908.52,0.1
2780,2,1015,5,999.76,0.0
2780,3,48,3,1139.03,0.0
2781,1,935,3,163.08,0.0
2781,2,187,7,766.91,0.05
2781,3,117,6,616.4,0.1
2781,4,354,2,1083.8,0.1
2782,1,207,7,1172.58,0.0
2782,2,95,1,1008.69,0.1
2782,3,641,2,913.48,0.1
2782,4,1495,7,658.4,0.15
2783,1,556,9,1137.72,0.15
2783,2,577,5,865.22,0.1
2784,1,1004,7,1121.09,0.0
2784,2,432,3,700.58,0.0
2784,3,90,1,233.03,0.05
2785,1,803,1,884.16,0.05
2785,2,131,10,134.92,0.0
2786,1,965,10,927.42,0.15
2787,1,524,9,780.49,0.15
2787,2,705,1,488.41,0.15
2787,3,133,3,1255.69,0.0
2787,4,794,9,542.57,0.1
2788,1,493,4,1281.54,0.0
2789,1,751,9,210.13,0.15
2789,2,381,4,252.47,0.15
2790,1,1408,9,174.59,0.15
2791,1,1449,3,581.28,0.1
2791,2,420,4,552.85,0.0
2791,3,1071,10,832.11,0.05
2791,4,645,9,980.67,0.0
2792,1,946,8,247.41,0.05
2792,2,1422,1,641.19,0.05
2793,1,1404,10,310.19,0.1
2794,1,83,10,62.89,0.05
2795,1,1297,3,1086.7,0.15
2795,2,1019,9,385.29,0.05
2795,3,346,9,338.81,0.15
2796,1,1080,7,718.78,0.1
2796,2,608,3,1062.32,0.0
2796,3,226,8,1080.88,0.15
2796,4,1390,6,242.86,0.05
2797,1,1470,7,820.5,0.0
2798,1,1124,8,575.02,0.15
2798,2,1142,6,107.47,0.0
2798,3,1005,4,748.24,0.1
2799,1,799,2,213.02,0.0
2800,1,103,2,650.96,0.05
2800,2,816,2,153.71,0.1
2801,1,1409,5,371.96,0.05
2802,1,614,2,545.37,0.0
2802,2,1197,1,169.63,0.05
2803,1,508,3,569.77,0.05
2803,2,1194,9,1090.7,0.05
2804,1,396,5,173.7,0.1
2804,2,249,7,806.34,0.15
2805,1,768,9,1356.22,0.0
2805,2,137,1,905.43,0.05
2805,3,295,7,773.32,0.0
2805,4,251,5,118.07,0.05
2806,1,1335,9,900.82,0.05
2806,2,1372,1,803.56,0.15
2806,3,385,7,363.97,0.1
2807,1,523,10,835.26,0.0
2807,2,845,9,42.92,0.1
2808,1,1102,2,219.68,0.0
2809,1,1085,3,1120.98,0.05
2809,2,946,1,247.41,0.0
2809,3,334,5,152.58,0.0
2809,4,1482,4,253.24,0.05
2810,1,408,7,336.03,0.15
2810,2,744,9,387.79,0.0
2810,3,1008,5,564.63,0.1
2810,4,770,2,926.32,0.0
2811,1,1153,3,384.42,0.0
2811,2,604,4,450.07,0.0
2811,3,651,8,860.03,0.1
2812,1,1293,7,1052.27,0.0
2812,2,321,2,138.08,0.05
2812,3,739,1,544.93,0.05
2813,1,581,7,712.61,0.0
2813,2,1139,5,208.72,0.0
2813,3,1491,6,134.69,0.05
2813,4,1481,5,486.33,0.0
2814,1,132,6,292.41,0.0
2814,2,472,2,873.34,0.1
2814,3,555,2,824.23,0.0
2815,1,1094,2,248.84,0.0
2816,1,849,2,1128.01,0.0
2816,2,553,5,1202.42,0.05
2816,3,1054,7,447.28,0.0
2816,4,547,6,628.56,0.15
2817,1,1082,1,550.29,0.1
2818,1,127,4,134.18,0.05
2818,2,1078,2,903.8,0.0
2818,3,658,10,670.92,0.1
2818,4,332,4,261.46,0.1
2819,1,873,9,832.88,0.1
2819,2,359,6,515.92,0.05
2819,3,829,3,564.36,0.1
2819,4,1161,4,721.15,0.1
2820,1,779,3,454.03,0.1
2820,2,1041,8,98.44,0.0
2821,1,1485,3,822.46,0.1
2821,2,553,1,1202.42,0.1
2822,1,1078,3,903.8,0.0
2822,2,11,3,893.68,0.0
2822,3,258,6,114.84,0.05
2822,4,336,2,364.44,0.15
2823,1,1247,4,62.46,0.15
2823,2,253,8,492.4,0.0
2824,1,764,5,849.46,0.0
2825,1,455,9,1144.66,0.05
2826,1,1167,10,730.93,0.0
2826,2,1003,4,438.64,0.0
2826,3,1435,10,1206.31,0.0
2827,1,245,1,1029.93,0.0
2827,2,1112,4,264.23,0.0
2827,3,1159,8,519.56,0.1
2827,4,769,7,194.49,0.15
2828,1,102,4,542.32,0.05
2828,2,568,1,770.99,0.0
2828,3,251,9,118.07,0.1
2828,4,1000,1,1039.44,0.0
2829,1,602,7,886.08,0.05
2829,2,577,7,865.22,0.05
2829,3,967,9,65.21,0.0
2830,1,533,7,33.19,0.15
2830,2,251,4,118.07,0.0
2830,3,232,7,655.03,0.05
2830,4,878,9,1056.2,0.15
2831,1,996,9,1112.41,0.1
2831,2,1200,1,635.7,0.15
2831,3,321,3,138.08,0.0
2831,4,1257,6,1042.2,0.0
2832,1,163,1,846.17,0.0
2832,2,379,5,654.26,0.0
2832,3,913,2,670.2,0.05
2832,4,780,9,215.42,0.15
2833,1,484,3,405.12,0.0
2833,2,1407,4,426.96,0.1
2834,1,768,5,1356.22,0.15
2834,2,943,5,241.27,0.15
2835,1,778,10,1115.16,0.15
2835,2,377,4,29.92,0.05
2835,3,563,9,871.52,0.0
2836,1,1350,7,314.95,0.15
2836,2,119,1,346.11,0.0
2836,3,1490,7,565.81,0.1
2837,1,22,4,1098.62,0.15
2838,1,641,6,913.48,0.05
2838,2,763,7,493.33,0.0
2839,1,484,9,405.12,0.0
2839,2,1372,3,803.56,0.0
2839,3,101,2,41.92,0.1
2840,1,907,5,492.65,0.0
2840,2,320,10,1197.09,0.0
2840,3,1156,8,1063.07,0.05
2841,1,1101,9,1182.98,0.1
2841,2,851,3,161.29,0.1
2841,3,290,4,597.19,0.05
2842,1,1330,5,232.94,0.0
2843,1,483,4,179.82,0.05
2843,2,1123,10,922.07,0.15
2843,3,1313,3,281.71,0.05
2843,4,649,1,643.6,0.15
2844,1,861,1,964.68,0.05
2844,2,125,7,683.55,0.0
2844,3,278,6,97.04,0.0
2844,4,952,2,1154.04,0.15
2845,1,747,6,848.84,0.0
2845,2,814,1,544.78,0.15
2845,3,1272,2,733.05,0.05
2846,1,702,5,45.83,0.05
2846,2,942,9,778.91,0.0
2847,1,626,6,1297.27,0.1
2847,2,916,5,44.31,0.05
2847,3,818,4,691.76,0.05
2848,1,1353,8,438.35,0.1
2848,2,82,10,150.43,0.0
2848,3,524,9,780.49,0.1
2848,4,314,4,652.13,0.15
2849,1,773,1,406.35,0.05
2850,1,1242,10,849.22,0.0
2850,2,800,7,1061.47,0.1
2850,3,424,2,390.44,0.0
2850,4,403,10,613.59,0.0
2851,1,69,2,1283.64,0.05
2852,1,807,5,685.95,0.05
2853,1,1315,7,438.47,0.0
2854,1,362,6,157.78,0.1
2854,2,1456,8,71.23,0.0
2854,3,681,5,55.26,0.1
2855,1,385,8,363.97,0.15
2855,2,228,6,854.49,0.1
2855,3,853,1,352.63,0.0
2855,4,478,7,635.25,0.0
2856,1,601,7,586.06,0.0
2856,2,623,10,912.93,0.15
2856,3,849,3,1128.01,0.0
2857,1,1403,4,488.94,0.0
2857,2,475,7,617.2,0.0
2857,3,277,3,640.31,0.1
2857,4,757,5,1061.11,0.15
2858,1,982,8,802.11,0.05
2858,2,445,6,735.87,0.05
2859,1,672,6,334.03,0.0
2859,2,399,8,1321.36,0.1
2859,3,534,10,919.55,0.05
2860,1,561,2,1120.69,0.0
2860,2,686,6,127.68,0.05
2861,1,343,1,80.95,0.15
2861,2,1219,5,975.28,0.0
2861,3,77,4,1161.65,0.0
2862,1,784,9,459.98,0.0
2863,1,1346,7,1197.58,0.1
2863,2,1299,7,149.1,0.0
2864,1,511,9,203.42,0.1
2864,2,297,5,251.24,0.15
2864,3,479,5,218.84,0.0
2864,4,649,7,643.6,0.15
2865,1,636,6,715.77,0.0
2865,2,1048,7,142.45,0.0
2865,3,1216,3,880.59,0.1
2865,4,509,7,589.14,0.0
2866,1,508,6,569.77,0.0
2866,2,1309,9,589.4,0.0
2866,3,1152,4,368.38,0.1
2867,1,1183,3,774.0,0.15
2868,1,1153,4,384.42,0.0
2868,2,536,10,1023.84,0.1
2868,3,1026,4,27.36,0.15
2868,4,306,10,591.03,0.15
2869,1,843,10,649.56,0.1
2869,2,877,4,359.25,0.05
2870,1,139,4,396.56,0.1
2870,2,849,5,1128.01,0.0
2870,3,736,3,159.25,0.0
2871,1,541,6,940.09,0.15
2872,1,1019,8,385.29,0.0
2872,2,960,6,980.9,0.05
2873,1,718,6,704.12,0.15
2873,2,324,2,177.13,0.15
2874,1,1004,5,1121.09,0.15
2875,1,762,6,291.28,0.0
2875,2,830,8,94.01,0.15
2876,1,369,9,980.51,0.0
2876,2,92,4,851.5,0.1
2876,3,1061,1,76.03,0.1
2876,4,346,6,338.81,0.0
2877,1,1210,4,508.61,0.05
2877,2,1497,6,144.22,0.0
2877,3,442,8,864.7,0.1
2878,1,535,6,50.22,0.05
2878,2,456,9,131.29,0.1
2879,1,461,2,932.05,0.0
2880,1,104,5,919.2,0.1
2880,2,1203,7,255.51,0.05
2880,3,957,9,86.02,0.0
2881,1,1013,9,1107.42,0.0
2882,1,443,8,998.85,0.0
2882,2,465,7,986.8,0.0
2882,3,688,4,484.14,0.05
2882,4,1159,1,519.56,0.05
2883,1,1423,9,891.03,0.0
2883,2,1232,6,799.32,0.05
2883,3,561,10,1120.69,0.1
2884,1,55,10,588.23,0.15
2884,2,705,10,488.41,0.0
2884,3,1006,8,808.95,0.15
2885,1,386,3,1147.84,0.1
2885,2,1471,1,823.03,0.05
2885,3,1082,9,550.29,0.1
2885,4,965,3,927.42,0.0
2886,1,23,2,1052.59,0.15
2887,1,1314,5,876.7,0.0
2888,1,963,3,1032.5,0.05
2888,2,1062,5,861.95,0.0
2888,3,719,9,261.29,0.05
2889,1,1487,8,57.42,0.05
2890,1,584,4,543.08,0.1
2890,2,1033,6,525.33,0.0
2890,3,1213,4,839.38,0.1
2891,1,896,1,292.66,0.1
2891,2,520,10,890.72,0.0
2891,3,300,8,822.39,0.15
2891,4,295,3,773.32,0.0
2892,1,1112,8,264.23,0.1
2892,2,1381,8,100.46,0.0
2892,3,658,8,670.92,0.0
2893,1,1429,2,723.26,0.0
2894,1,439,3,536.39,0.0
2894,2,76,6,524.99,0.15
2894,3,1288,9,475.6,0.15
2895,1,302,3,145.39,0.1
2896,1,500,9,528.02,0.15
2896,2,822,3,70.65,0.0
2897,1,886,5,642.72,0.1
2897,2,869,1,741.21,0.1
2897,3,271,5,201.77,0.05
2898,1,244,1,19.47,0.0
2898,2,486,1,799.54,0.05
2898,3,945,4,908.31,0.1
2898,4,1362,2,565.34,0.0
2899,1,69,9,1283.64,0.15
2899,2,99,1,564.03,0.0
2900,1,290,6,597.19,0.05
2900,2,1373,1,809.99,0.1
2900,3,1442,2,371.68,0.1
2900,4,274,1,58.55,0.1
2901,1,276,2,447.7,0.15
2901,2,556,1,1137.72,0.15
2901,3,1159,6,519.56,0.05
2901,4,384,10,994.98,0.1
2902,1,778,6,1115.16,0.0
2902,2,312,3,609.06,0.0
2903,1,1352,4,40.77,0.0
2903,2,687,4,1082.44,0.0
2903,3,227,5,1052.07,0.15
2903,4,1104,8,721.33,0.0
2904,1,1370,9,531.8,0.1
2904,2,1349,5,707.45,0.05
2904,3,782,2,820.73,0.15
2904,4,809,7,662.23,0.1
2905,1,808,3,696.64,0.05
2905,2,676,7,575.09,0.0
2906,1,1398,2,307.69,0.1
2906,2,1327,1,213.89,0.0
2906,3,52,4,1080.12,0.1
2906,4,1444,4,145.81,0.15
2907,1,510,9,151.97,0.05
2907,2,373,8,1005.11,0.15
2908,1,256,2,525.09,0.15
2908,2,104,5,919.2,0.1
2908,3,204,3,274.51,0.1
2909,1,1474,9,1169.09,0.0
2910,1,1326,2,749.71,0.05
2910,2,812,6,679.65,0.05
2911,1,257,6,817.84,0.1
2911,2,1106,6,55.32,0.05
2911,3,1335,2,900.82,0.0
2911,4,38,9,578.9,0.15
2912,1,1200,6,635.7,0.0
2912,2,26,6,633.69,0.0
2912,3,553,6,1202.42,0.1
2912,4,1210,4,508.61,0.15
2913,1,592,3,701.46,0.05
2913,2,1447,8,557.38,0.0
2914,1,1364,7,664.1,0.15
2914,2,837,2,1060.54,0.0
2915,1,777,5,542.3,0.1
2915,2,551,3,619.48,0.05
2915,3,1265,3,108.74,0.05
2915,4,198,3,314.57,0.0
2916,1,685,2,717.95,0.05
2916,2,1379,4,174.67,0.0
2916,3,1375,6,829.02,0.15
2917,1,212,8,709.23,0.1
2918,1,964,6,908.52,0.0
2919,1,508,10,569.77,0.05
2919,2,912,3,33.07,0.0
2919,3,150,3,577.46,0.05
2920,1,750,8,326.6,0.05
2920,2,1153,2,384.42,0.1
2920,3,69,5,1283.64,0.0
2921,1,423,3,366.76,0.15
2921,2,1316,1,467.39,0.0
2922,1,1419,3,1045.33,0.15
2922,2,585,3,434.98,0.0
2923,1,1357,2,567.85,0.0
2923,2,699,2,496.86,0.0
2923,3,944,3,93.18,0.0
2923,4,1126,10,332.01,0.0
2924,1,428,4,727.83,0.0
2924,2,919,2,817.93,0.1
2924,3,1383,5,300.29,0.0
2925,1,693,7,1215.8,0.0
2925,2,1396,2,248.17,0.05
2925,3,1315,6,438.47,0.05
2926,1,395,8,1082.09,0.15
2926,2,929,10,170.4,0.0
2927,1,1164,2,425.92,0.1
2928,1,388,3,458.65,0.05
2929,1,248,6,984.96,0.05
2929,2,687,8,1082.44,0.05
2929,3,956,5,703.94,0.1
2930,1,1455,8,966.86,0.0
2930,2,870,10,463.22,0.0
2930,3,1346,3,1197.58,0.15
2931,1,175,9,704.92,0.05
2931,2,226,4,1080.88,0.1
2931,3,500,1,528.02,0.05
2931,4,624,6,393.32,0.0
2932,1,626,4,1297.27,0.15
2932,2,382,9,116.67,0.0
2933,1,1364,9,664.1,0.1
2933,2,1105,8,885.9,0.0
2934,1,452,6,300.88,0.15
2934,2,802,9,461.39,0.05
2935,1,191,4,430.37,0.0
2935,2,1230,2,669.2,0.0
2935,3,1433,1,721.76,0.0
2935,4,243,3,486.1,0.1
2936,1,555,6,824.23,0.15
2936,2,1484,2,839.44,0.05
2937,1,145,5,248.33,0.0
2937,2,267,7,433.17,0.05
2937,3,873,7,832.88,0.0
2938,1,1065,5,912.91,0.0
2938,2,698,7,1214.63,0.1
2939,1,676,7,575.09,0.1
2939,2,823,9,325.39,0.0
2939,3,434,4,558.27,0.0
2940,1,74,2,895.51,0.05
2940,2,1316,5,467.39,0.15
2941,1,647,4,1307.24,0.15
2941,2,644,6,699.81,0.15
2941,3,143,1,634.86,0.05
2942,1,402,8,39.94,0.0
2943,1,97,7,590.83,0.1
2943,2,288,6,964.7,0.05
2944,1,255,7,969.62,0.1
2944,2,547,1,628.56,0.0
2945,1,254,1,190.08,0.1
2945,2,54,10,113.38,0.0
2945,3,749,7,618.76,0.15
2946,1,1100,8,599.49,0.0
2946,2,1500,8,197.1,0.05
2947,1,406,5,719.54,0.05
2947,2,533,6,33.19,0.05
2947,3,1179,10,507.45,0.15
2948,1,301,1,1138.65,0.05
2948,2,866,3,810.5,0.05
2948,3,30,2,223.93,0.0
2949,1,509,7,589.14,0.0
2950,1,1044,4,868.48,0.1
2951,1,39,5,455.15,0.05
2951,2,26,9,633.69,0.15
2951,3,462,10,862.12,0.15
2952,1,624,6,393.32,0.0
2953,1,131,3,134.92,0.15
2953,2,1336,7,320.03,0.0
2953,3,57,3,576.98,0.1
2953,4,563,7,871.52,0.1
2954,1,1394,2,291.16,0.0
2954,2,680,1,982.32,0.0
2955,1,1350,8,314.95,0.0
2955,2,280,10,549.71,0.05
2956,1,437,4,958.64,0.0
2956,2,478,9,635.25,0.0
2956,3,56,3,709.76,0.0
2956,4,703,3,98.83,0.1
2957,1,133,8,1255.69,0.15
2957,2,335,5,177.57,0.05
2957,3,177,8,1044.32,0.0
2957,4,228,6,854.49,0.15
2958,1,1345,8,1147.75,0.0
2958,2,880,2,321.77,0.0
2959,1,796,5,946.33,0.15
2959,2,302,2,145.39,0.0
2959,3,690,7,318.31,0.0
2959,4,1091,1,350.61,0.0
2960,1,565,2,917.54,0.15
2961,1,252,10,213.76,0.05
2961,2,379,2,654.26,0.0
2962,1,1160,4,1076.2,0.0
2963,1,1452,10,651.5,0.15
2963,2,750,9,326.6,0.0
2963,3,268,6,759.03,0.05
2964,1,1125,10,1116.75,0.1
2964,2,263,3,260.92,0.0
2964,3,1244,4,878.74,0.0
2964,4,1350,1,314.95,0.15
2965,1,1403,3,488.94,0.15
2965,2,1217,5,828.97,0.1
2965,3,185,6,1055.86,0.05
2966,1,600,9,489.53,0.0
2967,1,434,10,558.27,0.0
2967,2,1273,3,210.67,0.15
2968,1,46,1,1054.7,0.05
2969,1,1169,8,321.97,0.05
2969,2,1290,8,689.6,0.1
2970,1,507,5,497.58,0.0
2970,2,1417,4,473.25,0.0
2970,3,1359,6,611.36,0.15
2970,4,329,2,240.91,0.05
2971,1,986,4,242.5,0.0
2971,2,981,1,540.49,0.0
2971,3,1005,3,748.24,0.0
2971,4,1497,6,144.22,0.0
2972,1,780,5,215.42,0.05
2972,2,993,6,288.42,0.0
2973,1,1082,9,550.29,0.0
2974,1,494,7,730.68,0.0
2974,2,72,6,211.55,0.0
2974,3,275,5,1040.67,0.0
2974,4,557,2,716.0,0.0
2975,1,813,5,1138.54,0.15
2975,2,1299,9,149.1,0.0
2976,1,781,6,746.21,0.15
2976,2,641,10,913.48,0.0
2977,1,598,3,79.29,0.0
2977,2,282,6,181.37,0.15
2977,3,129,6,291.65,0.15
2978,1,762,2,291.28,0.05
2978,2,725,6,932.41,0.05
2979,1,700,1,1079.67,0.1
2979,2,1012,2,635.74,0.05
2979,3,183,8,189.25,0.1
2980,1,1468,10,321.47,0.15
2980,2,828,5,299.26,0.0
2980,3,934,4,13.43,0.1
2980,4,663,2,662.51,0.1
2981,1,656,9,678.42,0.15
2982,1,256,2,525.09,0.0
2982,2,27,10,1209.74,0.15
2982,3,522,5,508.96,0.15
2983,1,584,1,543.08,0.0
2984,1,1026,9,27.36,0.0
2984,2,403,5,613.59,0.0
2984,3,1306,10,505.19,0.0
2984,4,1344,1,566.09,0.0
2985,1,650,7,922.9,0.0
2985,2,594,4,595.38,0.05
2985,3,552,7,476.72,0.15
2985,4,1042,8,610.58,0.15
2986,1,988,10,868.57,0.05
2986,2,223,9,208.13,0.1
2986,3,28,9,213.69,0.1
2987,1,1019,5,385.29,0.0
2987,2,1361,10,792.09,0.0
2987,3,1377,9,146.19,0.1
2988,1,1156,10,1063.07,0.0
2988,2,916,4,44.31,0.05
2988,3,86,7,495.58,0.15
2988,4,643,6,798.37,0.0
