id,product_id,variant_sku,color,size,price_cents,weight_grams
12777,3675,PROD-651-3675-VAR4,Olive Green,S,18247,1056
12778,3676,PROD-356-3676-VAR1,Crimson,S,5650,3068
12779,3676,PROD-356-3676-VAR2,Black,XL,5650,2862
12780,3676,PROD-356-3676-VAR3,Crimson,L,3150,3387
12781,3676,PROD-356-3676-VAR4,Silver,XXL,2650,2138
12782,3677,PROD-674-3677-VAR1,White,L,17829,899
12783,3677,PROD-674-3677-VAR2,Black,XXL,14829,2399
12784,3677,PROD-674-3677-VAR3,Silver,M,14829,1043
12785,3678,PROD-237-3678-VAR1,White,L,19697,1051
12786,3678,PROD-237-3678-VAR2,Slate Gray,L,18697,2053
12787,3679,PROD-307-3679-VAR1,Navy Blue,S,19527,2772
12788,3679,PROD-307-3679-VAR2,Slate Gray,S,19527,3015
12789,3680,PROD-420-3680-VAR1,White,M,24762,2527
12790,3680,PROD-420-3680-VAR2,Olive Green,One-Size,24762,3057
12791,3680,PROD-420-3680-VAR3,Crimson,L,23762,2100
12792,3681,PROD-828-3681-VAR1,Black,One-Size,20593,3443
12793,3681,PROD-828-3681-VAR2,Navy Blue,One-Size,17593,4354
12794,3682,PROD-557-3682-VAR1,Black,XS,13418,4363
12795,3682,PROD-557-3682-VAR2,Crimson,XL,13418,3840
12796,3682,PROD-557-3682-VAR3,Crimson,L,13418,721
12797,3683,PROD-161-3683-VAR1,Navy Blue,L,10471,3562
12798,3683,PROD-161-3683-VAR2,Olive Green,L,8971,1777
12799,3683,PROD-161-3683-VAR3,Olive Green,XL,8971,2719
12800,3683,PROD-161-3683-VAR4,Navy Blue,M,10471,2564
12801,3683,PROD-161-3683-VAR5,Silver,L,11971,3163
12802,3684,PROD-319-3684-VAR1,White,XS,24106,3995
12803,3684,PROD-319-3684-VAR2,Crimson,XS,25606,793
12804,3684,PROD-319-3684-VAR3,Navy Blue,XXL,24106,237
12805,3684,PROD-319-3684-VAR4,Silver,XL,27106,955
12806,3684,PROD-319-3684-VAR5,Olive Green,XS,24606,1349
12807,3685,PROD-261-3685-VAR1,Black,L,5839,2803
12808,3685,PROD-261-3685-VAR2,Navy Blue,M,8339,1800
12809,3685,PROD-261-3685-VAR3,Olive Green,XS,8339,4451
12810,3685,PROD-261-3685-VAR4,Olive Green,XS,6839,1826
12811,3685,PROD-261-3685-VAR5,Navy Blue,L,8339,1566
12812,3686,PROD-519-3686-VAR1,Black,XL,11998,3862
12813,3686,PROD-519-3686-VAR2,Crimson,L,12998,2281
12814,3686,PROD-519-3686-VAR3,Crimson,M,14498,2067
12815,3687,PROD-264-3687-VAR1,Crimson,L,4887,567
12816,3687,PROD-264-3687-VAR2,Black,XXL,3387,2359
12817,3687,PROD-264-3687-VAR3,Crimson,One-Size,3387,1724
12818,3688,PROD-889-3688-VAR1,Navy Blue,XS,18046,1159
12819,3688,PROD-889-3688-VAR2,Slate Gray,One-Size,18546,3884
12820,3688,PROD-889-3688-VAR3,White,One-Size,21046,544
12821,3688,PROD-889-3688-VAR4,Crimson,S,18546,495
12822,3689,PROD-508-3689-VAR1,Navy Blue,XS,17959,2449
12823,3689,PROD-508-3689-VAR2,Black,S,17959,704
12824,3689,PROD-508-3689-VAR3,Silver,XXL,17959,703
12825,3689,PROD-508-3689-VAR4,White,L,19459,2280
12826,3689,PROD-508-3689-VAR5,Olive Green,L,17959,4153
12827,3690,PROD-998-3690-VAR1,Silver,XS,4268,3927
12828,3690,PROD-998-3690-VAR2,Crimson,XL,4268,1829
12829,3691,PROD-519-3691-VAR1,Navy Blue,XL,6556,1321
12830,3691,PROD-519-3691-VAR2,Navy Blue,One-Size,4056,825
12831,3691,PROD-519-3691-VAR3,Crimson,XXL,6556,2097
12832,3691,PROD-519-3691-VAR4,Black,S,4056,2654
12833,3691,PROD-519-3691-VAR5,Crimson,XL,5056,458
12834,3692,PROD-805-3692-VAR1,Crimson,XS,5589,4300
12835,3692,PROD-805-3692-VAR2,White,M,7089,1799
12836,3693,PROD-893-3693-VAR1,Silver,XS,21178,4194
12837,3693,PROD-893-3693-VAR2,Navy Blue,XXL,19678,4292
12838,3693,PROD-893-3693-VAR3,Slate Gray,One-Size,19678,3596
12839,3693,PROD-893-3693-VAR4,Crimson,One-Size,21178,1004
12840,3694,PROD-663-3694-VAR1,White,XL,24654,2025
12841,3694,PROD-663-3694-VAR2,Silver,M,23154,1909
12842,3694,PROD-663-3694-VAR3,Silver,XL,22154,1038
12843,3694,PROD-663-3694-VAR4,Black,One-Size,21654,2338
12844,3695,PROD-751-3695-VAR1,Navy Blue,M,6932,4250
12845,3695,PROD-751-3695-VAR2,Olive Green,XS,5932,2165
12846,3696,PROD-725-3696-VAR1,Slate Gray,One-Size,11981,2197
12847,3696,PROD-725-3696-VAR2,Black,XXL,14981,3883
12848,3696,PROD-725-3696-VAR3,Crimson,One-Size,11981,213
12849,3696,PROD-725-3696-VAR4,White,One-Size,13481,730
12850,3696,PROD-725-3696-VAR5,Navy Blue,One-Size,11981,1487
12851,3697,PROD-984-3697-VAR1,White,XL,4405,2870
12852,3697,PROD-984-3697-VAR2,Slate Gray,S,2905,4433
12853,3697,PROD-984-3697-VAR3,Olive Green,XS,4405,753
12854,3697,PROD-984-3697-VAR4,Black,S,2905,1725
12855,3698,PROD-869-3698-VAR1,Black,XS,12798,4289
12856,3698,PROD-869-3698-VAR2,Black,L,11298,4167
12857,3698,PROD-869-3698-VAR3,Slate Gray,XS,11298,1993
12858,3698,PROD-869-3698-VAR4,Navy Blue,M,9798,4180
12859,3698,PROD-869-3698-VAR5,Olive Green,XXL,9798,1221
12860,3699,PROD-194-3699-VAR1,Navy Blue,L,21767,3494
12861,3699,PROD-194-3699-VAR2,Black,XL,22267,833
12862,3700,PROD-394-3700-VAR1,Olive Green,S,18766,2637
12863,3700,PROD-394-3700-VAR2,Olive Green,S,20266,745
12864,3701,PROD-122-3701-VAR1,Crimson,XXL,15795,3909
12865,3701,PROD-122-3701-VAR2,Black,M,14795,843
12866,3701,PROD-122-3701-VAR3,Olive Green,XXL,17295,2490
12867,3702,PROD-447-3702-VAR1,Black,M,5772,4440
12868,3702,PROD-447-3702-VAR2,Olive Green,M,7272,2951
12869,3702,PROD-447-3702-VAR3,Slate Gray,One-Size,4772,2452
12870,3702,PROD-447-3702-VAR4,White,One-Size,4772,4276
12871,3703,PROD-518-3703-VAR1,Black,S,24059,576
12872,3703,PROD-518-3703-VAR2,Olive Green,XL,21059,1492
12873,3704,PROD-170-3704-VAR1,Olive Green,One-Size,10199,2925
12874,3704,PROD-170-3704-VAR2,Olive Green,M,9699,1599
12875,3704,PROD-170-3704-VAR3,Crimson,XL,9699,2104
12876,3704,PROD-170-3704-VAR4,Silver,XS,10199,3912
12877,3704,PROD-170-3704-VAR5,Black,L,11199,1196
12878,3705,PROD-394-3705-VAR1,Silver,One-Size,22879,3767
12879,3705,PROD-394-3705-VAR2,Navy Blue,One-Size,19879,703
12880,3705,PROD-394-3705-VAR3,Slate Gray,XS,20379,1208
12881,3706,PROD-928-3706-VAR1,Slate Gray,L,2226,3875
12882,3706,PROD-928-3706-VAR2,Silver,XL,2726,2633
12883,3706,PROD-928-3706-VAR3,Silver,M,2726,3811
12884,3706,PROD-928-3706-VAR4,White,M,2726,4457
12885,3706,PROD-928-3706-VAR5,Navy Blue,XS,2226,3968
12886,3707,PROD-490-3707-VAR1,Slate Gray,M,23758,1183
12887,3707,PROD-490-3707-VAR2,White,L,22258,4051
12888,3708,PROD-792-3708-VAR1,Black,XL,19816,4082
12889,3708,PROD-792-3708-VAR2,Slate Gray,XXL,17316,2262
12890,3708,PROD-792-3708-VAR3,Black,XS,17316,436
12891,3709,PROD-904-3709-VAR1,Slate Gray,S,10986,1280
12892,3709,PROD-904-3709-VAR2,Silver,XL,10986,2143
12893,3710,PROD-706-3710-VAR1,Olive Green,M,22929,240
12894,3710,PROD-706-3710-VAR2,Navy Blue,M,22929,3442
12895,3710,PROD-706-3710-VAR3,Silver,XL,21429,2873
12896,3711,PROD-542-3711-VAR1,Slate Gray,M,1205,3681
12897,3711,PROD-542-3711-VAR2,Olive Green,XXL,1205,3104
12898,3711,PROD-542-3711-VAR3,Navy Blue,S,1205,4030
12899,3712,PROD-643-3712-VAR1,Crimson,L,24697,1252
12900,3712,PROD-643-3712-VAR2,Olive Green,XS,24697,3095
12901,3712,PROD-643-3712-VAR3,Black,XS,27197,555
12902,3712,PROD-643-3712-VAR4,Silver,XXL,27197,4473
12903,3712,PROD-643-3712-VAR5,Silver,XS,24197,2507
12904,3713,PROD-270-3713-VAR1,Black,XXL,12285,931
12905,3713,PROD-270-3713-VAR2,White,L,10785,256
12906,3713,PROD-270-3713-VAR3,Black,XXL,9285,1841
12907,3713,PROD-270-3713-VAR4,Olive Green,S,9285,2092
12908,3714,PROD-383-3714-VAR1,Olive Green,One-Size,23800,2876
12909,3714,PROD-383-3714-VAR2,Slate Gray,XL,24300,2179
12910,3714,PROD-383-3714-VAR3,Slate Gray,XL,25300,2106
12911,3714,PROD-383-3714-VAR4,Navy Blue,S,24300,3318
12912,3714,PROD-383-3714-VAR5,Black,L,26800,2759
12913,3715,PROD-845-3715-VAR1,Olive Green,XL,12698,2036
12914,3715,PROD-845-3715-VAR2,Silver,L,13198,2033
12915,3715,PROD-845-3715-VAR3,Olive Green,One-Size,13198,429
12916,3715,PROD-845-3715-VAR4,Olive Green,S,12698,4470
12917,3716,PROD-524-3716-VAR1,Crimson,XS,14469,588
12918,3716,PROD-524-3716-VAR2,Olive Green,XL,14469,4099
12919,3716,PROD-524-3716-VAR3,Silver,L,13469,2714
12920,3717,PROD-626-3717-VAR1,Slate Gray,XS,18764,2566
12921,3717,PROD-626-3717-VAR2,Crimson,One-Size,18264,4083
12922,3717,PROD-626-3717-VAR3,Silver,One-Size,19764,965
12923,3718,PROD-643-3718-VAR1,Crimson,S,10749,3652
12924,3718,PROD-643-3718-VAR2,Slate Gray,XL,12249,1640
12925,3718,PROD-643-3718-VAR3,Olive Green,XL,9249,4260
12926,3718,PROD-643-3718-VAR4,White,XL,12249,2002
12927,3718,PROD-643-3718-VAR5,Navy Blue,M,9749,1245
12928,3719,PROD-286-3719-VAR1,Crimson,One-Size,12816,3448
12929,3719,PROD-286-3719-VAR2,Slate Gray,M,9816,3370
12930,3719,PROD-286-3719-VAR3,White,XXL,12816,1941
12931,3720,PROD-513-3720-VAR1,Navy Blue,One-Size,14989,3835
12932,3720,PROD-513-3720-VAR2,Crimson,L,17489,2647
12933,3721,PROD-377-3721-VAR1,Black,XS,5133,3262
12934,3721,PROD-377-3721-VAR2,Silver,XXL,6633,4361
12935,3722,PROD-971-3722-VAR1,Crimson,M,23274,4471
12936,3722,PROD-971-3722-VAR2,Olive Green,One-Size,23274,3846
12937,3722,PROD-971-3722-VAR3,Slate Gray,XL,22274,3766
12938,3722,PROD-971-3722-VAR4,Navy Blue,XS,24774,1397
12939,3723,PROD-659-3723-VAR1,Navy Blue,M,25506,1987
12940,3723,PROD-659-3723-VAR2,Olive Green,L,24506,2332
12941,3724,PROD-244-3724-VAR1,Silver,L,13941,3623
12942,3724,PROD-244-3724-VAR2,Black,One-Size,13941,4431
12943,3725,PROD-969-3725-VAR1,Navy Blue,One-Size,11141,3501
12944,3725,PROD-969-3725-VAR2,Crimson,M,8641,2753
12945,3725,PROD-969-3725-VAR3,Silver,L,11141,1319
12946,3726,PROD-903-3726-VAR1,White,S,9270,221
12947,3726,PROD-903-3726-VAR2,Olive Green,M,9270,979
12948,3727,PROD-696-3727-VAR1,Black,M,2886,1331
12949,3727,PROD-696-3727-VAR2,Black,XS,1386,275
12950,3727,PROD-696-3727-VAR3,Crimson,M,4386,4401
12951,3727,PROD-696-3727-VAR4,Olive Green,L,1886,3039
12952,3727,PROD-696-3727-VAR5,Navy Blue,L,1386,3951
12953,3728,PROD-257-3728-VAR1,Navy Blue,XXL,7133,3611
12954,3728,PROD-257-3728-VAR2,Navy Blue,XXL,4633,4403
12955,3729,PROD-343-3729-VAR1,Navy Blue,One-Size,22149,3745
12956,3729,PROD-343-3729-VAR2,Crimson,One-Size,20649,1095
12957,3730,PROD-823-3730-VAR1,Olive Green,M,20263,3953
12958,3730,PROD-823-3730-VAR2,Crimson,M,20263,2198
12959,3730,PROD-823-3730-VAR3,Silver,One-Size,17763,2045
12960,3730,PROD-823-3730-VAR4,Navy Blue,XL,17263,1096
12961,3730,PROD-823-3730-VAR5,Slate Gray,One-Size,18763,1058
12962,3731,PROD-865-3731-VAR1,White,XXL,9640,3185
12963,3731,PROD-865-3731-VAR2,Olive Green,XL,10140,3556
12964,3732,PROD-581-3732-VAR1,Crimson,L,16157,2307
12965,3732,PROD-581-3732-VAR2,White,XL,16157,1851
12966,3732,PROD-581-3732-VAR3,White,S,16157,2337
12967,3732,PROD-581-3732-VAR4,White,XL,13657,3094
12968,3733,PROD-168-3733-VAR1,Crimson,XS,4664,1001
12969,3733,PROD-168-3733-VAR2,Olive Green,XL,1664,3457
12970,3733,PROD-168-3733-VAR3,White,M,1664,1426
12971,3733,PROD-168-3733-VAR4,Olive Green,M,3164,3684
12972,3734,PROD-561-3734-VAR1,Silver,L,20574,4355
12973,3734,PROD-561-3734-VAR2,Black,XS,17574,2692
12974,3734,PROD-561-3734-VAR3,Slate Gray,XL,17574,2397
12975,3734,PROD-561-3734-VAR4,Crimson,XXL,19074,330
12976,3734,PROD-561-3734-VAR5,Slate Gray,S,20574,1024
12977,3735,PROD-578-3735-VAR1,Olive Green,XS,2337,3359
12978,3735,PROD-578-3735-VAR2,Crimson,M,4837,2151
12979,3735,PROD-578-3735-VAR3,Black,S,1837,3331
12980,3735,PROD-578-3735-VAR4,Olive Green,M,1837,2412
12981,3735,PROD-578-3735-VAR5,Silver,M,4837,972
12982,3736,PROD-340-3736-VAR1,Slate Gray,M,10362,637
12983,3736,PROD-340-3736-VAR2,Crimson,S,9862,2128
12984,3736,PROD-340-3736-VAR3,White,One-Size,11362,2677
12985,3736,PROD-340-3736-VAR4,Silver,M,11362,3707
12986,3736,PROD-340-3736-VAR5,Black,XL,11362,3432
12987,3737,PROD-838-3737-VAR1,Silver,XL,22444,4057
12988,3737,PROD-838-3737-VAR2,Navy Blue,XS,19944,3324
12989,3737,PROD-838-3737-VAR3,Crimson,L,19944,817
12990,3737,PROD-838-3737-VAR4,Navy Blue,XS,19444,4274
12991,3738,PROD-770-3738-VAR1,Crimson,L,18882,937
12992,3738,PROD-770-3738-VAR2,Navy Blue,M,17882,3761
12993,3738,PROD-770-3738-VAR3,Black,S,20382,1327
12994,3739,PROD-638-3739-VAR1,Navy Blue,XXL,15224,312
12995,3739,PROD-638-3739-VAR2,Black,XS,12724,3214
12996,3740,PROD-746-3740-VAR1,Navy Blue,S,18958,2397
12997,3740,PROD-746-3740-VAR2,Black,L,16458,772
12998,3740,PROD-746-3740-VAR3,Navy Blue,XL,17458,3037
12999,3741,PROD-608-3741-VAR1,Navy Blue,M,18672,1554
13000,3741,PROD-608-3741-VAR2,White,M,17672,1231
13001,3742,PROD-800-3742-VAR1,Slate Gray,M,19835,2225
13002,3742,PROD-800-3742-VAR2,Slate Gray,L,21335,728
13003,3742,PROD-800-3742-VAR3,Crimson,L,22835,3989
13004,3743,PROD-419-3743-VAR1,Black,One-Size,16406,4112
13005,3743,PROD-419-3743-VAR2,Crimson,XXL,15406,499
13006,3743,PROD-419-3743-VAR3,Olive Green,One-Size,17906,3927
13007,3744,PROD-917-3744-VAR1,Crimson,XL,4886,4347
13008,3744,PROD-917-3744-VAR2,Navy Blue,XS,4886,2018
13009,3744,PROD-917-3744-VAR3,Black,L,7386,2031
13010,3744,PROD-917-3744-VAR4,Navy Blue,S,4386,3961
13011,3744,PROD-917-3744-VAR5,Navy Blue,XS,4886,1596
13012,3745,PROD-462-3745-VAR1,Crimson,XS,22162,1642
13013,3745,PROD-462-3745-VAR2,Navy Blue,M,19662,3740
13014,3746,PROD-167-3746-VAR1,White,L,4946,2145
13015,3746,PROD-167-3746-VAR2,Slate Gray,S,6446,163
13016,3746,PROD-167-3746-VAR3,White,XL,4946,1946
13017,3747,PROD-922-3747-VAR1,Slate Gray,M,22469,477
13018,3747,PROD-922-3747-VAR2,Crimson,L,22469,2101
13019,3747,PROD-922-3747-VAR3,Slate Gray,S,22469,2184
13020,3748,PROD-323-3748-VAR1,Olive Green,XXL,7541,748
13021,3748,PROD-323-3748-VAR2,Crimson,One-Size,8541,361
13022,3748,PROD-323-3748-VAR3,Crimson,XXL,8541,2555
13023,3748,PROD-323-3748-VAR4,Olive Green,M,10041,259
13024,3749,PROD-229-3749-VAR1,Navy Blue,One-Size,9809,2444
13025,3749,PROD-229-3749-VAR2,Olive Green,XXL,9809,1078
13026,3749,PROD-229-3749-VAR3,Slate Gray,XL,12309,2205
13027,3749,PROD-229-3749-VAR4,Crimson,XS,12309,3219
13028,3750,PROD-484-3750-VAR1,White,XL,25936,2924
13029,3750,PROD-484-3750-VAR2,Silver,XS,25936,1897
13030,3750,PROD-484-3750-VAR3,Olive Green,XL,27436,4201
13031,3751,PROD-855-3751-VAR1,White,XS,15722,2567
13032,3751,PROD-855-3751-VAR2,Silver,L,18722,569
13033,3751,PROD-855-3751-VAR3,Black,XL,16222,4452
13034,3751,PROD-855-3751-VAR4,White,XXL,18722,1005
13035,3752,PROD-230-3752-VAR1,Slate Gray,One-Size,24688,2454
13036,3752,PROD-230-3752-VAR2,Navy Blue,XS,24688,3283
13037,3752,PROD-230-3752-VAR3,Crimson,M,25688,841
13038,3752,PROD-230-3752-VAR4,Navy Blue,XL,27188,1651
13039,3753,PROD-249-3753-VAR1,Navy Blue,S,20084,4015
13040,3753,PROD-249-3753-VAR2,White,S,20084,255
13041,3753,PROD-249-3753-VAR3,Black,XS,20084,502
13042,3753,PROD-249-3753-VAR4,Silver,XS,22584,3672
13043,3754,PROD-345-3754-VAR1,Slate Gray,S,14175,3714
13044,3754,PROD-345-3754-VAR2,Navy Blue,XL,14675,1245
13045,3755,PROD-392-3755-VAR1,Slate Gray,S,5471,2711
13046,3755,PROD-392-3755-VAR2,Navy Blue,M,3971,3985
13047,3755,PROD-392-3755-VAR3,Olive Green,XL,2971,4176
13048,3755,PROD-392-3755-VAR4,Navy Blue,XS,2971,3931
13049,3756,PROD-679-3756-VAR1,White,XS,24380,3087
13050,3756,PROD-679-3756-VAR2,Navy Blue,M,22880,1110
13051,3756,PROD-679-3756-VAR3,Crimson,M,25880,3694
13052,3756,PROD-679-3756-VAR4,White,S,25880,2314
13053,3757,PROD-746-3757-VAR1,Slate Gray,One-Size,23548,2032
13054,3757,PROD-746-3757-VAR2,Crimson,XXL,23548,1121
13055,3757,PROD-746-3757-VAR3,Crimson,XS,26048,3452
13056,3757,PROD-746-3757-VAR4,Olive Green,XL,26048,778
13057,3758,PROD-236-3758-VAR1,Silver,XL,20505,412
13058,3758,PROD-236-3758-VAR2,Black,M,21005,2861
13059,3758,PROD-236-3758-VAR3,Slate Gray,XS,22005,3247
13060,3758,PROD-236-3758-VAR4,Navy Blue,M,23505,4329
13061,3758,PROD-236-3758-VAR5,Slate Gray,L,23505,1783
13062,3759,PROD-406-3759-VAR1,White,XXL,17955,3743
13063,3759,PROD-406-3759-VAR2,Silver,L,17955,4415
13064,3759,PROD-406-3759-VAR3,Olive Green,XL,16455,1477
13065,3759,PROD-406-3759-VAR4,Slate Gray,XS,16455,727
13066,3759,PROD-406-3759-VAR5,Slate Gray,M,14955,3539
13067,3760,PROD-940-3760-VAR1,Olive Green,XXL,5058,3012
13068,3760,PROD-940-3760-VAR2,Slate Gray,L,5058,1404
13069,3760,PROD-940-3760-VAR3,Slate Gray,S,6558,891
13070,3761,PROD-227-3761-VAR1,Black,S,14353,1594
13071,3761,PROD-227-3761-VAR2,Black,M,12853,378
13072,3762,PROD-144-3762-VAR1,Crimson,XL,26798,171
13073,3762,PROD-144-3762-VAR2,Crimson,L,26798,2259
13074,3762,PROD-144-3762-VAR3,Navy Blue,XL,26798,741
13075,3762,PROD-144-3762-VAR4,White,XL,23798,1603
13076,3762,PROD-144-3762-VAR5,Silver,L,23798,4254
13077,3763,PROD-785-3763-VAR1,Silver,L,21789,3989
13078,3763,PROD-785-3763-VAR2,Navy Blue,M,22289,4158
13079,3763,PROD-785-3763-VAR3,Crimson,L,24789,2005
13080,3764,PROD-900-3764-VAR1,Slate Gray,XS,3431,2469
13081,3764,PROD-900-3764-VAR2,Olive Green,XL,3431,824
13082,3764,PROD-900-3764-VAR3,Olive Green,XS,3431,3581
13083,3765,PROD-134-3765-VAR1,Slate Gray,XXL,6528,952
13084,3765,PROD-134-3765-VAR2,Silver,One-Size,6528,2315
13085,3765,PROD-134-3765-VAR3,Navy Blue,M,6028,1207
13086,3765,PROD-134-3765-VAR4,Slate Gray,One-Size,7528,2617
13087,3765,PROD-134-3765-VAR5,Black,XS,9028,1310
13088,3766,PROD-712-3766-VAR1,Crimson,XS,15073,3724
13089,3766,PROD-712-3766-VAR2,Crimson,M,15073,1795
13090,3767,PROD-542-3767-VAR1,Slate Gray,S,9609,4347
13091,3767,PROD-542-3767-VAR2,Black,S,12109,598
13092,3767,PROD-542-3767-VAR3,Slate Gray,M,9109,1877
13093,3768,PROD-567-3768-VAR1,Black,XXL,5815,1640
13094,3768,PROD-567-3768-VAR2,White,S,4315,4475
13095,3769,PROD-507-3769-VAR1,Navy Blue,XL,15618,3851
13096,3769,PROD-507-3769-VAR2,Olive Green,XL,13118,1270
13097,3769,PROD-507-3769-VAR3,Navy Blue,One-Size,12618,3952
13098,3769,PROD-507-3769-VAR4,White,L,15618,3471
13099,3770,PROD-755-3770-VAR1,Navy Blue,One-Size,19746,2649
13100,3770,PROD-755-3770-VAR2,Black,S,22746,2945
13101,3770,PROD-755-3770-VAR3,White,S,21246,1072
13102,3770,PROD-755-3770-VAR4,Slate Gray,XXL,21246,3623
13103,3771,PROD-516-3771-VAR1,Slate Gray,S,16622,2765
13104,3771,PROD-516-3771-VAR2,Black,M,13622,3639
13105,3771,PROD-516-3771-VAR3,Olive Green,XS,14122,2951
13106,3771,PROD-516-3771-VAR4,Navy Blue,One-Size,13622,2190
13107,3771,PROD-516-3771-VAR5,Olive Green,XXL,13622,4313
13108,3772,PROD-669-3772-VAR1,Olive Green,L,22857,1572
13109,3772,PROD-669-3772-VAR2,Silver,XL,22857,2345
13110,3772,PROD-669-3772-VAR3,White,XS,25857,1812
13111,3772,PROD-669-3772-VAR4,Crimson,XL,24357,2106
13112,3772,PROD-669-3772-VAR5,Black,M,23357,2850
13113,3773,PROD-860-3773-VAR1,Slate Gray,S,6762,2666
13114,3773,PROD-860-3773-VAR2,Crimson,XXL,9262,3696
13115,3773,PROD-860-3773-VAR3,Olive Green,One-Size,6762,3260
13116,3773,PROD-860-3773-VAR4,Silver,M,6262,1236
13117,3773,PROD-860-3773-VAR5,Silver,M,6762,2404
13118,3774,PROD-364-3774-VAR1,Olive Green,L,17843,534
13119,3774,PROD-364-3774-VAR2,Navy Blue,L,17843,3964
13120,3774,PROD-364-3774-VAR3,Slate Gray,M,19343,4107
13121,3774,PROD-364-3774-VAR4,Black,S,18343,299
13122,3775,PROD-614-3775-VAR1,Silver,M,6942,3079
13123,3775,PROD-614-3775-VAR2,White,XL,9442,2966
13124,3776,PROD-161-3776-VAR1,Silver,S,12271,3528
13125,3776,PROD-161-3776-VAR2,Crimson,One-Size,10771,1089
13126,3777,PROD-931-3777-VAR1,White,XXL,23718,1457
13127,3777,PROD-931-3777-VAR2,Olive Green,XXL,22218,3272
13128,3777,PROD-931-3777-VAR3,White,L,22718,644
13129,3777,PROD-931-3777-VAR4,White,M,22218,3211
13130,3778,PROD-594-3778-VAR1,Slate Gray,S,5972,3093
13131,3778,PROD-594-3778-VAR2,Crimson,S,5972,628
13132,3779,PROD-751-3779-VAR1,White,L,15238,3119
13133,3779,PROD-751-3779-VAR2,Silver,XL,13738,3268
13134,3779,PROD-751-3779-VAR3,Olive Green,S,12738,3030
13135,3779,PROD-751-3779-VAR4,Silver,XL,15238,2338
13136,3779,PROD-751-3779-VAR5,Olive Green,XL,13738,4500
13137,3780,PROD-405-3780-VAR1,Slate Gray,XS,22679,3316
13138,3780,PROD-405-3780-VAR2,Slate Gray,S,22679,1366
13139,3780,PROD-405-3780-VAR3,Crimson,One-Size,22679,4047
13140,3780,PROD-405-3780-VAR4,Olive Green,S,22679,3221
13141,3781,PROD-671-3781-VAR1,Navy Blue,M,14173,1947
13142,3781,PROD-671-3781-VAR2,Slate Gray,XL,17173,3577
13143,3781,PROD-671-3781-VAR3,White,XS,15673,3662
13144,3781,PROD-671-3781-VAR4,Olive Green,XXL,17173,3758
13145,3781,PROD-671-3781-VAR5,White,XS,14173,1435
13146,3782,PROD-166-3782-VAR1,Black,XXL,11293,1493
13147,3782,PROD-166-3782-VAR2,Slate Gray,L,11293,1498
13148,3782,PROD-166-3782-VAR3,Crimson,XS,12793,2023
13149,3782,PROD-166-3782-VAR4,Crimson,M,11293,1322
13150,3783,PROD-783-3783-VAR1,Navy Blue,XS,2945,481
13151,3783,PROD-783-3783-VAR2,Crimson,One-Size,4445,4071
13152,3783,PROD-783-3783-VAR3,Slate Gray,XL,2945,2777
13153,3783,PROD-783-3783-VAR4,Navy Blue,XL,4445,1005
13154,3783,PROD-783-3783-VAR5,Navy Blue,L,5945,3934
13155,3784,PROD-248-3784-VAR1,Navy Blue,One-Size,4158,4407
13156,3784,PROD-248-3784-VAR2,Black,XXL,1158,1594
13157,3784,PROD-248-3784-VAR3,Crimson,S,2658,1831
13158,3784,PROD-248-3784-VAR4,Navy Blue,XS,1158,860
13159,3784,PROD-248-3784-VAR5,Navy Blue,One-Size,1658,546
13160,3785,PROD-705-3785-VAR1,White,XS,13262,1813
13161,3785,PROD-705-3785-VAR2,Crimson,XL,11762,3670
13162,3785,PROD-705-3785-VAR3,Black,One-Size,12262,3342
13163,3785,PROD-705-3785-VAR4,Olive Green,XS,11762,164
13164,3785,PROD-705-3785-VAR5,Olive Green,XS,14762,3765
13165,3786,PROD-857-3786-VAR1,White,M,17999,4355
13166,3786,PROD-857-3786-VAR2,Black,XS,17499,3280
13167,3786,PROD-857-3786-VAR3,Silver,One-Size,17499,4075
13168,3786,PROD-857-3786-VAR4,Crimson,M,17499,2254
13169,3787,PROD-499-3787-VAR1,Black,L,24977,574
13170,3787,PROD-499-3787-VAR2,Black,XS,24477,3095
13171,3787,PROD-499-3787-VAR3,Black,One-Size,24477,4315
13172,3788,PROD-441-3788-VAR1,Olive Green,S,18216,1968
13173,3788,PROD-441-3788-VAR2,Black,XXL,15716,1453
13174,3788,PROD-441-3788-VAR3,Silver,S,16716,2651
13175,3789,PROD-494-3789-VAR1,White,M,6910,617
13176,3789,PROD-494-3789-VAR2,White,XXL,9410,3543
13177,3790,PROD-656-3790-VAR1,Crimson,S,14280,3485
13178,3790,PROD-656-3790-VAR2,Black,XL,11280,2053
13179,3791,PROD-967-3791-VAR1,Silver,L,4273,3866
13180,3791,PROD-967-3791-VAR2,Olive Green,XL,4773,2033
13181,3792,PROD-520-3792-VAR1,Slate Gray,L,6907,1540
13182,3792,PROD-520-3792-VAR2,Navy Blue,M,7407,4134
13183,3792,PROD-520-3792-VAR3,Navy Blue,XS,7407,3648
13184,3792,PROD-520-3792-VAR4,White,XS,9907,2835
13185,3793,PROD-554-3793-VAR1,Crimson,XXL,25813,1392
13186,3793,PROD-554-3793-VAR2,Slate Gray,XXL,24313,3317
13187,3793,PROD-554-3793-VAR3,Slate Gray,XXL,22813,631
13188,3793,PROD-554-3793-VAR4,Navy Blue,S,23313,2568
13189,3793,PROD-554-3793-VAR5,Silver,M,23313,2906
