id,variant_id,warehouse_code,quantity_on_hand,updated_at
13134,13134,WH-CENTRAL,24,2026-06-11 03:54:26
13135,13135,WH-EAST,107,2026-06-11 12:54:26
13135,13135,WH-WEST,0,2026-06-11 13:54:26
13135,13135,WH-CENTRAL,20,2026-06-12 06:54:26
13136,13136,WH-EAST,13,2026-06-12 11:54:26
13136,13136,WH-WEST,12,2026-06-10 00:54:26
13136,13136,WH-CENTRAL,102,2026-06-11 12:54:26
13137,13137,WH-EAST,88,2026-06-10 02:54:26
13137,13137,WH-WEST,23,2026-06-10 07:54:26
13137,13137,WH-CENTRAL,43,2026-06-11 07:54:26
13138,13138,WH-EAST,105,2026-06-12 12:54:26
13138,13138,WH-WEST,51,2026-06-10 00:54:26
13138,13138,WH-CENTRAL,115,2026-06-11 23:54:26
13139,13139,WH-EAST,81,2026-06-11 08:54:26
13139,13139,WH-WEST,70,2026-06-12 09:54:26
13139,13139,WH-CENTRAL,10,2026-06-10 07:54:26
13140,13140,WH-EAST,113,2026-06-10 13:54:26
13140,13140,WH-WEST,24,2026-06-10 02:54:26
13140,13140,WH-CENTRAL,6,2026-06-09 20:54:26
13141,13141,WH-EAST,94,2026-06-10 15:54:26
13141,13141,WH-WEST,79,2026-06-10 12:54:26
13141,13141,WH-CENTRAL,65,2026-06-10 17:54:26
13142,13142,WH-EAST,14,2026-06-10 10:54:26
13142,13142,WH-WEST,32,2026-06-10 19:54:26
13142,13142,WH-CENTRAL,0,2026-06-11 20:54:26
13143,13143,WH-EAST,78,2026-06-10 13:54:26
13143,13143,WH-WEST,116,2026-06-10 12:54:26
13143,13143,WH-CENTRAL,79,2026-06-09 22:54:26
13144,13144,WH-EAST,34,2026-06-11 22:54:26
13144,13144,WH-WEST,55,2026-06-10 09:54:26
13144,13144,WH-CENTRAL,6,2026-06-12 14:54:26
13145,13145,WH-EAST,21,2026-06-11 14:54:26
13145,13145,WH-WEST,51,2026-06-10 22:54:26
13145,13145,WH-CENTRAL,118,2026-06-10 17:54:26
13146,13146,WH-EAST,67,2026-06-12 09:54:26
13146,13146,WH-WEST,63,2026-06-11 21:54:26
13146,13146,WH-CENTRAL,28,2026-06-10 06:54:26
13147,13147,WH-EAST,55,2026-06-12 08:54:26
13147,13147,WH-WEST,5,2026-06-09 22:54:26
13147,13147,WH-CENTRAL,32,2026-06-11 09:54:26
13148,13148,WH-EAST,41,2026-06-11 00:54:26
13148,13148,WH-WEST,86,2026-06-10 15:54:26
13148,13148,WH-CENTRAL,25,2026-06-11 16:54:26
13149,13149,WH-EAST,96,2026-06-11 06:54:26
13149,13149,WH-WEST,117,2026-06-10 02:54:26
13149,13149,WH-CENTRAL,0,2026-06-12 00:54:26
13150,13150,WH-EAST,52,2026-06-09 22:54:26
13150,13150,WH-WEST,54,2026-06-11 12:54:26
13150,13150,WH-CENTRAL,69,2026-06-11 04:54:26
13151,13151,WH-EAST,6,2026-06-11 22:54:26
13151,13151,WH-WEST,117,2026-06-10 03:54:26
13151,13151,WH-CENTRAL,112,2026-06-09 16:54:26
13152,13152,WH-EAST,44,2026-06-10 09:54:26
13152,13152,WH-WEST,50,2026-06-11 13:54:26
13152,13152,WH-CENTRAL,113,2026-06-11 15:54:26
13153,13153,WH-EAST,120,2026-06-10 22:54:26
13153,13153,WH-WEST,30,2026-06-10 07:54:26
13153,13153,WH-CENTRAL,85,2026-06-10 07:54:26
13154,13154,WH-EAST,16,2026-06-11 11:54:26
13154,13154,WH-WEST,40,2026-06-10 13:54:26
13154,13154,WH-CENTRAL,23,2026-06-11 15:54:26
13155,13155,WH-EAST,85,2026-06-11 10:54:26
13155,13155,WH-WEST,46,2026-06-12 09:54:26
13155,13155,WH-CENTRAL,20,2026-06-11 11:54:26
13156,13156,WH-EAST,36,2026-06-12 01:54:26
13156,13156,WH-WEST,102,2026-06-11 16:54:26
13156,13156,WH-CENTRAL,17,2026-06-11 15:54:26
13157,13157,WH-EAST,0,2026-06-10 12:54:26
13157,13157,WH-WEST,58,2026-06-10 01:54:26
13157,13157,WH-CENTRAL,47,2026-06-10 18:54:26
13158,13158,WH-EAST,53,2026-06-09 22:54:26
13158,13158,WH-WEST,0,2026-06-12 02:54:26
13158,13158,WH-CENTRAL,69,2026-06-11 21:54:26
13159,13159,WH-EAST,118,2026-06-09 15:54:26
13159,13159,WH-WEST,26,2026-06-12 06:54:26
13159,13159,WH-CENTRAL,59,2026-06-10 20:54:26
13160,13160,WH-EAST,94,2026-06-11 06:54:26
13160,13160,WH-WEST,83,2026-06-11 03:54:26
13160,13160,WH-CENTRAL,26,2026-06-10 10:54:26
13161,13161,WH-EAST,13,2026-06-11 06:54:26
13161,13161,WH-WEST,48,2026-06-12 10:54:26
13161,13161,WH-CENTRAL,27,2026-06-09 20:54:26
13162,13162,WH-EAST,14,2026-06-10 05:54:26
13162,13162,WH-WEST,117,2026-06-11 23:54:26
13162,13162,WH-CENTRAL,102,2026-06-12 06:54:26
13163,13163,WH-EAST,93,2026-06-11 00:54:26
13163,13163,WH-WEST,19,2026-06-10 20:54:26
13163,13163,WH-CENTRAL,55,2026-06-10 00:54:26
13164,13164,WH-EAST,111,2026-06-11 23:54:26
13164,13164,WH-WEST,48,2026-06-10 17:54:26
13164,13164,WH-CENTRAL,99,2026-06-10 06:54:26
13165,13165,WH-EAST,45,2026-06-09 15:54:26
13165,13165,WH-WEST,98,2026-06-11 04:54:26
13165,13165,WH-CENTRAL,69,2026-06-10 13:54:26
13166,13166,WH-EAST,48,2026-06-11 07:54:26
13166,13166,WH-WEST,12,2026-06-12 09:54:26
13166,13166,WH-CENTRAL,17,2026-06-12 03:54:26
13167,13167,WH-EAST,45,2026-06-09 22:54:26
13167,13167,WH-WEST,108,2026-06-10 21:54:26
13167,13167,WH-CENTRAL,57,2026-06-09 21:54:26
13168,13168,WH-EAST,83,2026-06-11 14:54:26
13168,13168,WH-WEST,110,2026-06-10 02:54:26
13168,13168,WH-CENTRAL,20,2026-06-11 23:54:26
13169,13169,WH-EAST,56,2026-06-11 09:54:26
13169,13169,WH-WEST,0,2026-06-11 16:54:26
13169,13169,WH-CENTRAL,106,2026-06-10 15:54:26
13170,13170,WH-EAST,101,2026-06-11 05:54:26
13170,13170,WH-WEST,34,2026-06-11 17:54:26
13170,13170,WH-CENTRAL,81,2026-06-11 15:54:26
13171,13171,WH-EAST,12,2026-06-11 08:54:26
13171,13171,WH-WEST,60,2026-06-09 20:54:26
13171,13171,WH-CENTRAL,40,2026-06-12 02:54:26
13172,13172,WH-EAST,37,2026-06-11 06:54:26
13172,13172,WH-WEST,101,2026-06-11 06:54:26
13172,13172,WH-CENTRAL,46,2026-06-12 08:54:26
13173,13173,WH-EAST,70,2026-06-12 01:54:26
13173,13173,WH-WEST,62,2026-06-10 18:54:26
13173,13173,WH-CENTRAL,0,2026-06-11 15:54:26
13174,13174,WH-EAST,75,2026-06-11 00:54:26
13174,13174,WH-WEST,5,2026-06-11 14:54:26
13174,13174,WH-CENTRAL,88,2026-06-10 14:54:26
13175,13175,WH-EAST,9,2026-06-10 22:54:26
13175,13175,WH-WEST,5,2026-06-10 08:54:26
13175,13175,WH-CENTRAL,25,2026-06-12 03:54:26
13176,13176,WH-EAST,0,2026-06-10 16:54:26
13176,13176,WH-WEST,31,2026-06-09 19:54:26
13176,13176,WH-CENTRAL,114,2026-06-12 13:54:26
13177,13177,WH-EAST,76,2026-06-11 17:54:26
13177,13177,WH-WEST,15,2026-06-10 07:54:26
13177,13177,WH-CENTRAL,0,2026-06-11 01:54:26
13178,13178,WH-EAST,0,2026-06-10 10:54:26
13178,13178,WH-WEST,47,2026-06-12 10:54:26
13178,13178,WH-CENTRAL,94,2026-06-10 23:54:26
13179,13179,WH-EAST,74,2026-06-10 15:54:26
13179,13179,WH-WEST,36,2026-06-12 09:54:26
13179,13179,WH-CENTRAL,0,2026-06-10 11:54:26
13180,13180,WH-EAST,41,2026-06-09 22:54:26
13180,13180,WH-WEST,0,2026-06-11 02:54:26
13180,13180,WH-CENTRAL,98,2026-06-12 12:54:26
13181,13181,WH-EAST,101,2026-06-11 21:54:26
13181,13181,WH-WEST,32,2026-06-11 16:54:26
13181,13181,WH-CENTRAL,34,2026-06-10 09:54:26
13182,13182,WH-EAST,75,2026-06-10 07:54:26
13182,13182,WH-WEST,8,2026-06-10 13:54:26
13182,13182,WH-CENTRAL,39,2026-06-10 11:54:26
13183,13183,WH-EAST,101,2026-06-12 06:54:26
13183,13183,WH-WEST,33,2026-06-11 17:54:26
13183,13183,WH-CENTRAL,0,2026-06-10 23:54:26
13184,13184,WH-EAST,102,2026-06-10 00:54:26
13184,13184,WH-WEST,0,2026-06-11 20:54:26
13184,13184,WH-CENTRAL,35,2026-06-10 10:54:26
13185,13185,WH-EAST,57,2026-06-09 18:54:26
13185,13185,WH-WEST,25,2026-06-10 12:54:26
13185,13185,WH-CENTRAL,76,2026-06-12 03:54:26
13186,13186,WH-EAST,16,2026-06-09 18:54:26
13186,13186,WH-WEST,18,2026-06-12 02:54:26
13186,13186,WH-CENTRAL,30,2026-06-11 00:54:26
13187,13187,WH-EAST,70,2026-06-11 15:54:26
13187,13187,WH-WEST,21,2026-06-12 09:54:26
13187,13187,WH-CENTRAL,68,2026-06-11 01:54:26
13188,13188,WH-EAST,28,2026-06-10 05:54:26
13188,13188,WH-WEST,12,2026-06-11 03:54:26
13188,13188,WH-CENTRAL,116,2026-06-12 13:54:26
13189,13189,WH-EAST,21,2026-06-09 15:54:26
13189,13189,WH-WEST,0,2026-06-11 17:54:26
13189,13189,WH-CENTRAL,25,2026-06-11 09:54:26
13190,13190,WH-EAST,19,2026-06-12 13:54:26
13190,13190,WH-WEST,119,2026-06-11 19:54:26
13190,13190,WH-CENTRAL,71,2026-06-10 12:54:26
13191,13191,WH-EAST,40,2026-06-10 11:54:26
13191,13191,WH-WEST,119,2026-06-11 05:54:26
13191,13191,WH-CENTRAL,112,2026-06-10 20:54:26
13192,13192,WH-EAST,9,2026-06-11 15:54:26
13192,13192,WH-WEST,107,2026-06-10 21:54:26
13192,13192,WH-CENTRAL,48,2026-06-09 15:54:26
13193,13193,WH-EAST,55,2026-06-12 02:54:26
13193,13193,WH-WEST,92,2026-06-09 15:54:26
13193,13193,WH-CENTRAL,47,2026-06-11 11:54:26
13194,13194,WH-EAST,73,2026-06-11 00:54:26
13194,13194,WH-WEST,9,2026-06-11 11:54:26
13194,13194,WH-CENTRAL,52,2026-06-10 03:54:26
13195,13195,WH-EAST,107,2026-06-12 14:54:26
13195,13195,WH-WEST,111,2026-06-11 12:54:26
13195,13195,WH-CENTRAL,95,2026-06-11 04:54:26
13196,13196,WH-EAST,100,2026-06-10 07:54:26
13196,13196,WH-WEST,37,2026-06-10 09:54:26
13196,13196,WH-CENTRAL,101,2026-06-09 23:54:26
13197,13197,WH-EAST,104,2026-06-11 01:54:26
13197,13197,WH-WEST,0,2026-06-12 09:54:26
13197,13197,WH-CENTRAL,43,2026-06-10 03:54:26
13198,13198,WH-EAST,106,2026-06-11 02:54:26
13198,13198,WH-WEST,0,2026-06-09 18:54:26
13198,13198,WH-CENTRAL,92,2026-06-11 08:54:26
13199,13199,WH-EAST,75,2026-06-09 18:54:26
13199,13199,WH-WEST,98,2026-06-11 16:54:26
13199,13199,WH-CENTRAL,13,2026-06-12 07:54:26
13200,13200,WH-EAST,0,2026-06-11 22:54:26
13200,13200,WH-WEST,0,2026-06-12 11:54:26
13200,13200,WH-CENTRAL,41,2026-06-11 07:54:26
13201,13201,WH-EAST,69,2026-06-10 13:54:26
13201,13201,WH-WEST,87,2026-06-11 06:54:26
13201,13201,WH-CENTRAL,12,2026-06-11 16:54:26
13202,13202,WH-EAST,47,2026-06-09 17:54:26
13202,13202,WH-WEST,55,2026-06-11 07:54:26
13202,13202,WH-CENTRAL,38,2026-06-10 05:54:26
13203,13203,WH-EAST,63,2026-06-11 23:54:26
13203,13203,WH-WEST,28,2026-06-10 10:54:26
13203,13203,WH-CENTRAL,87,2026-06-10 11:54:26
13204,13204,WH-EAST,116,2026-06-10 02:54:26
13204,13204,WH-WEST,83,2026-06-12 01:54:26
13204,13204,WH-CENTRAL,86,2026-06-10 18:54:26
13205,13205,WH-EAST,7,2026-06-11 07:54:26
13205,13205,WH-WEST,58,2026-06-11 11:54:26
13205,13205,WH-CENTRAL,108,2026-06-10 08:54:26
13206,13206,WH-EAST,70,2026-06-11 21:54:26
13206,13206,WH-WEST,0,2026-06-10 03:54:26
13206,13206,WH-CENTRAL,36,2026-06-12 01:54:26
13207,13207,WH-EAST,88,2026-06-10 16:54:26
13207,13207,WH-WEST,87,2026-06-10 08:54:26
13207,13207,WH-CENTRAL,116,2026-06-09 18:54:26
13208,13208,WH-EAST,0,2026-06-09 18:54:26
13208,13208,WH-WEST,99,2026-06-10 12:54:26
13208,13208,WH-CENTRAL,0,2026-06-10 22:54:26
13209,13209,WH-EAST,76,2026-06-10 07:54:26
13209,13209,WH-WEST,25,2026-06-12 10:54:26
13209,13209,WH-CENTRAL,50,2026-06-10 07:54:26
13210,13210,WH-EAST,99,2026-06-12 02:54:26
13210,13210,WH-WEST,109,2026-06-12 02:54:26
13210,13210,WH-CENTRAL,49,2026-06-09 20:54:26
13211,13211,WH-EAST,108,2026-06-12 04:54:26
13211,13211,WH-WEST,57,2026-06-11 15:54:26
13211,13211,WH-CENTRAL,101,2026-06-10 22:54:26
13212,13212,WH-EAST,7,2026-06-11 22:54:26
13212,13212,WH-WEST,0,2026-06-11 12:54:26
13212,13212,WH-CENTRAL,34,2026-06-11 20:54:26
13213,13213,WH-EAST,32,2026-06-11 22:54:26
13213,13213,WH-WEST,66,2026-06-09 22:54:26
13213,13213,WH-CENTRAL,66,2026-06-11 15:54:26
13214,13214,WH-EAST,34,2026-06-09 15:54:26
13214,13214,WH-WEST,95,2026-06-11 07:54:26
13214,13214,WH-CENTRAL,54,2026-06-12 12:54:26
13215,13215,WH-EAST,114,2026-06-11 02:54:26
13215,13215,WH-WEST,41,2026-06-12 07:54:26
13215,13215,WH-CENTRAL,41,2026-06-09 16:54:26
13216,13216,WH-EAST,87,2026-06-10 07:54:26
13216,13216,WH-WEST,7,2026-06-09 15:54:26
13216,13216,WH-CENTRAL,36,2026-06-11 05:54:26
13217,13217,WH-EAST,114,2026-06-12 05:54:26
13217,13217,WH-WEST,88,2026-06-10 11:54:26
13217,13217,WH-CENTRAL,38,2026-06-10 17:54:26
13218,13218,WH-EAST,70,2026-06-11 02:54:26
13218,13218,WH-WEST,109,2026-06-11 10:54:26
13218,13218,WH-CENTRAL,47,2026-06-11 11:54:26
13219,13219,WH-EAST,37,2026-06-12 12:54:26
13219,13219,WH-WEST,108,2026-06-11 12:54:26
13219,13219,WH-CENTRAL,0,2026-06-09 18:54:26
13220,13220,WH-EAST,96,2026-06-09 15:54:26
13220,13220,WH-WEST,42,2026-06-09 18:54:26
13220,13220,WH-CENTRAL,107,2026-06-11 19:54:26
13221,13221,WH-EAST,24,2026-06-11 21:54:26
13221,13221,WH-WEST,70,2026-06-11 03:54:26
13221,13221,WH-CENTRAL,23,2026-06-12 06:54:26
13222,13222,WH-EAST,69,2026-06-10 21:54:26
13222,13222,WH-WEST,82,2026-06-10 05:54:26
13222,13222,WH-CENTRAL,0,2026-06-11 02:54:26
13223,13223,WH-EAST,61,2026-06-11 10:54:26
13223,13223,WH-WEST,48,2026-06-12 05:54:26
13223,13223,WH-CENTRAL,28,2026-06-11 18:54:26
13224,13224,WH-EAST,14,2026-06-11 22:54:26
13224,13224,WH-WEST,8,2026-06-09 19:54:26
13224,13224,WH-CENTRAL,116,2026-06-10 14:54:26
13225,13225,WH-EAST,44,2026-06-10 05:54:26
13225,13225,WH-WEST,61,2026-06-12 13:54:26
13225,13225,WH-CENTRAL,32,2026-06-12 05:54:26
13226,13226,WH-EAST,83,2026-06-12 01:54:26
13226,13226,WH-WEST,49,2026-06-11 22:54:26
13226,13226,WH-CENTRAL,75,2026-06-10 12:54:26
13227,13227,WH-EAST,86,2026-06-09 15:54:26
13227,13227,WH-WEST,58,2026-06-12 05:54:26
13227,13227,WH-CENTRAL,105,2026-06-11 19:54:26
13228,13228,WH-EAST,104,2026-06-10 08:54:26
13228,13228,WH-WEST,84,2026-06-10 18:54:26
13228,13228,WH-CENTRAL,45,2026-06-09 17:54:26
13229,13229,WH-EAST,74,2026-06-12 01:54:26
13229,13229,WH-WEST,111,2026-06-10 02:54:26
13229,13229,WH-CENTRAL,109,2026-06-11 08:54:26
13230,13230,WH-EAST,14,2026-06-10 06:54:26
13230,13230,WH-WEST,116,2026-06-11 14:54:26
13230,13230,WH-CENTRAL,23,2026-06-10 18:54:26
13231,13231,WH-EAST,108,2026-06-10 03:54:26
13231,13231,WH-WEST,103,2026-06-10 14:54:26
13231,13231,WH-CENTRAL,44,2026-06-10 14:54:26
13232,13232,WH-EAST,105,2026-06-12 05:54:26
13232,13232,WH-WEST,68,2026-06-10 01:54:26
13232,13232,WH-CENTRAL,108,2026-06-11 01:54:26
13233,13233,WH-EAST,86,2026-06-10 03:54:26
13233,13233,WH-WEST,0,2026-06-11 03:54:26
13233,13233,WH-CENTRAL,100,2026-06-09 20:54:26
13234,13234,WH-EAST,73,2026-06-12 09:54:26
13234,13234,WH-WEST,0,2026-06-11 16:54:26
13234,13234,WH-CENTRAL,103,2026-06-11 08:54:26
13235,13235,WH-EAST,67,2026-06-11 05:54:26
13235,13235,WH-WEST,66,2026-06-10 02:54:26
13235,13235,WH-CENTRAL,0,2026-06-10 02:54:26
13236,13236,WH-EAST,102,2026-06-12 08:54:26
13236,13236,WH-WEST,9,2026-06-10 17:54:26
13236,13236,WH-CENTRAL,0,2026-06-12 05:54:26
13237,13237,WH-EAST,90,2026-06-10 17:54:26
13237,13237,WH-WEST,0,2026-06-11 12:54:26
13237,13237,WH-CENTRAL,28,2026-06-10 01:54:26
13238,13238,WH-EAST,0,2026-06-11 03:54:26
13238,13238,WH-WEST,15,2026-06-09 18:54:26
13238,13238,WH-CENTRAL,95,2026-06-10 14:54:26
13239,13239,WH-EAST,47,2026-06-10 22:54:26
13239,13239,WH-WEST,37,2026-06-09 18:54:26
13239,13239,WH-CENTRAL,45,2026-06-10 16:54:26
13240,13240,WH-EAST,0,2026-06-10 13:54:26
13240,13240,WH-WEST,74,2026-06-12 12:54:26
13240,13240,WH-CENTRAL,88,2026-06-11 05:54:26
13241,13241,WH-EAST,95,2026-06-10 16:54:26
13241,13241,WH-WEST,97,2026-06-11 22:54:26
13241,13241,WH-CENTRAL,107,2026-06-10 01:54:26
13242,13242,WH-EAST,88,2026-06-09 15:54:26
13242,13242,WH-WEST,106,2026-06-12 02:54:26
13242,13242,WH-CENTRAL,82,2026-06-12 03:54:26
13243,13243,WH-EAST,110,2026-06-10 10:54:26
13243,13243,WH-WEST,16,2026-06-11 10:54:26
13243,13243,WH-CENTRAL,11,2026-06-10 06:54:26
13244,13244,WH-EAST,21,2026-06-11 14:54:26
13244,13244,WH-WEST,36,2026-06-10 23:54:26
13244,13244,WH-CENTRAL,49,2026-06-10 09:54:26
13245,13245,WH-EAST,111,2026-06-09 20:54:26
13245,13245,WH-WEST,81,2026-06-12 11:54:26
13245,13245,WH-CENTRAL,97,2026-06-11 18:54:26
13246,13246,WH-EAST,46,2026-06-10 04:54:26
13246,13246,WH-WEST,25,2026-06-11 22:54:26
13246,13246,WH-CENTRAL,106,2026-06-12 04:54:26
13247,13247,WH-EAST,0,2026-06-09 18:54:26
13247,13247,WH-WEST,5,2026-06-09 19:54:26
13247,13247,WH-CENTRAL,75,2026-06-11 04:54:26
13248,13248,WH-EAST,100,2026-06-12 01:54:26
13248,13248,WH-WEST,90,2026-06-11 23:54:26
13248,13248,WH-CENTRAL,106,2026-06-10 01:54:26
13249,13249,WH-EAST,43,2026-06-12 00:54:26
13249,13249,WH-WEST,16,2026-06-10 00:54:26
13249,13249,WH-CENTRAL,118,2026-06-11 12:54:26
13250,13250,WH-EAST,60,2026-06-10 11:54:26
13250,13250,WH-WEST,71,2026-06-11 04:54:26
13250,13250,WH-CENTRAL,30,2026-06-11 01:54:26
13251,13251,WH-EAST,55,2026-06-09 19:54:26
13251,13251,WH-WEST,62,2026-06-12 10:54:26
13251,13251,WH-CENTRAL,70,2026-06-12 06:54:26
13252,13252,WH-EAST,66,2026-06-12 03:54:26
13252,13252,WH-WEST,100,2026-06-11 19:54:26
13252,13252,WH-CENTRAL,57,2026-06-10 22:54:26
13253,13253,WH-EAST,27,2026-06-10 03:54:26
13253,13253,WH-WEST,5,2026-06-12 06:54:26
13253,13253,WH-CENTRAL,65,2026-06-10 08:54:26
13254,13254,WH-EAST,47,2026-06-09 15:54:26
13254,13254,WH-WEST,0,2026-06-12 11:54:26
13254,13254,WH-CENTRAL,0,2026-06-09 18:54:26
13255,13255,WH-EAST,0,2026-06-11 20:54:26
13255,13255,WH-WEST,21,2026-06-10 04:54:26
13255,13255,WH-CENTRAL,65,2026-06-12 12:54:26
13256,13256,WH-EAST,114,2026-06-11 10:54:26
13256,13256,WH-WEST,76,2026-06-10 12:54:26
13256,13256,WH-CENTRAL,0,2026-06-10 21:54:26
13257,13257,WH-EAST,58,2026-06-11 19:54:26
13257,13257,WH-WEST,20,2026-06-11 21:54:26
13257,13257,WH-CENTRAL,45,2026-06-11 16:54:26
13258,13258,WH-EAST,68,2026-06-10 05:54:26
13258,13258,WH-WEST,111,2026-06-12 01:54:26
13258,13258,WH-CENTRAL,79,2026-06-10 18:54:26
13259,13259,WH-EAST,106,2026-06-11 20:54:26
13259,13259,WH-WEST,100,2026-06-12 13:54:26
13259,13259,WH-CENTRAL,42,2026-06-10 11:54:26
13260,13260,WH-EAST,110,2026-06-10 19:54:26
13260,13260,WH-WEST,54,2026-06-12 08:54:26
13260,13260,WH-CENTRAL,0,2026-06-12 06:54:26
13261,13261,WH-EAST,99,2026-06-10 17:54:26
13261,13261,WH-WEST,48,2026-06-10 06:54:26
13261,13261,WH-CENTRAL,92,2026-06-09 22:54:26
13262,13262,WH-EAST,97,2026-06-12 12:54:26
13262,13262,WH-WEST,31,2026-06-11 02:54:26
13262,13262,WH-CENTRAL,19,2026-06-12 11:54:26
13263,13263,WH-EAST,0,2026-06-11 15:54:26
13263,13263,WH-WEST,15,2026-06-10 11:54:26
13263,13263,WH-CENTRAL,55,2026-06-10 01:54:26
13264,13264,WH-EAST,7,2026-06-11 20:54:26
13264,13264,WH-WEST,33,2026-06-12 12:54:26
13264,13264,WH-CENTRAL,37,2026-06-12 05:54:26
13265,13265,WH-EAST,25,2026-06-10 02:54:26
13265,13265,WH-WEST,79,2026-06-11 14:54:26
13265,13265,WH-CENTRAL,100,2026-06-11 19:54:26
13266,13266,WH-EAST,76,2026-06-10 03:54:26
13266,13266,WH-WEST,42,2026-06-11 13:54:26
13266,13266,WH-CENTRAL,56,2026-06-11 17:54:26
13267,13267,WH-EAST,7,2026-06-10 15:54:26
13267,13267,WH-WEST,115,2026-06-09 23:54:26
13267,13267,WH-CENTRAL,35,2026-06-11 03:54:26
13268,13268,WH-EAST,19,2026-06-10 00:54:26
13268,13268,WH-WEST,0,2026-06-10 11:54:26
13268,13268,WH-CENTRAL,89,2026-06-10 00:54:26
13269,13269,WH-EAST,40,2026-06-11 08:54:26
13269,13269,WH-WEST,7,2026-06-11 04:54:26
13269,13269,WH-CENTRAL,72,2026-06-10 21:54:26
13270,13270,WH-EAST,101,2026-06-10 11:54:26
13270,13270,WH-WEST,111,2026-06-11 08:54:26
13270,13270,WH-CENTRAL,18,2026-06-09 23:54:26
13271,13271,WH-EAST,29,2026-06-09 20:54:26
13271,13271,WH-WEST,55,2026-06-12 08:54:26
13271,13271,WH-CENTRAL,104,2026-06-11 17:54:26
13272,13272,WH-EAST,37,2026-06-10 12:54:26
13272,13272,WH-WEST,71,2026-06-11 21:54:26
13272,13272,WH-CENTRAL,30,2026-06-09 15:54:26
13273,13273,WH-EAST,0,2026-06-11 17:54:26
13273,13273,WH-WEST,32,2026-06-10 14:54:26
13273,13273,WH-CENTRAL,88,2026-06-12 04:54:26
13274,13274,WH-EAST,41,2026-06-10 14:54:26
13274,13274,WH-WEST,105,2026-06-09 15:54:26
13274,13274,WH-CENTRAL,73,2026-06-10 13:54:26
13275,13275,WH-EAST,87,2026-06-11 00:54:26
13275,13275,WH-WEST,100,2026-06-10 07:54:26
13275,13275,WH-CENTRAL,112,2026-06-12 08:54:26
13276,13276,WH-EAST,23,2026-06-12 02:54:26
13276,13276,WH-WEST,80,2026-06-11 00:54:26
13276,13276,WH-CENTRAL,10,2026-06-11 06:54:26
13277,13277,WH-EAST,34,2026-06-11 05:54:26
13277,13277,WH-WEST,86,2026-06-11 08:54:26
13277,13277,WH-CENTRAL,11,2026-06-11 20:54:26
13278,13278,WH-EAST,14,2026-06-10 13:54:26
13278,13278,WH-WEST,0,2026-06-12 06:54:26
13278,13278,WH-CENTRAL,79,2026-06-11 18:54:26
13279,13279,WH-EAST,45,2026-06-10 16:54:26
13279,13279,WH-WEST,24,2026-06-12 07:54:26
13279,13279,WH-CENTRAL,115,2026-06-11 14:54:26
13280,13280,WH-EAST,45,2026-06-12 03:54:26
13280,13280,WH-WEST,6,2026-06-12 10:54:26
13280,13280,WH-CENTRAL,35,2026-06-10 03:54:26
13281,13281,WH-EAST,64,2026-06-10 12:54:26
13281,13281,WH-WEST,97,2026-06-11 23:54:26
13281,13281,WH-CENTRAL,80,2026-06-09 20:54:26
13282,13282,WH-EAST,89,2026-06-12 11:54:26
13282,13282,WH-WEST,43,2026-06-10 01:54:26
13282,13282,WH-CENTRAL,69,2026-06-11 07:54:26
13283,13283,WH-EAST,96,2026-06-12 12:54:26
13283,13283,WH-WEST,114,2026-06-11 21:54:26
13283,13283,WH-CENTRAL,64,2026-06-10 19:54:26
13284,13284,WH-EAST,104,2026-06-10 17:54:26
13284,13284,WH-WEST,60,2026-06-10 16:54:26
13284,13284,WH-CENTRAL,91,2026-06-11 01:54:26
13285,13285,WH-EAST,73,2026-06-11 20:54:26
13285,13285,WH-WEST,84,2026-06-10 04:54:26
13285,13285,WH-CENTRAL,21,2026-06-11 19:54:26
13286,13286,WH-EAST,0,2026-06-10 06:54:26
13286,13286,WH-WEST,20,2026-06-09 17:54:26
13286,13286,WH-CENTRAL,45,2026-06-11 07:54:26
13287,13287,WH-EAST,0,2026-06-10 03:54:26
13287,13287,WH-WEST,24,2026-06-12 06:54:26
13287,13287,WH-CENTRAL,54,2026-06-11 03:54:26
13288,13288,WH-EAST,34,2026-06-11 14:54:26
13288,13288,WH-WEST,100,2026-06-09 18:54:26
13288,13288,WH-CENTRAL,18,2026-06-11 01:54:26
13289,13289,WH-EAST,63,2026-06-10 18:54:26
13289,13289,WH-WEST,117,2026-06-10 15:54:26
13289,13289,WH-CENTRAL,118,2026-06-10 01:54:26
13290,13290,WH-EAST,15,2026-06-11 02:54:26
13290,13290,WH-WEST,51,2026-06-09 15:54:26
13290,13290,WH-CENTRAL,5,2026-06-11 19:54:26
13291,13291,WH-EAST,0,2026-06-11 02:54:26
13291,13291,WH-WEST,78,2026-06-09 15:54:26
13291,13291,WH-CENTRAL,59,2026-06-10 20:54:26
13292,13292,WH-EAST,100,2026-06-10 04:54:26
13292,13292,WH-WEST,61,2026-06-11 17:54:26
13292,13292,WH-CENTRAL,84,2026-06-10 23:54:26
13293,13293,WH-EAST,58,2026-06-11 10:54:26
13293,13293,WH-WEST,79,2026-06-10 07:54:26
13293,13293,WH-CENTRAL,10,2026-06-10 05:54:26
13294,13294,WH-EAST,39,2026-06-10 06:54:26
13294,13294,WH-WEST,20,2026-06-10 23:54:26
13294,13294,WH-CENTRAL,13,2026-06-09 16:54:26
