id,crm_customer_id,order_number,status,total_cents,currency,placed_at
6160,2076,ORD-2025-2076-000,completed,64996,USD,2025-01-23 09:14:32
6161,2077,ORD-2025-2077-000,shipped,17998,USD,2025-08-09 06:15:18
6162,2077,ORD-2025-2077-001,completed,28997,USD,2025-07-31 02:30:28
6163,2078,ORD-2024-2078-000,cancelled,29998,USD,2024-09-04 08:08:15
6164,2079,ORD-2025-2079-000,completed,7597,USD,2025-08-19 04:15:54
6165,2080,ORD-2025-2080-000,shipped,34997,USD,2025-10-24 08:47:12
6166,2081,ORD-2025-2081-000,completed,14997,USD,2025-10-15 11:58:46
6167,2082,ORD-2025-2082-000,shipped,37996,USD,2025-09-30 05:07:08
6168,2083,ORD-2025-2083-000,processing,44997,USD,2025-08-22 10:01:51
6169,2083,ORD-2025-2083-001,completed,3897,USD,2025-07-30 22:42:21
6170,2083,ORD-2025-2083-002,completed,17998,USD,2025-08-11 12:05:04
6171,2083,ORD-2025-2083-003,completed,23998,USD,2025-08-04 19:09:30
6172,2084,ORD-2024-2084-000,cancelled,17597,USD,2024-12-25 20:40:49
6173,2086,ORD-2024-2086-000,completed,16296,USD,2024-10-25 07:16:18
6174,2087,ORD-2024-2087-000,shipped,26997,USD,2024-11-01 07:01:25
6175,2088,ORD-2025-2088-000,completed,1299,USD,2025-09-27 05:57:24
6176,2089,ORD-2024-2089-000,completed,69995,USD,2024-10-23 05:14:15
6177,2089,ORD-2024-2089-001,shipped,59998,USD,2024-10-21 18:47:17
6178,2090,ORD-2025-2090-000,processing,11297,USD,2025-04-13 06:49:34
6179,2090,ORD-2025-2090-001,completed,17998,USD,2025-04-14 18:11:41
6180,2091,ORD-2025-2091-000,completed,27996,USD,2025-06-21 04:02:47
6181,2091,ORD-2025-2091-001,completed,74997,USD,2025-07-03 21:20:45
6182,2092,ORD-2024-2092-000,shipped,26997,USD,2024-09-30 08:44:41
6183,2093,ORD-2024-2093-000,processing,29998,USD,2024-07-18 11:53:13
6184,2094,ORD-2025-2094-000,completed,74997,USD,2025-05-06 21:44:39
6185,2096,ORD-2025-2096-000,completed,7597,USD,2025-07-30 23:34:07
6186,2096,ORD-2025-2096-001,completed,86995,USD,2025-07-29 11:44:03
6187,2096,ORD-2025-2096-002,shipped,39996,USD,2025-07-30 03:42:31
6188,2097,ORD-2025-2097-000,cancelled,8999,USD,2025-11-14 06:42:43
6189,2097,ORD-2025-2097-001,cancelled,3897,USD,2025-11-26 18:42:11
6190,2097,ORD-2025-2097-002,completed,12596,USD,2025-11-15 07:42:23
6191,2098,ORD-2025-2098-000,completed,29998,USD,2025-03-11 03:38:06
6192,2098,ORD-2025-2098-001,processing,38997,USD,2025-03-19 17:10:50
6193,2103,ORD-2024-2103-000,processing,29998,USD,2024-07-28 09:49:18
6194,2103,ORD-2024-2103-001,shipped,64997,USD,2024-08-04 06:29:14
6195,2104,ORD-2025-2104-000,shipped,31996,USD,2025-05-02 09:40:20
6196,2104,ORD-2025-2104-001,processing,24997,USD,2025-05-12 00:12:46
6197,2105,ORD-2025-2105-000,cancelled,89996,USD,2025-07-27 19:26:49
6198,2106,ORD-2024-2106-000,completed,40995,USD,2024-08-20 09:27:33
6199,2107,ORD-2025-2107-000,completed,20596,USD,2025-11-09 22:22:29
6200,2107,ORD-2025-2107-001,processing,29999,USD,2025-11-10 12:40:02
6201,2107,ORD-2025-2107-002,processing,25297,USD,2025-10-18 17:23:09
6202,2108,ORD-2025-2108-000,cancelled,44998,USD,2025-06-28 09:54:37
6203,2111,ORD-2024-2111-000,completed,74996,USD,2024-08-01 16:49:36
6204,2111,ORD-2024-2111-001,shipped,78995,USD,2024-08-06 07:15:57
6205,2111,ORD-2024-2111-002,completed,38998,USD,2024-07-29 21:41:33
6206,2112,ORD-2025-2112-000,shipped,98995,USD,2025-09-26 14:32:55
6207,2112,ORD-2025-2112-001,processing,59997,USD,2025-09-23 01:39:26
6208,2113,ORD-2025-2113-000,completed,69996,USD,2025-11-12 11:43:20
6209,2113,ORD-2025-2113-001,completed,28995,USD,2025-10-28 07:57:09
6210,2113,ORD-2025-2113-002,completed,6298,USD,2025-10-29 03:07:48
6211,2114,ORD-2025-2114-000,shipped,44998,USD,2025-12-18 06:22:54
6212,2114,ORD-2025-2114-001,completed,89996,USD,2025-12-09 07:30:35
6213,2115,ORD-2025-2115-000,completed,14997,USD,2025-03-20 06:44:34
6214,2115,ORD-2025-2115-001,completed,69996,USD,2025-03-24 09:20:25
6215,2116,ORD-2025-2116-000,processing,21595,USD,2025-03-31 09:29:26
6216,2116,ORD-2025-2116-001,completed,7597,USD,2025-04-19 00:58:26
6217,2116,ORD-2025-2116-002,completed,79996,USD,2025-04-06 00:31:31
6218,2116,ORD-2025-2116-003,cancelled,17597,USD,2025-04-20 00:34:48
6219,2118,ORD-2024-2118-000,completed,59996,USD,2024-11-01 19:34:12
6220,2119,ORD-2025-2119-000,cancelled,13998,USD,2025-10-22 16:16:47
6221,2119,ORD-2025-2119-001,completed,89995,USD,2025-10-27 21:38:13
6222,2119,ORD-2025-2119-002,completed,4999,USD,2025-10-30 23:31:06
6223,2121,ORD-2024-2121-000,processing,34998,USD,2024-09-09 05:03:25
6224,2121,ORD-2024-2121-001,shipped,61296,USD,2024-09-04 05:25:56
6225,2121,ORD-2024-2121-002,completed,23996,USD,2024-08-22 18:15:23
6226,2123,ORD-2024-2123-000,shipped,62595,USD,2024-07-20 21:06:05
6227,2124,ORD-2025-2124-000,completed,38998,USD,2025-05-14 20:12:17
6228,2124,ORD-2025-2124-001,completed,42595,USD,2025-05-26 15:31:18
6229,2124,ORD-2025-2124-002,completed,59998,USD,2025-06-01 14:18:02
6230,2125,ORD-2024-2125-000,completed,10298,USD,2024-11-28 09:42:23
6231,2125,ORD-2024-2125-001,completed,119996,USD,2024-11-29 16:03:13
6232,2125,ORD-2024-2125-002,cancelled,59998,USD,2024-12-01 08:52:03
6233,2126,ORD-2026-2126-000,cancelled,38997,USD,2026-02-07 17:14:29
6234,2127,ORD-2024-2127-000,shipped,13998,USD,2024-11-30 15:39:49
6235,2129,ORD-2025-2129-000,completed,4999,USD,2026-01-09 00:15:06
6236,2129,ORD-2025-2129-001,shipped,21895,USD,2025-12-30 21:16:35
6237,2131,ORD-2024-2131-000,shipped,31298,USD,2024-08-18 02:26:18
6238,2131,ORD-2024-2131-001,processing,32597,USD,2024-08-14 04:00:30
6239,2133,ORD-2025-2133-000,cancelled,26997,USD,2025-12-25 06:19:33
6240,2135,ORD-2024-2135-000,completed,9998,USD,2025-01-08 02:34:11
6241,2136,ORD-2025-2136-000,completed,92995,USD,2025-04-20 06:28:28
6242,2139,ORD-2024-2139-000,completed,34998,USD,2024-10-28 05:53:31
6243,2139,ORD-2024-2139-001,completed,2598,USD,2024-10-24 23:39:42
6244,2142,ORD-2025-2142-000,completed,33996,USD,2025-07-09 23:50:51
6245,2143,ORD-2026-2143-000,processing,69995,USD,2026-05-12 02:06:57
6246,2143,ORD-2026-2143-001,completed,38998,USD,2026-05-15 20:27:37
6247,2145,ORD-2025-2145-000,shipped,44995,USD,2025-05-05 02:40:48
6248,2145,ORD-2025-2145-001,completed,89997,USD,2025-05-08 00:06:20
6249,2145,ORD-2025-2145-002,completed,19297,USD,2025-05-14 17:38:20
6250,2146,ORD-2024-2146-000,completed,39996,USD,2024-12-10 18:12:55
6251,2146,ORD-2024-2146-001,completed,9998,USD,2024-12-13 16:10:21
6252,2148,ORD-2025-2148-000,cancelled,28296,USD,2025-10-20 01:12:35
6253,2148,ORD-2025-2148-001,cancelled,29999,USD,2025-11-04 21:53:21
6254,2151,ORD-2024-2151-000,shipped,35195,USD,2024-08-13 18:10:20
6255,2151,ORD-2024-2151-001,completed,5196,USD,2024-08-13 03:12:59
6256,2152,ORD-2024-2152-000,shipped,8999,USD,2024-10-02 19:24:01
6257,2152,ORD-2024-2152-001,completed,62596,USD,2024-10-10 19:00:24
6258,2153,ORD-2025-2153-000,completed,4999,USD,2025-05-24 03:18:18
6259,2154,ORD-2025-2154-000,completed,6298,USD,2025-02-01 17:55:33
6260,2155,ORD-2025-2155-000,completed,9998,USD,2025-09-30 05:40:13
6261,2155,ORD-2025-2155-001,completed,72594,USD,2025-09-19 03:17:23
6262,2156,ORD-2026-2156-000,processing,8999,USD,2026-02-07 05:34:20
6263,2156,ORD-2026-2156-001,completed,6298,USD,2026-02-19 09:04:26
6264,2158,ORD-2025-2158-000,cancelled,29998,USD,2025-10-23 08:35:04
6265,2158,ORD-2025-2158-001,processing,1299,USD,2025-10-26 02:07:15
6266,2160,ORD-2025-2160-000,completed,9998,USD,2025-07-21 18:33:11
6267,2160,ORD-2025-2160-001,completed,79996,USD,2025-07-31 15:37:58
6268,2161,ORD-2024-2161-000,completed,20596,USD,2024-11-14 22:01:12
6269,2161,ORD-2024-2161-001,processing,8999,USD,2024-11-09 15:38:11
6270,2161,ORD-2024-2161-002,cancelled,38997,USD,2024-11-18 12:54:33
6271,2161,ORD-2024-2161-003,shipped,15297,USD,2024-11-14 14:02:27
6272,2162,ORD-2026-2162-000,completed,17998,USD,2026-03-29 23:20:37
6273,2162,ORD-2026-2162-001,shipped,74997,USD,2026-04-02 08:00:38
6274,2162,ORD-2026-2162-002,processing,19297,USD,2026-04-21 18:24:20
6275,2162,ORD-2026-2162-003,shipped,33996,USD,2026-04-08 08:47:55
6276,2163,ORD-2025-2163-000,shipped,29999,USD,2025-01-14 11:22:22
6277,2163,ORD-2025-2163-001,completed,9998,USD,2025-01-07 10:14:38
6278,2163,ORD-2025-2163-002,shipped,17998,USD,2025-01-17 12:09:00
6279,2165,ORD-2025-2165-000,cancelled,2598,USD,2025-04-29 08:07:18
6280,2165,ORD-2025-2165-001,cancelled,23998,USD,2025-04-26 04:03:13
6281,2166,ORD-2025-2166-000,completed,908341,USD,2025-07-23 05:56:53
6282,2166,ORD-2025-2166-001,processing,843139,USD,2025-08-05 09:48:41
6283,2166,ORD-2025-2166-002,processing,1299895,USD,2025-08-05 19:25:27
6284,2166,ORD-2025-2166-003,completed,164967,USD,2025-08-11 04:47:52
6285,2166,ORD-2025-2166-004,completed,735928,USD,2025-08-10 10:36:36
6286,2166,ORD-2025-2166-005,completed,967326,USD,2025-07-28 09:53:28
6287,2166,ORD-2025-2166-006,completed,1104414,USD,2025-08-04 16:09:10
6288,2166,ORD-2025-2166-007,completed,849940,USD,2025-07-28 01:56:13
6289,2166,ORD-2025-2166-008,shipped,472840,USD,2025-08-08 22:40:40
6290,2166,ORD-2025-2166-009,shipped,758937,USD,2025-07-21 21:03:50
6291,2166,ORD-2025-2166-010,completed,828149,USD,2025-07-26 20:46:23
6292,2166,ORD-2025-2166-011,completed,755924,USD,2025-07-28 10:21:49
6293,2166,ORD-2025-2166-012,completed,652548,USD,2025-08-07 22:33:48
6294,2166,ORD-2025-2166-013,completed,743924,USD,2025-08-04 06:10:15
6295,2166,ORD-2025-2166-014,processing,1474891,USD,2025-08-02 21:57:57
6296,2166,ORD-2025-2166-015,completed,617963,USD,2025-07-19 02:00:11
6297,2166,ORD-2025-2166-016,completed,728954,USD,2025-08-03 13:19:19
6298,2166,ORD-2025-2166-017,completed,1498268,USD,2025-08-04 20:32:34
6299,2166,ORD-2025-2166-018,completed,653935,USD,2025-08-05 10:09:46
6300,2166,ORD-2025-2166-019,cancelled,741932,USD,2025-07-22 08:00:39
6301,2166,ORD-2025-2166-020,shipped,1459417,USD,2025-07-28 09:32:07
6302,2166,ORD-2025-2166-021,processing,1551298,USD,2025-07-31 13:31:13
6303,2166,ORD-2025-2166-022,completed,79880,USD,2025-08-04 00:29:49
6304,2166,ORD-2025-2166-023,completed,550714,USD,2025-08-04 17:37:49
6305,2166,ORD-2025-2166-024,completed,395956,USD,2025-07-29 16:11:50
6306,2166,ORD-2025-2166-025,cancelled,315347,USD,2025-07-31 15:40:33
6307,2166,ORD-2025-2166-026,completed,374963,USD,2025-08-09 11:01:12
6308,2166,ORD-2025-2166-027,completed,199860,USD,2025-08-02 15:45:10
6309,2166,ORD-2025-2166-028,completed,205960,USD,2025-08-10 02:45:28
6310,2166,ORD-2025-2166-029,completed,1132792,USD,2025-08-07 12:52:52
6311,2166,ORD-2025-2166-030,completed,721504,USD,2025-07-26 18:47:35
6312,2166,ORD-2025-2166-031,shipped,467948,USD,2025-08-03 10:34:34
6313,2166,ORD-2025-2166-032,completed,1052931,USD,2025-07-22 09:24:55
6314,2166,ORD-2025-2166-033,shipped,909403,USD,2025-08-03 06:24:42
6315,2166,ORD-2025-2166-034,cancelled,725809,USD,2025-08-09 20:39:42
6316,2166,ORD-2025-2166-035,cancelled,434971,USD,2025-07-21 02:51:12
6317,2166,ORD-2025-2166-036,completed,534943,USD,2025-07-26 06:20:57
6318,2166,ORD-2025-2166-037,processing,1086915,USD,2025-07-31 10:59:29
6319,2166,ORD-2025-2166-038,processing,826988,USD,2025-08-08 09:22:53
6320,2166,ORD-2025-2166-039,processing,1019702,USD,2025-08-07 17:23:29
6321,2166,ORD-2025-2166-040,completed,453356,USD,2025-08-09 22:11:33
6322,2166,ORD-2025-2166-041,completed,1340301,USD,2025-08-07 20:05:55
6323,2166,ORD-2025-2166-042,completed,875303,USD,2025-07-31 15:14:26
6324,2166,ORD-2025-2166-043,processing,1001625,USD,2025-08-01 03:30:49
6325,2166,ORD-2025-2166-044,completed,473035,USD,2025-08-07 17:12:13
6326,2166,ORD-2025-2166-045,shipped,736640,USD,2025-07-22 21:40:03
6327,2166,ORD-2025-2166-046,completed,929920,USD,2025-07-27 09:45:49
6328,2166,ORD-2025-2166-047,processing,756320,USD,2025-07-21 14:42:28
6329,2166,ORD-2025-2166-048,shipped,605735,USD,2025-07-31 06:30:46
6330,2166,ORD-2025-2166-049,completed,942017,USD,2025-08-09 14:23:48
6331,2166,ORD-2025-2166-050,cancelled,849954,USD,2025-08-06 19:27:13
6332,2166,ORD-2025-2166-051,processing,1454907,USD,2025-07-22 08:09:19
6333,2166,ORD-2025-2166-052,cancelled,1029208,USD,2025-07-31 23:49:51
6334,2166,ORD-2025-2166-053,completed,868714,USD,2025-07-19 11:37:14
6335,2166,ORD-2025-2166-054,processing,409833,USD,2025-07-20 10:40:52
6336,2166,ORD-2025-2166-055,completed,298565,USD,2025-07-21 03:18:26
6337,2166,ORD-2025-2166-056,completed,1322999,USD,2025-08-05 07:36:50
6338,2166,ORD-2025-2166-057,completed,712040,USD,2025-08-10 23:29:00
6339,2166,ORD-2025-2166-058,completed,679932,USD,2025-07-26 23:43:41
6340,2166,ORD-2025-2166-059,shipped,627221,USD,2025-08-10 07:24:54
6341,2166,ORD-2025-2166-060,completed,1040745,USD,2025-08-10 17:01:39
6342,2166,ORD-2025-2166-061,completed,960501,USD,2025-08-04 14:05:25
6343,2166,ORD-2025-2166-062,completed,455444,USD,2025-07-23 19:15:22
6344,2166,ORD-2025-2166-063,completed,765424,USD,2025-07-22 20:45:02
6345,2166,ORD-2025-2166-064,completed,502037,USD,2025-07-22 07:49:31
6346,2166,ORD-2025-2166-065,completed,1392907,USD,2025-08-01 18:37:57
6347,2166,ORD-2025-2166-066,completed,188164,USD,2025-07-31 22:14:03
6348,2166,ORD-2025-2166-067,cancelled,900616,USD,2025-07-20 07:02:03
6349,2166,ORD-2025-2166-068,cancelled,815955,USD,2025-08-05 23:39:31
6350,2166,ORD-2025-2166-069,processing,1126601,USD,2025-08-09 02:30:17
6351,2166,ORD-2025-2166-070,completed,841438,USD,2025-07-30 06:38:05
6352,2167,ORD-2025-2167-000,shipped,13895,USD,2025-02-23 19:09:10
6353,2170,ORD-2025-2170-000,shipped,11297,USD,2025-08-31 16:11:27
6354,2171,ORD-2025-2171-000,completed,47997,USD,2026-01-09 15:34:06
6355,2172,ORD-2026-2172-000,shipped,3897,USD,2026-01-31 12:37:15
6356,2173,ORD-2025-2173-000,completed,69996,USD,2025-04-08 16:36:23
6357,2173,ORD-2025-2173-001,completed,29999,USD,2025-04-04 08:43:12
6358,2173,ORD-2025-2173-002,completed,2598,USD,2025-04-19 05:25:33
6359,2173,ORD-2025-2173-003,completed,20596,USD,2025-04-09 09:50:31
6360,2174,ORD-2025-2174-000,completed,37295,USD,2025-07-05 13:29:01
6361,2175,ORD-2024-2175-000,cancelled,47596,USD,2024-08-19 20:00:33
6362,2175,ORD-2024-2175-001,completed,14999,USD,2024-08-27 22:52:40
6363,2176,ORD-2025-2176-000,completed,47996,USD,2025-03-30 15:08:43
6364,2177,ORD-2024-2177-000,completed,65194,USD,2025-01-03 03:09:19
6365,2178,ORD-2024-2178-000,shipped,9998,USD,2024-08-26 04:56:59
6366,2178,ORD-2024-2178-001,completed,29295,USD,2024-09-04 16:02:26
6367,2178,ORD-2024-2178-002,processing,95994,USD,2024-08-24 21:31:42
6368,2179,ORD-2025-2179-000,shipped,8999,USD,2025-11-09 17:16:13
6369,2182,ORD-2024-2182-000,shipped,49295,USD,2024-10-02 07:56:28
6370,2182,ORD-2024-2182-001,cancelled,74997,USD,2024-10-08 17:45:42
6371,2183,ORD-2025-2183-000,completed,22997,USD,2025-09-08 10:00:58
6372,2183,ORD-2025-2183-001,cancelled,12896,USD,2025-08-22 22:51:46
6373,2183,ORD-2025-2183-002,cancelled,21595,USD,2025-09-02 02:12:03
6374,2186,ORD-2025-2186-000,cancelled,21895,USD,2025-10-13 11:53:11
6375,2188,ORD-2026-2188-000,shipped,11297,USD,2026-01-30 15:18:26
6376,2189,ORD-2024-2189-000,processing,74997,USD,2024-10-14 21:57:45
6377,2190,ORD-2025-2190-000,shipped,64996,USD,2025-06-07 04:20:31
6378,2190,ORD-2025-2190-001,shipped,3897,USD,2025-06-08 08:42:00
6379,2190,ORD-2025-2190-002,processing,33996,USD,2025-06-08 13:19:03
6380,2190,ORD-2025-2190-003,shipped,59998,USD,2025-05-19 21:14:33
6381,2191,ORD-2025-2191-000,processing,122594,USD,2025-11-27 05:57:52
6382,2192,ORD-2025-2192-000,completed,17998,USD,2025-05-07 10:27:50
6383,2192,ORD-2025-2192-001,completed,8999,USD,2025-05-10 14:05:11
6384,2192,ORD-2025-2192-002,processing,59998,USD,2025-05-10 20:26:27
6385,2194,ORD-2024-2194-000,completed,59998,USD,2024-08-24 21:23:53
6386,2196,ORD-2025-2196-000,shipped,8999,USD,2025-11-28 15:22:16
6387,2196,ORD-2025-2196-001,shipped,14999,USD,2025-12-07 18:17:50
6388,2197,ORD-2025-2197-000,completed,77995,USD,2025-10-09 21:52:17
6389,2198,ORD-2025-2198-000,completed,21595,USD,2025-08-09 19:15:48
6390,2199,ORD-2025-2199-000,completed,119996,USD,2025-11-22 14:17:37
6391,2200,ORD-2026-2200-000,processing,77996,USD,2026-01-19 18:53:07
6392,2201,ORD-2025-2201-000,completed,3897,USD,2025-12-31 00:31:48
6393,2201,ORD-2025-2201-001,completed,17597,USD,2025-12-27 18:00:49
6394,2201,ORD-2025-2201-002,completed,57994,USD,2026-01-05 17:38:19
6395,2202,ORD-2025-2202-000,completed,11297,USD,2025-04-13 13:22:59
6396,2203,ORD-2026-2203-000,processing,29998,USD,2026-03-09 08:35:03
6397,2204,ORD-2025-2204-000,completed,99994,USD,2025-07-12 05:55:51
6398,2204,ORD-2025-2204-001,shipped,17998,USD,2025-07-04 19:47:53
6399,2204,ORD-2025-2204-002,completed,23998,USD,2025-07-18 14:17:54
6400,2205,ORD-2026-2205-000,completed,119996,USD,2026-04-20 21:03:05
6401,2205,ORD-2026-2205-001,processing,149994,USD,2026-04-20 07:00:29
6402,2206,ORD-2025-2206-000,completed,72594,USD,2025-03-17 22:48:37
6403,2206,ORD-2025-2206-001,cancelled,1299,USD,2025-03-08 22:19:25
6404,2207,ORD-2024-2207-000,completed,14999,USD,2024-07-01 04:53:54
6405,2208,ORD-2025-2208-000,processing,14999,USD,2025-08-05 20:40:40
6406,2208,ORD-2025-2208-001,cancelled,99995,USD,2025-08-09 21:56:36
6407,2208,ORD-2025-2208-002,shipped,1299,USD,2025-08-03 13:56:14
6408,2208,ORD-2025-2208-003,processing,9998,USD,2025-07-20 01:23:01
6409,2211,ORD-2026-2211-000,processing,15194,USD,2026-04-26 23:17:19
6410,2212,ORD-2025-2212-000,completed,19297,USD,2025-04-29 01:46:54
6411,2213,ORD-2026-2213-000,completed,29999,USD,2026-06-03 10:26:40
6412,2215,ORD-2024-2215-000,shipped,33996,USD,2024-11-11 06:25:48
6413,2215,ORD-2024-2215-001,completed,9998,USD,2024-11-09 17:27:34
6414,2216,ORD-2024-2216-000,processing,47996,USD,2024-08-09 13:46:32
6415,2216,ORD-2024-2216-001,completed,4999,USD,2024-09-01 10:58:20
6416,2217,ORD-2025-2217-000,completed,8999,USD,2025-08-08 03:57:20
6417,2219,ORD-2025-2219-000,shipped,11297,USD,2025-07-19 05:40:23
6418,2219,ORD-2025-2219-001,completed,77996,USD,2025-07-09 01:25:53
6419,2220,ORD-2025-2220-000,cancelled,70296,USD,2025-09-16 19:16:24
6420,2221,ORD-2025-2221-000,completed,80594,USD,2025-12-14 01:35:27
6421,2221,ORD-2025-2221-001,completed,11597,USD,2025-12-06 20:46:36
6422,2222,ORD-2025-2222-000,completed,26296,USD,2025-11-20 01:01:35
6423,2223,ORD-2025-2223-000,completed,98995,USD,2025-07-17 17:52:28
6424,2224,ORD-2025-2224-000,processing,17998,USD,2025-07-14 02:44:11
6425,2225,ORD-2024-2225-000,cancelled,20596,USD,2024-08-14 01:21:45
6426,2225,ORD-2024-2225-001,completed,4999,USD,2024-08-10 04:37:49
6427,2225,ORD-2024-2225-002,processing,41295,USD,2024-08-17 11:07:32
6428,2226,ORD-2024-2226-000,completed,5196,USD,2024-11-20 12:49:23
6429,2228,ORD-2026-2228-000,completed,10298,USD,2026-01-13 03:45:30
6430,2228,ORD-2026-2228-001,shipped,1299,USD,2026-01-19 04:59:00
6431,2229,ORD-2025-2229-000,completed,14997,USD,2025-12-03 18:02:30
6432,2229,ORD-2025-2229-001,shipped,34997,USD,2025-12-01 10:26:28
6433,2231,ORD-2025-2231-000,shipped,68996,USD,2025-06-22 23:04:56
6434,2231,ORD-2025-2231-001,completed,29998,USD,2025-06-19 09:31:32
6435,2231,ORD-2025-2231-002,completed,20596,USD,2025-06-28 10:49:22
6436,2232,ORD-2025-2232-000,shipped,87994,USD,2025-09-26 21:14:51
6437,2232,ORD-2025-2232-001,completed,9998,USD,2025-10-08 00:14:08
6438,2233,ORD-2025-2233-000,shipped,77996,USD,2026-01-19 12:20:52
6439,2234,ORD-2025-2234-000,completed,33895,USD,2025-02-27 20:30:08
6440,2235,ORD-2025-2235-000,completed,71295,USD,2025-11-24 21:39:16
6441,2235,ORD-2025-2235-001,cancelled,7597,USD,2025-11-17 01:49:34
6442,2235,ORD-2025-2235-002,cancelled,48995,USD,2025-11-23 23:05:02
6443,2235,ORD-2025-2235-003,completed,14999,USD,2025-11-14 16:30:00
6444,2236,ORD-2025-2236-000,shipped,29998,USD,2025-09-05 07:30:07
6445,2236,ORD-2025-2236-001,cancelled,17998,USD,2025-09-11 17:33:46
6446,2237,ORD-2025-2237-000,completed,17998,USD,2026-01-01 14:29:25
6447,2237,ORD-2025-2237-001,completed,1299,USD,2025-12-28 16:44:01
6448,2240,ORD-2025-2240-000,completed,29999,USD,2025-01-22 15:00:29
6449,2241,ORD-2025-2241-000,processing,29999,USD,2025-12-26 02:41:22
6450,2241,ORD-2025-2241-001,shipped,72594,USD,2025-12-16 08:26:19
6451,2241,ORD-2025-2241-002,shipped,74995,USD,2025-12-20 19:17:17
6452,2241,ORD-2025-2241-003,completed,89996,USD,2026-01-05 11:28:12
6453,2242,ORD-2025-2242-000,completed,31297,USD,2025-10-09 10:15:28
6454,2244,ORD-2025-2244-000,shipped,29999,USD,2025-11-27 00:48:40
6455,2244,ORD-2025-2244-001,shipped,29999,USD,2025-11-30 00:08:23
6456,2245,ORD-2025-2245-000,processing,29295,USD,2025-03-28 17:52:37
6457,2245,ORD-2025-2245-001,processing,4999,USD,2025-04-09 22:10:44
6458,2246,ORD-2024-2246-000,completed,37596,USD,2024-08-31 07:41:11
6459,2246,ORD-2024-2246-001,completed,9998,USD,2024-08-27 22:30:19
6460,2246,ORD-2024-2246-002,completed,17998,USD,2024-08-22 07:33:58
6461,2247,ORD-2025-2247-000,completed,70296,USD,2025-04-11 00:56:23
6462,2248,ORD-2025-2248-000,completed,14999,USD,2025-09-11 11:11:09
6463,2248,ORD-2025-2248-001,completed,17998,USD,2025-08-25 09:54:57
6464,2251,ORD-2026-2251-000,completed,5196,USD,2026-02-06 02:00:08
6465,2251,ORD-2026-2251-001,completed,52995,USD,2026-02-03 14:23:35
6466,2251,ORD-2026-2251-002,processing,62596,USD,2026-01-14 02:14:55
6467,2251,ORD-2026-2251-003,shipped,59998,USD,2026-01-17 04:37:48
6468,2252,ORD-2026-2252-000,completed,44997,USD,2026-03-07 15:45:09
6469,2252,ORD-2026-2252-001,completed,29996,USD,2026-03-16 15:28:41
6470,2252,ORD-2026-2252-002,cancelled,29999,USD,2026-02-26 10:56:24
6471,2253,ORD-2025-2253-000,completed,29998,USD,2025-01-20 16:21:06
6472,2253,ORD-2025-2253-001,completed,34997,USD,2025-02-08 18:49:49
6473,2254,ORD-2025-2254-000,completed,33895,USD,2025-01-18 15:01:16
6474,2254,ORD-2025-2254-001,shipped,23998,USD,2025-01-19 00:21:31
6475,2254,ORD-2025-2254-002,completed,26296,USD,2025-01-19 12:25:41
6476,2256,ORD-2024-2256-000,completed,69996,USD,2024-09-10 06:53:19
6477,2256,ORD-2024-2256-001,processing,59998,USD,2024-09-09 03:42:54
6478,2256,ORD-2024-2256-002,cancelled,69996,USD,2024-09-12 13:41:01
6479,2257,ORD-2025-2257-000,completed,11597,USD,2025-11-01 16:27:09
6480,2258,ORD-2025-2258-000,shipped,49996,USD,2025-10-24 11:26:00
6481,2258,ORD-2025-2258-001,cancelled,4999,USD,2025-10-28 23:38:54
6482,2261,ORD-2026-2261-000,completed,1299,USD,2026-01-28 11:03:47
6483,2262,ORD-2026-2262-000,completed,2598,USD,2026-04-30 09:53:34
6484,2262,ORD-2026-2262-001,completed,91296,USD,2026-04-28 06:11:34
6485,2263,ORD-2024-2263-000,completed,37596,USD,2024-12-01 20:50:48
6486,2263,ORD-2024-2263-001,processing,26997,USD,2024-12-10 18:35:43
6487,2264,ORD-2025-2264-000,shipped,107995,USD,2025-12-13 13:52:10
6488,2264,ORD-2025-2264-001,completed,66296,USD,2025-12-21 16:16:53
6489,2264,ORD-2025-2264-002,completed,25297,USD,2025-12-19 14:54:59
6490,2264,ORD-2025-2264-003,processing,17998,USD,2025-12-13 23:44:06
6491,2266,ORD-2024-2266-000,shipped,4999,USD,2024-07-31 03:58:13
6492,2266,ORD-2024-2266-001,completed,29999,USD,2024-07-30 23:39:27
6493,2266,ORD-2024-2266-002,completed,4999,USD,2024-08-01 14:05:28
6494,2266,ORD-2024-2266-003,shipped,49994,USD,2024-07-23 18:51:54
6495,2270,ORD-2026-2270-000,processing,14999,USD,2026-05-11 18:47:23
6496,2270,ORD-2026-2270-001,completed,17998,USD,2026-05-07 04:02:50
6497,2270,ORD-2026-2270-002,completed,1299,USD,2026-05-11 03:24:00
6498,2271,ORD-2025-2271-000,processing,9998,USD,2025-10-21 02:51:23
6499,2272,ORD-2024-2272-000,completed,699955,USD,2024-07-31 06:56:44
6500,2272,ORD-2024-2272-001,completed,440756,USD,2024-08-09 02:43:17
6501,2272,ORD-2024-2272-002,shipped,213754,USD,2024-08-11 02:39:22
6502,2272,ORD-2024-2272-003,cancelled,1622282,USD,2024-07-22 15:47:12
6503,2272,ORD-2024-2272-004,completed,875602,USD,2024-07-25 19:30:45
6504,2272,ORD-2024-2272-005,cancelled,571859,USD,2024-08-02 18:52:06
