id,crm_customer_id,subject,status,priority,opened_at,closed_at
969,1878,Subscription Tier Upgrade Error,closed,normal,2025-01-25 02:18:41,2025-01-26 02:17:52
970,1879,Defective Hardware Return,closed,normal,2024-11-09 05:22:16,2024-11-10 01:06:02
971,1881,Account Access Reset Request,closed,normal,2026-04-06 19:47:06,2026-04-09 06:11:38
972,1881,Account Access Reset Request,pending,normal,2026-03-17 10:19:55,
973,1882,Subscription Tier Upgrade Error,closed,high,2026-05-03 00:11:55,2026-05-07 21:03:33
974,1882,Defective Hardware Return,open,low,2026-05-12 17:56:17,
975,1882,Account Access Reset Request,closed,high,2026-04-26 18:42:15,2026-04-27 14:15:22
976,1882,Delayed Delivery Investigation,closed,low,2026-05-17 22:50:27,2026-05-18 21:34:58
977,1882,Delayed Delivery Investigation,pending,critical,2026-04-30 15:27:33,
978,1882,Account Access Reset Request,closed,low,2026-05-08 15:59:05,2026-05-10 08:27:11
979,1882,Subscription Tier Upgrade Error,closed,normal,2026-04-24 23:04:26,2026-04-26 09:20:49
980,1882,Delayed Delivery Investigation,closed,high,2026-04-14 21:39:27,2026-04-18 01:25:34
981,1882,Account Access Reset Request,closed,high,2026-05-12 18:45:45,2026-05-15 14:26:33
982,1882,Delayed Delivery Investigation,pending,low,2026-05-12 01:38:23,
983,1884,Payment Gateway Rejected,closed,normal,2025-11-09 20:40:40,2025-11-14 03:28:02
984,1885,Subscription Tier Upgrade Error,open,normal,2024-11-06 21:32:55,
985,1886,Defective Hardware Return,open,normal,2024-11-14 09:03:20,
986,1887,Delayed Delivery Investigation,closed,normal,2025-07-01 22:14:40,2025-07-02 18:53:02
987,1890,Delayed Delivery Investigation,pending,normal,2025-05-21 22:49:55,
988,1891,Subscription Tier Upgrade Error,closed,normal,2026-01-21 05:25:26,2026-01-23 11:32:29
989,1892,Payment Gateway Rejected,closed,normal,2026-06-08 04:38:11,2026-06-11 23:37:24
990,1894,Delayed Delivery Investigation,closed,normal,2024-10-25 10:44:51,2024-10-26 19:29:21
991,1894,Account Access Reset Request,pending,normal,2024-11-03 09:39:37,
992,1895,Payment Gateway Rejected,closed,normal,2026-01-27 01:46:40,2026-01-30 02:25:56
993,1895,Defective Hardware Return,closed,high,2026-02-10 13:17:08,2026-02-14 16:14:36
994,1895,Defective Hardware Return,closed,high,2026-02-13 01:01:45,2026-02-13 21:20:36
995,1895,Delayed Delivery Investigation,pending,normal,2026-02-01 01:47:13,
996,1895,Defective Hardware Return,closed,critical,2026-02-16 18:52:23,2026-02-20 11:23:22
997,1900,Delayed Delivery Investigation,closed,normal,2025-03-28 21:39:57,2025-04-01 14:21:13
998,1900,Payment Gateway Rejected,closed,normal,2025-03-19 14:08:01,2025-03-22 16:51:57
999,1901,Subscription Tier Upgrade Error,closed,normal,2026-01-29 09:40:10,2026-02-01 08:57:16
1000,1903,Payment Gateway Rejected,closed,normal,2024-12-17 17:25:30,2024-12-19 01:47:30
1001,1903,Defective Hardware Return,closed,normal,2024-12-11 13:09:31,2024-12-13 09:25:20
1002,1908,Defective Hardware Return,open,normal,2026-01-13 23:42:31,
1003,1908,Payment Gateway Rejected,closed,normal,2026-01-14 19:16:24,2026-01-18 20:43:54
1004,1911,Account Access Reset Request,open,normal,2024-08-31 16:45:56,
1005,1915,Defective Hardware Return,open,normal,2024-08-25 08:13:55,
1006,1915,Delayed Delivery Investigation,pending,normal,2024-08-24 03:44:40,
1007,1916,Defective Hardware Return,closed,normal,2026-01-30 14:03:55,2026-01-31 03:24:46
1008,1917,Delayed Delivery Investigation,open,low,2024-10-19 16:20:15,
1009,1917,Subscription Tier Upgrade Error,closed,critical,2024-10-29 17:27:26,2024-11-03 13:35:56
1010,1917,Defective Hardware Return,closed,normal,2024-10-25 05:53:13,2024-10-29 14:19:19
1011,1917,Subscription Tier Upgrade Error,closed,normal,2024-11-10 01:09:31,2024-11-13 02:03:45
1012,1917,Defective Hardware Return,pending,low,2024-11-01 21:25:53,
1013,1917,Account Access Reset Request,closed,low,2024-11-08 05:08:16,2024-11-10 12:31:45
1014,1917,Account Access Reset Request,open,low,2024-10-31 16:44:49,
1015,1917,Payment Gateway Rejected,pending,normal,2024-10-19 12:52:41,
1016,1917,Subscription Tier Upgrade Error,pending,normal,2024-10-22 07:55:43,
1017,1917,Payment Gateway Rejected,closed,normal,2024-11-16 17:18:45,2024-11-20 03:17:08
1018,1917,Defective Hardware Return,closed,critical,2024-11-09 10:53:51,2024-11-11 06:03:55
1019,1917,Payment Gateway Rejected,closed,normal,2024-10-22 14:02:05,2024-10-23 05:38:09
1020,1917,Delayed Delivery Investigation,closed,high,2024-11-12 05:32:54,2024-11-17 03:30:14
1021,1917,Subscription Tier Upgrade Error,pending,low,2024-10-23 14:41:08,
1022,1917,Payment Gateway Rejected,pending,normal,2024-11-15 10:25:44,
1023,1919,Subscription Tier Upgrade Error,closed,normal,2024-11-06 00:23:34,2024-11-08 07:51:17
1024,1925,Payment Gateway Rejected,pending,normal,2024-10-08 18:20:10,
1025,1925,Defective Hardware Return,closed,normal,2024-10-10 14:34:21,2024-10-11 18:31:19
1026,1926,Defective Hardware Return,closed,normal,2024-10-21 10:47:49,2024-10-25 21:55:25
1027,1929,Account Access Reset Request,pending,normal,2026-05-21 12:04:49,
1028,1935,Account Access Reset Request,closed,normal,2026-02-21 20:32:30,2026-02-23 20:29:22
1029,1941,Account Access Reset Request,open,normal,2024-10-21 09:49:55,
1030,1944,Account Access Reset Request,pending,normal,2025-03-26 10:16:43,
1031,1954,Delayed Delivery Investigation,closed,normal,2026-06-01 14:58:08,2026-06-03 01:35:08
1032,1954,Defective Hardware Return,closed,normal,2026-05-29 05:40:27,2026-06-01 03:16:02
1033,1955,Delayed Delivery Investigation,closed,normal,2025-03-20 20:50:09,2025-03-22 10:59:24
1034,1957,Defective Hardware Return,pending,normal,2025-10-23 05:34:25,
1035,1966,Subscription Tier Upgrade Error,closed,high,2025-08-19 08:26:46,2025-08-24 07:44:11
1036,1966,Subscription Tier Upgrade Error,open,low,2025-08-27 16:24:46,
1037,1966,Subscription Tier Upgrade Error,closed,high,2025-08-14 20:22:39,2025-08-19 01:32:34
1038,1966,Account Access Reset Request,closed,low,2025-09-03 09:52:45,2025-09-05 14:01:44
1039,1966,Payment Gateway Rejected,pending,normal,2025-08-08 15:34:09,
1040,1966,Subscription Tier Upgrade Error,pending,high,2025-08-22 17:37:19,
1041,1966,Subscription Tier Upgrade Error,closed,normal,2025-08-11 19:37:46,2025-08-15 11:27:33
1042,1970,Delayed Delivery Investigation,pending,normal,2024-10-08 08:34:46,
1043,1972,Delayed Delivery Investigation,closed,normal,2024-10-18 17:42:16,2024-10-20 03:04:11
1044,1977,Defective Hardware Return,closed,normal,2025-08-24 03:12:44,2025-08-27 05:51:55
1045,1979,Delayed Delivery Investigation,closed,normal,2024-11-13 15:17:32,2024-11-15 18:28:31
1046,1980,Subscription Tier Upgrade Error,closed,normal,2025-10-15 20:53:07,2025-10-17 05:50:57
1047,1980,Subscription Tier Upgrade Error,open,low,2025-09-30 19:44:33,
1048,1980,Payment Gateway Rejected,closed,high,2025-09-28 10:45:46,2025-09-29 04:41:56
1049,1980,Payment Gateway Rejected,open,high,2025-10-14 06:24:15,
1050,1980,Account Access Reset Request,open,normal,2025-10-19 20:49:43,
1051,1980,Delayed Delivery Investigation,open,high,2025-09-25 01:28:19,
1052,1980,Defective Hardware Return,closed,normal,2025-10-13 01:46:52,2025-10-13 17:24:12
1053,1980,Payment Gateway Rejected,closed,high,2025-10-23 10:26:08,2025-10-27 14:21:38
1054,1980,Defective Hardware Return,pending,critical,2025-10-09 02:00:49,
1055,1980,Account Access Reset Request,open,low,2025-10-23 03:12:36,
1056,1981,Delayed Delivery Investigation,closed,normal,2026-03-05 16:44:44,2026-03-08 16:06:10
1057,1982,Delayed Delivery Investigation,open,normal,2025-03-22 01:20:34,
1058,1985,Delayed Delivery Investigation,closed,normal,2025-08-20 08:49:49,2025-08-22 09:45:41
1059,1986,Subscription Tier Upgrade Error,closed,normal,2025-10-23 15:17:07,2025-10-24 23:53:09
1060,1986,Defective Hardware Return,closed,normal,2025-10-22 16:33:25,2025-10-26 01:18:25
1061,1994,Payment Gateway Rejected,closed,normal,2025-02-23 18:38:45,2025-02-26 12:39:11
1062,1994,Delayed Delivery Investigation,pending,normal,2025-03-12 22:00:10,
1063,1997,Subscription Tier Upgrade Error,pending,normal,2025-08-11 21:02:59,
1064,2000,Account Access Reset Request,open,normal,2026-04-08 08:53:03,
1065,2001,Subscription Tier Upgrade Error,pending,normal,2025-09-27 00:05:58,
1066,2014,Account Access Reset Request,closed,normal,2025-05-04 00:03:43,2025-05-07 17:44:18
1067,2015,Payment Gateway Rejected,open,normal,2025-08-30 10:06:43,
1068,2018,Subscription Tier Upgrade Error,pending,normal,2024-10-06 07:33:02,
1069,2022,Defective Hardware Return,pending,normal,2025-02-18 20:18:29,
1070,2022,Payment Gateway Rejected,pending,normal,2025-03-14 17:25:18,
1071,2024,Defective Hardware Return,closed,normal,2025-11-23 05:49:14,2025-11-26 17:17:39
1072,2025,Delayed Delivery Investigation,closed,normal,2026-02-16 03:28:23,2026-02-17 02:07:45
1073,2032,Payment Gateway Rejected,closed,normal,2026-02-28 23:57:21,2026-03-02 02:48:52
1074,2035,Account Access Reset Request,closed,normal,2025-01-02 03:57:32,2025-01-06 19:15:35
1075,2038,Account Access Reset Request,pending,normal,2025-03-29 15:54:29,
1076,2045,Delayed Delivery Investigation,open,normal,2025-10-28 00:22:55,
1077,2051,Delayed Delivery Investigation,closed,high,2025-07-11 20:17:29,2025-07-14 22:02:19
1078,2051,Defective Hardware Return,closed,normal,2025-07-11 10:46:27,2025-07-14 00:30:55
1079,2051,Account Access Reset Request,open,low,2025-07-01 00:54:56,
1080,2051,Payment Gateway Rejected,open,normal,2025-06-25 09:27:03,
1081,2051,Payment Gateway Rejected,closed,critical,2025-06-26 18:53:43,2025-06-28 05:52:16
1082,2051,Defective Hardware Return,closed,high,2025-07-02 05:42:30,2025-07-04 20:26:43
1083,2051,Account Access Reset Request,closed,normal,2025-06-28 14:46:52,2025-07-03 13:37:11
1084,2051,Defective Hardware Return,open,normal,2025-07-05 22:34:56,
1085,2051,Account Access Reset Request,closed,critical,2025-07-01 00:13:42,2025-07-03 19:17:33
1086,2051,Subscription Tier Upgrade Error,open,high,2025-06-24 08:17:46,
1087,2051,Delayed Delivery Investigation,closed,low,2025-06-24 11:09:06,2025-06-28 15:27:11
1088,2051,Defective Hardware Return,pending,normal,2025-07-03 06:51:30,
1089,2051,Defective Hardware Return,closed,low,2025-07-06 12:40:09,2025-07-07 07:04:45
1090,2051,Subscription Tier Upgrade Error,open,critical,2025-06-27 19:39:04,
1091,2055,Account Access Reset Request,open,normal,2025-07-31 15:19:05,
1092,2055,Defective Hardware Return,open,normal,2025-07-26 11:04:30,
1093,2056,Payment Gateway Rejected,closed,normal,2026-04-05 08:07:02,2026-04-09 18:52:18
1094,2063,Defective Hardware Return,closed,normal,2025-11-20 12:17:14,2025-11-24 12:01:38
1095,2063,Subscription Tier Upgrade Error,pending,normal,2025-11-23 11:31:27,
1096,2066,Subscription Tier Upgrade Error,closed,normal,2025-07-08 10:58:38,2025-07-10 01:04:20
1097,2068,Delayed Delivery Investigation,open,normal,2026-02-18 03:14:17,
1098,2073,Defective Hardware Return,open,normal,2024-12-04 03:31:16,
1099,2076,Defective Hardware Return,closed,normal,2025-01-26 16:18:09,2025-01-28 06:16:43
1100,2081,Payment Gateway Rejected,closed,normal,2025-10-21 19:21:11,2025-10-25 22:37:31
1101,2084,Defective Hardware Return,closed,normal,2025-01-30 13:23:41,2025-01-31 06:39:44
1102,2089,Delayed Delivery Investigation,closed,normal,2024-11-01 10:15:38,2024-11-03 17:26:41
1103,2092,Delayed Delivery Investigation,closed,normal,2024-10-10 14:51:24,2024-10-11 13:25:57
1104,2100,Payment Gateway Rejected,open,normal,2026-06-02 23:39:22,
1105,2103,Payment Gateway Rejected,open,normal,2024-08-27 08:17:26,
1106,2105,Defective Hardware Return,closed,normal,2025-08-25 14:01:57,2025-08-26 11:56:43
1107,2106,Payment Gateway Rejected,closed,normal,2024-09-22 13:22:44,2024-09-25 22:25:40
1108,2107,Account Access Reset Request,closed,normal,2025-10-22 03:51:13,2025-10-24 11:33:16
1109,2111,Delayed Delivery Investigation,open,normal,2024-08-06 05:21:38,
1110,2113,Account Access Reset Request,closed,normal,2025-11-21 05:24:47,2025-11-22 00:12:54
1111,2119,Account Access Reset Request,closed,normal,2025-10-14 05:32:27,2025-10-16 02:38:48
1112,2120,Account Access Reset Request,open,normal,2026-03-09 01:27:36,
1113,2122,Account Access Reset Request,pending,normal,2026-01-02 19:07:17,
1114,2128,Subscription Tier Upgrade Error,open,normal,2024-11-07 00:00:28,
1115,2134,Delayed Delivery Investigation,closed,normal,2026-04-13 23:10:06,2026-04-18 10:21:38
1116,2136,Account Access Reset Request,closed,normal,2025-05-04 01:19:03,2025-05-06 16:42:01
1117,2143,Payment Gateway Rejected,closed,normal,2026-05-18 23:03:25,2026-05-19 11:12:18
1118,2145,Subscription Tier Upgrade Error,closed,normal,2025-05-29 21:04:45,2025-06-01 00:31:49
1119,2146,Payment Gateway Rejected,open,normal,2025-01-08 08:13:57,
1120,2148,Account Access Reset Request,closed,normal,2025-11-19 09:36:09,2025-11-21 11:57:45
1121,2150,Account Access Reset Request,open,normal,2026-05-24 10:02:15,
1122,2150,Defective Hardware Return,pending,normal,2026-06-12 16:17:10,
1123,2152,Account Access Reset Request,closed,normal,2024-11-02 10:43:54,2024-11-05 22:47:34
1124,2155,Account Access Reset Request,closed,normal,2025-10-05 05:29:37,2025-10-08 15:31:25
1125,2161,Account Access Reset Request,pending,normal,2024-11-11 06:35:15,
1126,2164,Subscription Tier Upgrade Error,open,normal,2025-01-26 02:55:10,
1127,2166,Payment Gateway Rejected,closed,normal,2025-07-28 01:39:06,2025-07-30 15:45:43
1128,2166,Account Access Reset Request,closed,critical,2025-08-18 07:44:06,2025-08-22 16:21:26
1129,2166,Subscription Tier Upgrade Error,closed,low,2025-08-03 05:00:28,2025-08-04 07:48:03
1130,2166,Payment Gateway Rejected,closed,high,2025-08-05 05:44:15,2025-08-07 10:41:53
1131,2166,Payment Gateway Rejected,closed,high,2025-08-01 14:21:55,2025-08-04 02:27:24
1132,2166,Payment Gateway Rejected,closed,low,2025-08-10 22:13:36,2025-08-13 14:38:19
1133,2166,Defective Hardware Return,open,low,2025-08-24 20:34:59,
1134,2166,Payment Gateway Rejected,closed,normal,2025-07-24 02:58:15,2025-07-26 17:35:30
1135,2167,Account Access Reset Request,closed,normal,2025-03-29 17:50:22,2025-04-03 10:59:35
1136,2167,Delayed Delivery Investigation,closed,normal,2025-03-08 04:18:55,2025-03-09 11:13:45
1137,2169,Account Access Reset Request,open,normal,2025-08-28 11:44:41,
1138,2172,Payment Gateway Rejected,closed,normal,2026-02-01 05:56:55,2026-02-05 16:47:13
1139,2172,Account Access Reset Request,closed,normal,2026-02-06 20:48:45,2026-02-09 08:33:58
1140,2173,Delayed Delivery Investigation,pending,normal,2025-05-01 03:38:19,
1141,2175,Defective Hardware Return,closed,normal,2024-09-03 23:33:43,2024-09-05 00:13:31
1142,2177,Payment Gateway Rejected,closed,normal,2025-01-06 09:16:58,2025-01-08 16:55:17
1143,2177,Defective Hardware Return,closed,normal,2024-12-29 17:42:33,2025-01-03 10:49:02
1144,2182,Defective Hardware Return,closed,normal,2024-10-16 03:02:37,2024-10-19 03:03:39
1145,2187,Defective Hardware Return,closed,normal,2026-03-26 10:38:38,2026-03-27 08:07:09
1146,2188,Delayed Delivery Investigation,pending,normal,2026-02-10 05:49:01,
1147,2189,Defective Hardware Return,pending,normal,2024-10-17 14:48:32,
1148,2197,Delayed Delivery Investigation,open,normal,2025-10-29 10:12:44,
1149,2201,Subscription Tier Upgrade Error,closed,normal,2026-01-06 18:13:01,2026-01-10 23:16:56
1150,2204,Defective Hardware Return,closed,normal,2025-07-06 15:58:57,2025-07-11 05:18:47
1151,2205,Defective Hardware Return,pending,normal,2026-05-17 12:09:25,
1152,2212,Defective Hardware Return,closed,normal,2025-05-17 23:39:57,2025-05-22 11:52:47
1153,2216,Delayed Delivery Investigation,pending,normal,2024-08-17 23:14:03,
1154,2217,Delayed Delivery Investigation,closed,normal,2025-08-18 01:31:10,2025-08-20 09:31:43
1155,2221,Defective Hardware Return,pending,normal,2026-01-06 13:30:42,
1156,2227,Account Access Reset Request,open,normal,2025-04-21 18:56:39,
1157,2229,Defective Hardware Return,closed,normal,2025-12-03 05:00:10,2025-12-05 19:15:26
1158,2230,Delayed Delivery Investigation,closed,normal,2025-10-05 18:12:36,2025-10-06 14:30:37
1159,2231,Delayed Delivery Investigation,open,normal,2025-07-10 06:19:39,
1160,2239,Defective Hardware Return,closed,normal,2026-01-29 18:13:58,2026-02-03 07:57:05
1161,2243,Subscription Tier Upgrade Error,closed,normal,2025-08-01 01:09:54,2025-08-04 07:44:58
1162,2245,Defective Hardware Return,pending,normal,2025-04-26 09:59:18,
1163,2246,Subscription Tier Upgrade Error,closed,normal,2024-09-18 11:46:39,2024-09-22 19:18:03
1164,2248,Payment Gateway Rejected,closed,normal,2025-09-30 17:42:01,2025-10-03 18:07:52
1165,2249,Delayed Delivery Investigation,open,normal,2025-08-22 10:47:23,
1166,2255,Account Access Reset Request,closed,normal,2024-12-26 19:12:44,2024-12-29 09:40:11
1167,2257,Delayed Delivery Investigation,closed,normal,2025-11-12 18:00:41,2025-11-17 14:03:09
1168,2259,Defective Hardware Return,pending,normal,2026-02-04 19:36:09,
1169,2263,Payment Gateway Rejected,closed,normal,2025-01-01 16:49:55,2025-01-06 03:26:50
1170,2263,Subscription Tier Upgrade Error,closed,normal,2025-01-02 06:47:02,2025-01-04 18:03:37
1171,2266,Account Access Reset Request,closed,normal,2024-08-14 19:35:12,2024-08-16 09:44:14
1172,2272,Defective Hardware Return,open,critical,2024-08-08 21:22:22,
1173,2272,Payment Gateway Rejected,closed,normal,2024-08-26 08:27:57,2024-08-29 12:35:12
1174,2272,Delayed Delivery Investigation,closed,normal,2024-08-03 11:04:06,2024-08-04 21:02:34
1175,2272,Account Access Reset Request,closed,high,2024-07-29 03:56:24,2024-07-30 10:02:33
1176,2272,Defective Hardware Return,pending,normal,2024-08-18 01:19:53,
1177,2272,Defective Hardware Return,open,low,2024-08-04 22:59:09,
1178,2272,Payment Gateway Rejected,closed,low,2024-08-25 08:35:56,2024-08-27 22:25:07
1179,2272,Payment Gateway Rejected,closed,normal,2024-08-08 10:30:06,2024-08-09 01:16:39
1180,2272,Subscription Tier Upgrade Error,pending,normal,2024-08-03 12:28:52,
1181,2272,Subscription Tier Upgrade Error,closed,normal,2024-07-29 17:31:49,2024-08-03 10:09:58
1182,2273,Account Access Reset Request,closed,normal,2025-03-24 01:28:25,2025-03-28 16:24:46
1183,2275,Account Access Reset Request,closed,normal,2025-09-09 21:29:17,2025-09-12 06:50:29
1184,2278,Payment Gateway Rejected,closed,normal,2025-04-12 22:34:11,2025-04-16 07:11:35
1185,2280,Delayed Delivery Investigation,open,normal,2024-11-06 16:29:17,
1186,2283,Subscription Tier Upgrade Error,closed,normal,2025-11-30 07:39:22,2025-12-03 09:47:43
1187,2284,Delayed Delivery Investigation,closed,normal,2024-09-11 00:10:30,2024-09-11 15:56:18
1188,2290,Defective Hardware Return,open,normal,2026-05-17 20:20:09,
1189,2294,Defective Hardware Return,closed,normal,2025-01-19 10:06:48,2025-01-22 11:42:40
1190,2300,Subscription Tier Upgrade Error,closed,normal,2025-05-02 11:54:49,2025-05-06 05:02:53
1191,2302,Defective Hardware Return,pending,normal,2025-09-30 14:26:01,
1192,2305,Account Access Reset Request,open,normal,2025-11-14 07:39:23,
1193,2305,Delayed Delivery Investigation,pending,low,2025-11-24 15:18:03,
1194,2305,Payment Gateway Rejected,open,critical,2025-11-03 10:16:24,
1195,2305,Defective Hardware Return,closed,low,2025-11-10 08:23:30,2025-11-12 02:08:35
1196,2305,Account Access Reset Request,pending,critical,2025-11-20 02:27:08,
1197,2305,Account Access Reset Request,closed,high,2025-11-13 16:23:21,2025-11-14 04:51:26
1198,2305,Account Access Reset Request,closed,high,2025-11-27 22:47:17,2025-12-02 21:19:00
1199,2305,Defective Hardware Return,closed,high,2025-11-18 10:47:06,2025-11-23 02:25:50
1200,2305,Payment Gateway Rejected,closed,high,2025-11-13 22:58:54,2025-11-17 00:29:57
1201,2305,Payment Gateway Rejected,closed,normal,2025-11-12 20:36:30,2025-11-15 08:30:46
1202,2305,Subscription Tier Upgrade Error,open,normal,2025-12-05 06:16:21,
1203,2305,Defective Hardware Return,open,critical,2025-11-24 17:27:18,
1204,2305,Delayed Delivery Investigation,closed,low,2025-11-27 23:00:26,2025-11-30 13:09:39
1205,2305,Account Access Reset Request,closed,normal,2025-12-04 15:15:38,2025-12-05 06:16:39
1206,2306,Account Access Reset Request,pending,normal,2024-10-09 02:32:15,
1207,2308,Payment Gateway Rejected,closed,normal,2025-12-08 11:15:54,2025-12-09 10:33:20
1208,2318,Subscription Tier Upgrade Error,closed,normal,2025-10-21 09:34:07,2025-10-24 07:49:44
1209,2320,Defective Hardware Return,closed,normal,2025-02-18 18:10:07,2025-02-20 17:39:15
1210,2321,Delayed Delivery Investigation,open,normal,2025-05-08 09:29:38,
1211,2322,Payment Gateway Rejected,closed,normal,2025-09-25 20:14:32,2025-09-28 20:23:22
1212,2323,Delayed Delivery Investigation,closed,normal,2024-11-11 10:22:47,2024-11-15 17:36:31
1213,2323,Subscription Tier Upgrade Error,open,normal,2024-11-12 11:57:21,
1214,2333,Defective Hardware Return,open,normal,2024-11-20 00:36:16,
1215,2335,Delayed Delivery Investigation,open,normal,2025-04-28 22:02:32,
1216,2350,Subscription Tier Upgrade Error,open,normal,2025-05-12 08:27:41,
1217,2356,Payment Gateway Rejected,closed,normal,2026-01-19 08:25:53,2026-01-20 07:25:22
1218,2360,Defective Hardware Return,closed,normal,2025-10-06 22:03:52,2025-10-11 02:19:36
1219,2361,Account Access Reset Request,closed,normal,2025-12-05 13:08:48,2025-12-10 02:48:42
1220,2362,Delayed Delivery Investigation,closed,normal,2026-01-19 07:53:58,2026-01-21 13:27:26
1221,2363,Subscription Tier Upgrade Error,closed,normal,2024-08-28 18:10:33,2024-08-31 04:46:41
1222,2364,Delayed Delivery Investigation,closed,normal,2025-08-03 10:37:56,2025-08-06 05:51:53
1223,2366,Payment Gateway Rejected,closed,normal,2024-09-15 00:13:07,2024-09-19 18:45:36
1224,2366,Delayed Delivery Investigation,open,normal,2024-10-03 20:59:08,
1225,2369,Payment Gateway Rejected,open,normal,2025-11-20 02:04:55,
1226,2374,Subscription Tier Upgrade Error,closed,normal,2026-05-10 23:08:50,2026-05-13 04:44:20
1227,2376,Subscription Tier Upgrade Error,open,normal,2024-12-15 10:44:24,
1228,2377,Account Access Reset Request,closed,normal,2025-06-05 06:02:56,2025-06-06 10:18:57
1229,2377,Account Access Reset Request,closed,normal,2025-06-09 12:36:44,2025-06-11 17:10:35
1230,2379,Subscription Tier Upgrade Error,open,normal,2026-06-02 03:59:38,
1231,2388,Account Access Reset Request,closed,normal,2025-03-10 10:23:08,2025-03-12 15:17:10
1232,2389,Delayed Delivery Investigation,closed,normal,2026-05-16 05:18:52,2026-05-18 16:28:25
1233,2389,Defective Hardware Return,closed,normal,2026-05-08 20:29:19,2026-05-10 14:33:12
1234,2391,Defective Hardware Return,closed,normal,2026-01-25 09:14:15,2026-01-26 15:26:38
1235,2395,Delayed Delivery Investigation,closed,normal,2024-12-03 14:47:35,2024-12-08 09:46:48
1236,2396,Delayed Delivery Investigation,closed,normal,2026-04-17 19:37:38,2026-04-19 11:01:50
1237,2397,Payment Gateway Rejected,closed,normal,2025-09-05 11:58:45,2025-09-08 12:25:38
1238,2398,Subscription Tier Upgrade Error,pending,normal,2024-11-13 23:26:51,
1239,2400,Subscription Tier Upgrade Error,open,normal,2026-02-16 20:08:54,
1240,2401,Delayed Delivery Investigation,pending,normal,2025-11-29 00:55:06,
1241,2405,Subscription Tier Upgrade Error,open,normal,2025-12-24 22:13:25,
1242,2406,Payment Gateway Rejected,pending,normal,2025-11-14 02:03:24,
1243,2407,Payment Gateway Rejected,closed,normal,2024-08-06 15:33:50,2024-08-11 06:25:01
1244,2408,Payment Gateway Rejected,closed,normal,2024-09-16 13:40:38,2024-09-20 23:42:45
1245,2412,Defective Hardware Return,pending,normal,2025-12-29 03:03:19,
1246,2413,Subscription Tier Upgrade Error,open,normal,2025-11-11 13:21:34,
1247,2414,Defective Hardware Return,closed,normal,2026-02-19 09:26:36,2026-02-22 22:50:25
1248,2420,Account Access Reset Request,closed,normal,2024-11-05 15:11:38,2024-11-06 15:45:47
1249,2422,Delayed Delivery Investigation,closed,normal,2025-10-28 11:23:13,2025-11-01 17:37:11
1250,2426,Account Access Reset Request,open,normal,2024-08-07 02:35:40,
1251,2428,Account Access Reset Request,open,normal,2024-07-25 02:50:10,
1252,2431,Payment Gateway Rejected,closed,normal,2025-04-01 17:15:46,2025-04-02 05:39:25
1253,2433,Account Access Reset Request,pending,normal,2024-10-10 07:21:19,
1254,2435,Account Access Reset Request,open,normal,2025-09-15 00:23:12,
1255,2437,Payment Gateway Rejected,pending,normal,2025-06-02 23:57:25,
1256,2440,Delayed Delivery Investigation,closed,normal,2025-07-14 22:55:44,2025-07-18 12:39:10
1257,2446,Defective Hardware Return,closed,normal,2025-02-21 19:07:54,2025-02-23 18:35:20
1258,2447,Payment Gateway Rejected,closed,low,2026-05-20 04:08:39,2026-05-23 22:10:57
1259,2447,Payment Gateway Rejected,closed,high,2026-05-15 21:56:37,2026-05-17 23:51:01
1260,2447,Delayed Delivery Investigation,closed,critical,2026-04-30 18:28:50,2026-05-01 16:07:47
1261,2447,Account Access Reset Request,closed,critical,2026-04-18 23:29:10,2026-04-21 01:05:16
1262,2447,Payment Gateway Rejected,closed,high,2026-04-24 05:56:53,2026-04-25 04:08:36
1263,2447,Subscription Tier Upgrade Error,closed,critical,2026-05-04 17:54:04,2026-05-08 19:16:07
1264,2447,Payment Gateway Rejected,closed,low,2026-04-17 07:02:48,2026-04-21 02:45:17
1265,2447,Account Access Reset Request,closed,low,2026-04-22 13:20:43,2026-04-25 23:03:50
1266,2447,Defective Hardware Return,closed,high,2026-04-27 14:23:13,2026-05-02 09:31:17
1267,2447,Delayed Delivery Investigation,closed,normal,2026-04-22 05:38:25,2026-04-25 07:30:36
1268,2447,Payment Gateway Rejected,pending,high,2026-04-17 22:21:45,
1269,2447,Account Access Reset Request,pending,high,2026-04-29 15:01:23,
1270,2447,Payment Gateway Rejected,pending,high,2026-05-05 15:23:42,
1271,2448,Payment Gateway Rejected,closed,normal,2025-11-09 10:42:21,2025-11-11 17:45:57
1272,2452,Payment Gateway Rejected,closed,critical,2026-02-13 03:50:40,2026-02-16 07:58:18
1273,2452,Delayed Delivery Investigation,closed,normal,2026-02-05 02:42:35,2026-02-09 17:36:48
1274,2452,Account Access Reset Request,closed,normal,2026-01-20 20:11:34,2026-01-24 09:57:36
1275,2452,Payment Gateway Rejected,open,critical,2026-01-20 04:47:24,
1276,2452,Defective Hardware Return,closed,high,2026-02-10 02:28:44,2026-02-13 04:48:00
1277,2454,Subscription Tier Upgrade Error,closed,normal,2025-09-26 20:03:12,2025-09-30 21:44:28
1278,2455,Account Access Reset Request,closed,normal,2025-12-10 02:41:41,2025-12-12 03:44:58
1279,2459,Defective Hardware Return,closed,normal,2026-02-08 02:37:49,2026-02-11 01:27:04
1280,2467,Account Access Reset Request,closed,normal,2024-08-14 04:06:55,2024-08-16 12:37:20
