id,crm_customer_id,username,last_login_at,marketing_opt_in
1595,1796,user_node_1796,2026-06-10 15:38:26,1
1596,1797,user_node_1797,2026-06-03 02:28:51,1
1597,1798,user_node_1798,2026-05-31 21:49:36,0
1598,1799,user_node_1799,2026-05-30 19:08:27,0
1599,1800,user_node_1800,2026-06-03 10:37:56,0
1600,1801,user_node_1801,2026-06-05 08:48:00,1
1601,1802,user_node_1802,2026-06-02 03:59:17,1
1602,1803,user_node_1803,2026-05-30 19:31:04,0
1603,1804,user_node_1804,2026-06-07 01:27:59,1
1604,1806,user_node_1806,2026-05-29 21:59:31,0
1605,1807,user_node_1807,2026-06-06 22:48:57,1
1606,1808,user_node_1808,2026-06-08 15:09:45,1
1607,1809,user_node_1809,2026-06-08 01:46:39,0
1608,1810,user_node_1810,2026-05-31 12:53:10,1
1609,1811,user_node_1811,2026-06-01 03:31:39,1
1610,1812,user_node_1812,2026-05-30 05:22:54,0
1611,1813,user_node_1813,2026-06-10 12:05:25,0
1612,1814,user_node_1814,2026-06-07 14:20:11,1
1613,1815,user_node_1815,2026-05-29 21:55:20,1
1614,1816,user_node_1816,2026-06-01 17:39:59,0
1615,1817,user_node_1817,2026-05-29 22:43:53,1
1616,1818,user_node_1818,2026-06-04 04:49:55,1
1617,1819,user_node_1819,2026-06-03 08:51:26,1
1618,1820,user_node_1820,2026-06-06 01:37:12,1
1619,1821,user_node_1821,2026-06-02 01:44:02,0
1620,1822,user_node_1822,2026-06-01 23:28:21,1
1621,1823,user_node_1823,2026-06-05 09:07:06,0
1622,1825,user_node_1825,2026-06-11 05:11:49,0
1623,1826,user_node_1826,2026-06-06 23:36:42,0
1624,1828,user_node_1828,2026-05-30 10:18:55,1
1625,1829,user_node_1829,2026-06-06 14:37:47,0
1626,1830,user_node_1830,2026-06-05 04:01:27,0
1627,1831,user_node_1831,2026-06-02 23:12:00,0
1628,1832,user_node_1832,2026-06-10 19:37:46,1
1629,1833,user_node_1833,2026-06-08 08:49:41,1
1630,1834,user_node_1834,2026-06-06 23:12:37,0
1631,1835,user_node_1835,2026-05-30 12:33:55,1
1632,1836,user_node_1836,2026-06-05 11:05:44,1
1633,1837,user_node_1837,2026-06-10 08:17:42,0
1634,1838,user_node_1838,2026-06-07 16:56:34,1
1635,1839,user_node_1839,2026-06-11 10:30:38,1
1636,1840,user_node_1840,2026-06-08 08:04:37,1
1637,1841,user_node_1841,2026-06-07 05:29:54,0
1638,1842,user_node_1842,2026-06-01 21:48:06,0
1639,1843,user_node_1843,2026-06-01 13:46:27,1
1640,1844,user_node_1844,2026-06-07 10:02:48,1
1641,1845,user_node_1845,2026-06-07 22:40:27,1
1642,1846,user_node_1846,2026-06-10 17:31:13,1
1643,1847,user_node_1847,2026-06-02 04:09:17,1
1644,1848,user_node_1848,2026-06-11 15:09:07,1
1645,1849,user_node_1849,2026-06-04 19:06:52,1
1646,1850,user_node_1850,2026-06-10 01:42:58,0
1647,1851,user_node_1851,2026-06-11 08:00:07,1
1648,1852,user_node_1852,2026-06-06 07:38:12,1
1649,1855,user_node_1855,2026-05-30 16:06:55,1
1650,1856,user_node_1856,2026-06-10 13:07:43,1
1651,1857,user_node_1857,2026-06-08 21:50:56,1
1652,1858,user_node_1858,2026-06-09 07:44:26,0
1653,1859,user_node_1859,2026-06-01 01:31:38,1
1654,1860,user_node_1860,2026-06-09 08:45:06,0
1655,1861,user_node_1861,2026-06-07 20:29:08,1
1656,1862,user_node_1862,2026-05-30 14:03:30,1
1657,1863,user_node_1863,2026-06-03 04:06:21,0
1658,1864,user_node_1864,2026-06-06 17:08:02,1
1659,1865,user_node_1865,2026-06-08 22:14:50,1
1660,1866,user_node_1866,2026-06-02 17:36:15,1
1661,1867,user_node_1867,2026-05-30 07:28:54,0
1662,1868,user_node_1868,2026-06-11 21:38:29,1
1663,1869,user_node_1869,2026-06-06 11:19:29,0
1664,1870,user_node_1870,2026-06-06 05:21:00,1
1665,1873,user_node_1873,2026-06-10 12:19:57,1
1666,1874,user_node_1874,2026-06-09 07:49:01,0
1667,1875,user_node_1875,2026-06-01 09:09:18,0
1668,1876,user_node_1876,2026-06-06 18:24:44,1
1669,1877,user_node_1877,2026-06-03 00:52:19,1
1670,1880,user_node_1880,2026-06-12 10:10:43,1
1671,1881,user_node_1881,2026-05-31 15:20:28,1
1672,1882,user_node_1882,2026-06-03 15:54:26,1
1673,1883,user_node_1883,2026-06-04 21:28:07,1
1674,1884,user_node_1884,2026-06-04 05:58:24,0
1675,1885,user_node_1885,2026-06-01 03:03:35,1
1676,1886,user_node_1886,2026-06-01 19:14:03,1
1677,1887,user_node_1887,2026-06-02 06:42:40,0
1678,1889,user_node_1889,2026-06-09 12:29:57,1
1679,1890,user_node_1890,2026-06-03 23:00:17,1
1680,1891,user_node_1891,2026-06-10 10:30:52,1
1681,1892,user_node_1892,2026-06-11 22:34:08,0
1682,1893,user_node_1893,2026-06-10 07:51:26,0
1683,1894,user_node_1894,2026-06-01 15:03:27,1
1684,1896,user_node_1896,2026-06-09 08:27:49,1
1685,1898,user_node_1898,2026-06-03 12:17:30,1
1686,1899,user_node_1899,2026-06-02 09:22:53,0
1687,1900,user_node_1900,2026-05-31 05:44:11,1
1688,1902,user_node_1902,2026-06-10 21:10:46,0
1689,1903,user_node_1903,2026-05-30 17:25:37,0
1690,1904,user_node_1904,2026-06-01 11:03:00,0
1691,1905,user_node_1905,2026-06-10 01:07:28,0
1692,1906,user_node_1906,2026-06-03 10:47:19,1
1693,1907,user_node_1907,2026-06-09 21:40:54,0
1694,1908,user_node_1908,2026-05-31 11:31:11,1
1695,1909,user_node_1909,2026-06-05 03:06:46,1
1696,1910,user_node_1910,2026-06-08 18:44:53,0
1697,1911,user_node_1911,2026-06-09 15:13:09,0
1698,1912,user_node_1912,2026-06-10 15:51:45,1
1699,1913,user_node_1913,2026-06-09 07:45:18,0
1700,1914,user_node_1914,2026-06-04 20:22:18,0
1701,1915,user_node_1915,2026-06-02 22:25:57,1
1702,1916,user_node_1916,2026-06-05 07:06:06,1
1703,1917,user_node_1917,2026-06-08 11:47:24,1
1704,1918,user_node_1918,2026-06-09 21:31:20,1
1705,1919,user_node_1919,2026-06-01 10:05:16,1
1706,1920,user_node_1920,2026-06-02 19:18:52,1
1707,1921,user_node_1921,2026-06-03 15:12:05,1
1708,1922,user_node_1922,2026-06-11 14:07:03,0
1709,1923,user_node_1923,2026-06-06 08:04:34,0
1710,1924,user_node_1924,2026-06-07 19:12:23,1
1711,1925,user_node_1925,2026-06-09 10:50:32,1
1712,1926,user_node_1926,2026-06-09 15:52:26,0
1713,1927,user_node_1927,2026-05-30 23:51:49,0
1714,1928,user_node_1928,2026-06-12 13:50:53,1
1715,1929,user_node_1929,2026-06-06 08:15:39,0
1716,1930,user_node_1930,2026-06-01 15:51:58,0
1717,1931,user_node_1931,2026-06-09 07:59:26,1
1718,1932,user_node_1932,2026-06-03 05:41:30,1
1719,1933,user_node_1933,2026-06-11 06:17:19,0
1720,1934,user_node_1934,2026-06-05 17:15:20,1
1721,1935,user_node_1935,2026-06-04 05:05:48,0
1722,1936,user_node_1936,2026-06-01 05:56:03,0
1723,1937,user_node_1937,2026-06-10 23:58:30,0
1724,1938,user_node_1938,2026-06-04 19:47:59,1
1725,1939,user_node_1939,2026-06-10 10:12:15,0
1726,1940,user_node_1940,2026-06-09 16:54:37,1
1727,1941,user_node_1941,2026-06-08 06:55:35,1
1728,1942,user_node_1942,2026-05-30 16:08:15,1
1729,1943,user_node_1943,2026-05-30 02:17:02,0
1730,1944,user_node_1944,2026-06-04 08:07:52,1
1731,1946,user_node_1946,2026-06-05 15:47:51,1
1732,1947,user_node_1947,2026-06-07 00:10:41,1
1733,1948,user_node_1948,2026-06-10 19:07:14,1
1734,1949,user_node_1949,2026-06-05 04:43:29,1
1735,1950,user_node_1950,2026-06-10 00:08:36,1
1736,1951,user_node_1951,2026-06-01 03:35:13,1
1737,1952,user_node_1952,2026-06-01 09:43:12,0
1738,1953,user_node_1953,2026-06-05 07:53:52,1
1739,1955,user_node_1955,2026-05-30 12:51:02,1
1740,1956,user_node_1956,2026-06-02 10:11:16,1
1741,1957,user_node_1957,2026-05-31 00:46:20,0
1742,1958,user_node_1958,2026-06-08 06:22:39,1
1743,1959,user_node_1959,2026-06-05 16:14:42,1
1744,1960,user_node_1960,2026-06-02 18:23:42,1
1745,1961,user_node_1961,2026-06-05 09:29:12,1
1746,1962,user_node_1962,2026-06-09 15:37:10,0
1747,1963,user_node_1963,2026-06-04 10:14:45,0
1748,1964,user_node_1964,2026-06-02 20:12:44,1
1749,1965,user_node_1965,2026-06-08 01:23:30,1
1750,1966,user_node_1966,2026-05-30 00:07:29,1
1751,1967,user_node_1967,2026-06-07 23:51:11,0
1752,1968,user_node_1968,2026-06-06 21:29:22,1
1753,1969,user_node_1969,2026-06-12 05:16:57,0
1754,1970,user_node_1970,2026-06-10 10:59:39,0
1755,1971,user_node_1971,2026-05-29 17:58:35,0
1756,1972,user_node_1972,2026-06-03 05:13:14,1
1757,1973,user_node_1973,2026-06-12 14:26:22,0
1758,1974,user_node_1974,2026-06-06 22:43:27,0
1759,1975,user_node_1975,2026-06-03 02:46:11,1
1760,1976,user_node_1976,2026-05-30 06:28:05,0
1761,1977,user_node_1977,2026-06-03 18:27:03,1
1762,1979,user_node_1979,2026-05-31 08:07:25,1
1763,1981,user_node_1981,2026-06-05 06:55:54,0
1764,1982,user_node_1982,2026-06-08 20:29:04,1
1765,1983,user_node_1983,2026-05-30 04:07:17,1
1766,1984,user_node_1984,2026-06-12 13:51:32,1
1767,1985,user_node_1985,2026-06-05 05:21:47,1
1768,1986,user_node_1986,2026-06-08 12:26:39,0
1769,1987,user_node_1987,2026-06-09 19:46:08,1
1770,1988,user_node_1988,2026-06-08 18:22:34,0
1771,1989,user_node_1989,2026-06-11 09:54:23,1
1772,1991,user_node_1991,2026-05-31 01:12:33,1
1773,1993,user_node_1993,2026-06-08 17:31:47,0
1774,1994,user_node_1994,2026-06-10 15:35:55,0
1775,1995,user_node_1995,2026-06-11 01:04:39,1
1776,1996,user_node_1996,2026-06-07 22:38:25,0
1777,1997,user_node_1997,2026-05-31 03:51:59,1
1778,1998,user_node_1998,2026-05-30 13:12:57,0
1779,1999,user_node_1999,2026-06-09 00:26:28,0
1780,2000,user_node_2000,2026-06-09 17:11:22,0
1781,2002,user_node_2002,2026-06-11 17:20:18,0
1782,2003,user_node_2003,2026-06-06 09:27:50,1
1783,2004,user_node_2004,2026-06-08 12:43:08,1
1784,2005,user_node_2005,2026-05-31 11:34:02,0
1785,2006,user_node_2006,2026-06-07 07:52:48,1
1786,2007,user_node_2007,2026-06-05 23:09:26,1
1787,2008,user_node_2008,2026-05-30 00:18:02,1
1788,2009,user_node_2009,2026-06-08 16:03:34,1
1789,2010,user_node_2010,2026-06-02 07:49:17,0
1790,2011,user_node_2011,2026-06-08 16:24:41,1
1791,2012,user_node_2012,2026-06-04 23:52:02,1
1792,2013,user_node_2013,2026-06-11 20:07:26,0
1793,2014,user_node_2014,2026-06-05 03:56:30,1
1794,2015,user_node_2015,2026-06-09 14:32:07,1
1795,2016,user_node_2016,2026-06-08 17:11:47,0
1796,2017,user_node_2017,2026-06-02 04:29:19,0
1797,2018,user_node_2018,2026-06-04 10:45:12,1
1798,2019,user_node_2019,2026-06-10 12:30:50,1
1799,2023,user_node_2023,2026-06-10 18:47:21,0
1800,2024,user_node_2024,2026-06-04 06:33:05,0
1801,2025,user_node_2025,2026-06-08 04:46:10,1
1802,2026,user_node_2026,2026-06-07 12:27:54,0
1803,2027,user_node_2027,2026-06-02 06:22:36,0
1804,2028,user_node_2028,2026-06-11 04:49:23,1
1805,2029,user_node_2029,2026-06-01 22:30:20,1
1806,2030,user_node_2030,2026-06-07 11:42:28,1
1807,2031,user_node_2031,2026-06-02 06:04:35,1
1808,2032,user_node_2032,2026-06-08 04:43:28,1
1809,2033,user_node_2033,2026-06-03 09:07:01,1
1810,2034,user_node_2034,2026-06-08 19:53:32,0
1811,2036,user_node_2036,2026-06-03 00:20:45,1
1812,2037,user_node_2037,2026-06-11 17:23:18,1
1813,2038,user_node_2038,2026-06-08 02:24:15,1
1814,2039,user_node_2039,2026-06-02 06:11:48,0
1815,2040,user_node_2040,2026-06-12 15:36:05,1
1816,2041,user_node_2041,2026-06-04 21:31:13,1
1817,2042,user_node_2042,2026-06-08 10:47:57,0
1818,2043,user_node_2043,2026-06-03 01:33:51,1
1819,2044,user_node_2044,2026-06-02 06:24:55,1
1820,2046,user_node_2046,2026-06-01 08:37:13,1
1821,2047,user_node_2047,2026-06-08 04:22:12,1
1822,2048,user_node_2048,2026-06-07 18:27:51,1
1823,2049,user_node_2049,2026-06-07 22:01:49,1
1824,2050,user_node_2050,2026-06-04 00:49:57,0
1825,2051,user_node_2051,2026-06-02 01:15:04,1
1826,2052,user_node_2052,2026-06-01 07:48:03,1
1827,2053,user_node_2053,2026-06-01 06:29:39,0
1828,2054,user_node_2054,2026-06-06 07:11:47,0
1829,2055,user_node_2055,2026-05-31 03:01:55,0
1830,2056,user_node_2056,2026-06-09 12:35:19,0
1831,2058,user_node_2058,2026-06-01 18:10:10,1
1832,2060,user_node_2060,2026-06-10 21:31:29,1
1833,2062,user_node_2062,2026-06-10 14:13:54,1
1834,2063,user_node_2063,2026-06-04 16:56:37,1
1835,2064,user_node_2064,2026-05-29 21:38:54,0
1836,2066,user_node_2066,2026-06-02 14:26:16,1
1837,2067,user_node_2067,2026-06-06 12:36:31,1
1838,2069,user_node_2069,2026-06-06 19:43:12,0
1839,2071,user_node_2071,2026-06-08 16:47:19,1
1840,2073,user_node_2073,2026-06-04 06:16:59,0
1841,2074,user_node_2074,2026-06-12 14:23:55,0
1842,2075,user_node_2075,2026-06-11 04:42:08,1
1843,2076,user_node_2076,2026-06-10 06:58:40,0
1844,2077,user_node_2077,2026-06-03 12:50:59,1
1845,2078,user_node_2078,2026-06-11 03:22:19,1
1846,2079,user_node_2079,2026-05-30 01:08:18,1
1847,2080,user_node_2080,2026-06-09 14:01:44,0
1848,2081,user_node_2081,2026-05-29 17:01:59,0
1849,2082,user_node_2082,2026-06-04 22:29:06,1
1850,2083,user_node_2083,2026-05-31 21:14:06,0
1851,2084,user_node_2084,2026-06-11 06:20:13,1
1852,2087,user_node_2087,2026-05-31 06:47:00,0
1853,2090,user_node_2090,2026-06-01 02:59:47,1
1854,2091,user_node_2091,2026-05-31 13:43:05,0
1855,2093,user_node_2093,2026-06-04 16:58:46,1
1856,2094,user_node_2094,2026-06-12 00:47:25,0
1857,2095,user_node_2095,2026-06-07 02:13:13,1
1858,2096,user_node_2096,2026-06-07 17:30:49,1
1859,2098,user_node_2098,2026-06-04 10:37:33,1
1860,2099,user_node_2099,2026-06-05 09:58:22,0
1861,2100,user_node_2100,2026-06-12 13:53:04,1
1862,2101,user_node_2101,2026-06-08 11:17:11,0
1863,2102,user_node_2102,2026-06-01 06:15:13,0
1864,2103,user_node_2103,2026-06-11 04:39:34,0
1865,2104,user_node_2104,2026-06-07 00:11:41,1
1866,2105,user_node_2105,2026-06-06 17:37:09,1
1867,2106,user_node_2106,2026-05-31 23:59:13,1
1868,2107,user_node_2107,2026-06-10 04:38:58,0
1869,2108,user_node_2108,2026-06-10 12:42:02,1
1870,2109,user_node_2109,2026-06-01 09:47:44,0
1871,2110,user_node_2110,2026-06-02 14:13:05,1
1872,2112,user_node_2112,2026-06-12 00:15:39,0
1873,2113,user_node_2113,2026-06-01 13:35:30,1
1874,2114,user_node_2114,2026-06-02 13:06:47,1
1875,2115,user_node_2115,2026-06-12 15:06:36,0
1876,2116,user_node_2116,2026-06-04 19:06:30,0
1877,2117,user_node_2117,2026-06-09 14:47:19,1
1878,2118,user_node_2118,2026-06-04 23:56:54,1
1879,2119,user_node_2119,2026-06-03 01:44:22,0
1880,2121,user_node_2121,2026-06-10 09:08:07,1
1881,2122,user_node_2122,2026-06-05 14:46:25,0
1882,2123,user_node_2123,2026-05-31 11:29:42,0
1883,2124,user_node_2124,2026-06-10 13:03:59,1
1884,2125,user_node_2125,2026-06-05 14:21:25,1
1885,2126,user_node_2126,2026-06-01 21:21:20,0
1886,2127,user_node_2127,2026-06-12 14:59:16,1
1887,2128,user_node_2128,2026-06-02 07:17:35,0
1888,2129,user_node_2129,2026-06-11 13:38:29,1
1889,2130,user_node_2130,2026-06-12 01:01:25,0
1890,2131,user_node_2131,2026-06-07 02:18:22,1
1891,2132,user_node_2132,2026-06-04 19:41:36,0
1892,2133,user_node_2133,2026-06-06 07:39:12,0
1893,2134,user_node_2134,2026-06-12 02:41:20,1
1894,2135,user_node_2135,2026-06-09 23:55:50,1
1895,2137,user_node_2137,2026-06-05 18:31:16,1
1896,2138,user_node_2138,2026-06-05 12:18:32,0
1897,2139,user_node_2139,2026-06-03 11:04:15,1
1898,2140,user_node_2140,2026-06-05 00:43:48,1
1899,2141,user_node_2141,2026-05-30 08:53:59,1
1900,2142,user_node_2142,2026-06-01 20:28:28,0
1901,2143,user_node_2143,2026-06-06 05:51:56,1
1902,2144,user_node_2144,2026-06-06 05:36:02,1
1903,2145,user_node_2145,2026-06-10 19:21:43,0
1904,2146,user_node_2146,2026-06-05 15:39:37,1
1905,2147,user_node_2147,2026-06-11 12:07:30,0
1906,2148,user_node_2148,2026-05-31 21:08:06,1
1907,2149,user_node_2149,2026-06-04 02:27:14,0
1908,2150,user_node_2150,2026-06-07 05:41:30,1
1909,2151,user_node_2151,2026-06-04 19:05:54,1
1910,2152,user_node_2152,2026-06-10 03:37:53,1
1911,2153,user_node_2153,2026-06-03 03:11:25,1
1912,2154,user_node_2154,2026-06-07 04:08:14,0
1913,2156,user_node_2156,2026-06-12 00:29:47,1
1914,2157,user_node_2157,2026-05-30 22:29:22,0
1915,2158,user_node_2158,2026-06-09 19:23:59,1
1916,2159,user_node_2159,2026-06-04 09:29:50,0
1917,2160,user_node_2160,2026-05-29 19:58:27,1
1918,2162,user_node_2162,2026-05-31 13:33:49,0
1919,2163,user_node_2163,2026-06-05 12:45:06,1
1920,2164,user_node_2164,2026-06-05 05:34:51,1
1921,2166,user_node_2166,2026-06-04 17:48:31,1
1922,2167,user_node_2167,2026-06-02 14:06:06,0
1923,2168,user_node_2168,2026-06-11 11:42:11,0
1924,2170,user_node_2170,2026-06-03 10:43:28,1
1925,2171,user_node_2171,2026-06-11 01:27:30,0
1926,2172,user_node_2172,2026-06-07 23:43:16,1
1927,2173,user_node_2173,2026-06-06 08:26:40,1
1928,2174,user_node_2174,2026-06-02 17:48:57,1
1929,2175,user_node_2175,2026-06-12 01:45:19,1
1930,2176,user_node_2176,2026-06-12 11:07:37,1
1931,2177,user_node_2177,2026-06-04 04:02:45,1
1932,2178,user_node_2178,2026-06-10 16:28:21,1
1933,2179,user_node_2179,2026-05-30 01:24:59,1
1934,2180,user_node_2180,2026-06-11 03:09:31,0
1935,2181,user_node_2181,2026-06-03 19:36:47,1
1936,2182,user_node_2182,2026-06-02 08:59:53,1
1937,2183,user_node_2183,2026-05-29 21:20:43,1
1938,2184,user_node_2184,2026-06-06 01:02:58,1
1939,2185,user_node_2185,2026-06-10 10:31:20,0
1940,2186,user_node_2186,2026-06-05 15:10:01,1
1941,2187,user_node_2187,2026-06-01 16:07:25,0
1942,2188,user_node_2188,2026-05-30 02:27:00,1
1943,2190,user_node_2190,2026-06-09 08:15:40,1
1944,2191,user_node_2191,2026-06-06 19:33:26,1
1945,2192,user_node_2192,2026-06-11 08:50:03,0
1946,2193,user_node_2193,2026-06-03 00:54:13,0
1947,2194,user_node_2194,2026-06-10 06:40:26,0
1948,2196,user_node_2196,2026-06-01 11:29:55,1
1949,2197,user_node_2197,2026-06-09 07:51:24,1
1950,2198,user_node_2198,2026-06-04 20:31:35,0
1951,2199,user_node_2199,2026-06-03 19:09:13,1
1952,2200,user_node_2200,2026-06-08 02:29:08,1
1953,2201,user_node_2201,2026-06-10 02:21:19,1
1954,2202,user_node_2202,2026-06-06 19:42:37,1
1955,2203,user_node_2203,2026-05-30 06:06:17,1
1956,2204,user_node_2204,2026-06-09 01:21:09,0
1957,2205,user_node_2205,2026-05-30 11:43:37,1
1958,2206,user_node_2206,2026-06-10 08:36:38,0
1959,2207,user_node_2207,2026-06-08 19:24:35,1
1960,2208,user_node_2208,2026-06-02 18:26:22,1
1961,2209,user_node_2209,2026-06-04 00:49:05,1
1962,2210,user_node_2210,2026-06-11 04:13:04,0
1963,2211,user_node_2211,2026-05-31 16:29:02,1
1964,2212,user_node_2212,2026-06-08 11:16:40,0
1965,2213,user_node_2213,2026-06-10 20:12:11,1
1966,2214,user_node_2214,2026-05-30 06:02:04,0
1967,2215,user_node_2215,2026-06-01 16:57:02,1
1968,2216,user_node_2216,2026-06-07 21:22:52,1
1969,2217,user_node_2217,2026-05-30 18:35:43,1
1970,2218,user_node_2218,2026-05-30 04:52:14,1
1971,2219,user_node_2219,2026-06-01 19:00:38,1
1972,2220,user_node_2220,2026-06-08 10:16:00,1
1973,2221,user_node_2221,2026-06-05 10:28:56,0
1974,2222,user_node_2222,2026-06-06 03:01:50,0
1975,2223,user_node_2223,2026-06-10 23:40:27,1
1976,2224,user_node_2224,2026-06-01 14:29:34,1
1977,2225,user_node_2225,2026-06-08 08:48:11,1
1978,2226,user_node_2226,2026-06-03 20:34:45,0
1979,2227,user_node_2227,2026-06-07 04:55:27,1
1980,2228,user_node_2228,2026-06-01 07:50:59,0
1981,2229,user_node_2229,2026-06-06 13:43:20,0
1982,2230,user_node_2230,2026-06-09 21:37:23,1
1983,2231,user_node_2231,2026-05-31 02:08:36,0
1984,2232,user_node_2232,2026-06-04 13:52:15,0
1985,2233,user_node_2233,2026-06-01 13:31:40,1
1986,2234,user_node_2234,2026-06-01 03:40:11,0
1987,2235,user_node_2235,2026-06-11 02:06:37,1
1988,2236,user_node_2236,2026-06-09 18:17:03,0
1989,2237,user_node_2237,2026-06-10 09:42:47,1
1990,2239,user_node_2239,2026-06-05 18:17:01,0
1991,2241,user_node_2241,2026-06-09 04:55:49,1
1992,2242,user_node_2242,2026-06-09 21:02:01,1
1993,2243,user_node_2243,2026-06-02 15:05:40,1
1994,2244,user_node_2244,2026-06-10 01:44:01,1
1995,2245,user_node_2245,2026-06-05 07:49:54,1
1996,2246,user_node_2246,2026-06-03 01:57:30,1
1997,2247,user_node_2247,2026-06-07 19:34:20,1
1998,2248,user_node_2248,2026-06-09 16:32:39,1
1999,2249,user_node_2249,2026-06-03 06:41:46,1
2000,2250,user_node_2250,2026-05-30 20:02:21,0
2001,2251,user_node_2251,2026-06-11 00:27:00,0
2002,2252,user_node_2252,2026-06-01 02:28:05,1
2003,2253,user_node_2253,2026-05-31 15:13:29,0
2004,2254,user_node_2254,2026-06-11 08:03:36,0
2005,2255,user_node_2255,2026-06-09 17:42:27,1
2006,2256,user_node_2256,2026-06-03 14:07:30,1
2007,2257,user_node_2257,2026-06-10 08:40:19,1
2008,2258,user_node_2258,2026-06-06 13:19:05,1
2009,2259,user_node_2259,2026-06-03 13:54:34,0
2010,2260,user_node_2260,2026-06-09 03:46:02,1
2011,2261,user_node_2261,2026-06-08 09:34:48,1
2012,2263,user_node_2263,2026-06-03 07:37:24,1
2013,2264,user_node_2264,2026-06-04 18:53:32,1
2014,2265,user_node_2265,2026-06-02 11:15:04,1
2015,2266,user_node_2266,2026-05-31 07:50:15,1
2016,2267,user_node_2267,2026-06-02 03:54:26,0
2017,2269,user_node_2269,2026-06-01 21:45:17,1
2018,2270,user_node_2270,2026-06-03 13:43:00,1
2019,2271,user_node_2271,2026-05-31 02:00:41,1
2020,2273,user_node_2273,2026-06-05 20:24:28,0
2021,2275,user_node_2275,2026-06-05 23:31:42,0
2022,2276,user_node_2276,2026-06-01 10:14:58,1
2023,2277,user_node_2277,2026-06-02 12:12:13,1
2024,2279,user_node_2279,2026-06-03 23:51:13,1
2025,2281,user_node_2281,2026-06-06 14:25:13,0
2026,2282,user_node_2282,2026-06-09 02:46:38,0
2027,2283,user_node_2283,2026-05-29 20:54:04,0
2028,2284,user_node_2284,2026-06-03 07:14:22,0
2029,2285,user_node_2285,2026-06-02 01:21:08,0
2030,2286,user_node_2286,2026-06-06 11:06:50,1
2031,2287,user_node_2287,2026-06-02 01:10:19,0
2032,2288,user_node_2288,2026-06-12 01:34:35,1
2033,2289,user_node_2289,2026-05-30 16:41:30,0
2034,2290,user_node_2290,2026-06-06 00:10:12,0
2035,2291,user_node_2291,2026-06-11 14:17:11,0
2036,2292,user_node_2292,2026-05-31 20:52:30,1
2037,2293,user_node_2293,2026-06-04 04:50:17,1
2038,2294,user_node_2294,2026-06-05 07:26:44,1
2039,2295,user_node_2295,2026-06-02 09:34:24,0
2040,2296,user_node_2296,2026-06-07 13:16:30,1
2041,2297,user_node_2297,2026-06-07 03:25:31,1
2042,2298,user_node_2298,2026-05-30 22:22:03,1
2043,2299,user_node_2299,2026-06-12 10:58:21,0
2044,2300,user_node_2300,2026-06-04 18:39:34,0
2045,2301,user_node_2301,2026-06-10 20:07:35,1
2046,2302,user_node_2302,2026-06-07 21:36:45,0
2047,2304,user_node_2304,2026-06-03 00:42:37,0
2048,2306,user_node_2306,2026-05-30 08:48:02,1
2049,2307,user_node_2307,2026-06-10 05:37:16,0
2050,2308,user_node_2308,2026-05-30 21:37:50,1
2051,2310,user_node_2310,2026-06-06 05:21:58,1
2052,2311,user_node_2311,2026-06-11 18:28:54,0
2053,2312,user_node_2312,2026-06-03 03:09:10,1
2054,2314,user_node_2314,2026-06-09 02:37:22,1
2055,2315,user_node_2315,2026-06-03 15:41:48,1
2056,2316,user_node_2316,2026-06-04 22:30:53,0
2057,2317,user_node_2317,2026-05-31 22:54:31,0
2058,2318,user_node_2318,2026-06-11 17:38:02,1
2059,2319,user_node_2319,2026-06-09 08:45:32,0
2060,2320,user_node_2320,2026-06-04 01:20:26,1
2061,2322,user_node_2322,2026-06-10 12:22:50,1
2062,2323,user_node_2323,2026-06-01 21:18:27,1
2063,2324,user_node_2324,2026-06-12 01:36:36,1
2064,2325,user_node_2325,2026-06-05 20:40:04,1
2065,2326,user_node_2326,2026-06-04 09:38:37,1
2066,2328,user_node_2328,2026-06-06 21:51:05,0
2067,2330,user_node_2330,2026-06-04 16:19:28,1
2068,2331,user_node_2331,2026-06-01 22:41:34,1
2069,2332,user_node_2332,2026-06-11 21:26:30,0
2070,2333,user_node_2333,2026-06-12 14:11:33,0
2071,2334,user_node_2334,2026-05-30 05:37:38,1
2072,2335,user_node_2335,2026-06-03 12:35:28,0
2073,2337,user_node_2337,2026-06-08 05:44:42,1
2074,2339,user_node_2339,2026-06-11 11:09:27,0
2075,2340,user_node_2340,2026-06-05 02:34:53,0
2076,2341,user_node_2341,2026-06-09 01:14:21,0
2077,2342,user_node_2342,2026-06-03 12:11:48,1
2078,2343,user_node_2343,2026-05-30 00:34:21,0
2079,2344,user_node_2344,2026-05-30 03:46:46,1
2080,2346,user_node_2346,2026-05-30 17:22:09,1
2081,2347,user_node_2347,2026-06-04 03:52:14,0
2082,2348,user_node_2348,2026-06-03 09:21:21,0
2083,2349,user_node_2349,2026-05-30 03:07:08,0
2084,2350,user_node_2350,2026-06-11 17:34:30,1
2085,2351,user_node_2351,2026-06-05 17:17:01,1
2086,2352,user_node_2352,2026-06-09 12:07:54,0
2087,2353,user_node_2353,2026-05-31 23:02:14,1
2088,2355,user_node_2355,2026-06-01 21:40:41,1
2089,2356,user_node_2356,2026-06-09 23:07:14,1
2090,2357,user_node_2357,2026-06-01 13:56:38,1
2091,2358,user_node_2358,2026-05-30 19:01:26,0
2092,2359,user_node_2359,2026-06-05 03:51:31,1
2093,2360,user_node_2360,2026-05-31 21:35:18,0
