id,sensor_id,device_id,recorded_at,value,quality_flag
17954,65,20,2026-06-12 10:27:52,28.0,0
17955,66,20,2026-06-12 10:27:52,10.9,0
17956,67,20,2026-06-12 10:27:52,987.09,0
17957,1,1,2026-06-12 10:42:52,982.54,0
17958,2,1,2026-06-12 10:42:52,82.0,0
17959,3,1,2026-06-12 10:42:52,7.436,0
17960,4,1,2026-06-12 10:42:52,13.9,0
17961,5,2,2026-06-12 10:42:52,24.7,0
17962,6,2,2026-06-12 10:42:52,985.45,0
17963,7,2,2026-06-12 10:42:52,1.792,0
17964,8,2,2026-06-12 10:42:52,46.0,0
17965,9,3,2026-06-12 10:42:52,5.489,0
17966,10,3,2026-06-12 10:42:52,55.0,0
17967,11,3,2026-06-12 10:42:52,20.9,0
17968,12,3,2026-06-12 10:42:52,992.26,0
17969,13,4,2026-06-12 10:42:52,14.334,0
17970,14,4,2026-06-12 10:42:52,46.0,0
17971,15,4,2026-06-12 10:42:52,-2.4,0
17972,16,4,2026-06-12 10:42:52,1007.87,0
17973,17,5,2026-06-12 10:42:52,1004.68,0
17974,18,5,2026-06-12 10:42:52,77.0,0
17975,19,5,2026-06-12 10:42:52,24.5,0
17976,20,5,2026-06-12 10:42:52,9.655,0
17977,21,6,2026-06-12 10:42:52,3.874,0
17978,22,6,2026-06-12 10:42:52,1019.39,0
17979,23,7,2026-06-12 10:42:52,77.0,0
17980,24,7,2026-06-12 10:42:52,8.1,0
17981,25,7,2026-06-12 10:42:52,987.15,0
17982,26,8,2026-06-12 10:42:52,69.0,0
17983,27,8,2026-06-12 10:42:52,1.946,0
17984,28,8,2026-06-12 10:42:52,41.1,0
17985,29,8,2026-06-12 10:42:52,1001.86,0
17986,30,9,2026-06-12 10:42:52,3.418,0
17987,31,9,2026-06-12 10:42:52,20.7,0
17988,32,9,2026-06-12 10:42:52,63.0,0
17989,33,10,2026-06-12 10:42:52,9.025,0
17990,34,10,2026-06-12 10:42:52,51.0,0
17991,35,11,2026-06-12 10:42:52,54.0,0
17992,36,11,2026-06-12 10:42:52,20.2,0
17993,37,11,2026-06-12 10:42:52,989.7,0
17994,38,11,2026-06-12 10:42:52,7.065,0
17995,39,12,2026-06-12 10:42:52,47.0,0
17996,40,12,2026-06-12 10:42:52,32.7,0
17997,41,12,2026-06-12 10:42:52,1024.56,0
17998,42,13,2026-06-12 10:42:52,980.79,0
17999,43,13,2026-06-12 10:42:52,31.3,0
18000,44,14,2026-06-12 10:42:52,1.3,0
18001,45,14,2026-06-12 10:42:52,999.84,0
18002,46,15,2026-06-12 10:42:52,-3.7,0
18003,47,15,2026-06-12 10:42:52,65.0,0
18004,48,15,2026-06-12 10:42:52,8.536,0
18005,49,16,2026-06-12 10:42:52,0.995,0
18006,50,16,2026-06-12 10:42:52,-3.8,0
18007,51,16,2026-06-12 10:42:52,1003.51,0
18008,52,16,2026-06-12 10:42:52,44.0,0
18009,53,17,2026-06-12 10:42:52,3.534,0
18010,54,17,2026-06-12 10:42:52,-8.8,0
18011,55,17,2026-06-12 10:42:52,25.0,0
18012,56,18,2026-06-12 10:42:52,987.49,0
18013,57,18,2026-06-12 10:42:52,17.8,0
18014,58,18,2026-06-12 10:42:52,60.0,0
18015,59,18,2026-06-12 10:42:52,3.46,0
18016,60,19,2026-06-12 10:42:52,-8.4,0
18017,61,19,2026-06-12 10:42:52,57.0,0
18018,62,19,2026-06-12 10:42:52,8.475,0
18019,63,19,2026-06-12 10:42:52,997.32,0
18020,64,20,2026-06-12 10:42:52,9.894,0
18021,65,20,2026-06-12 10:42:52,72.0,0
18022,66,20,2026-06-12 10:42:52,9.6,0
18023,67,20,2026-06-12 10:42:52,1020.85,0
18024,1,1,2026-06-12 10:57:52,1002.15,0
18025,2,1,2026-06-12 10:57:52,39.0,0
18026,3,1,2026-06-12 10:57:52,11.368,0
18027,4,1,2026-06-12 10:57:52,34.3,0
18028,5,2,2026-06-12 10:57:52,1.5,0
18029,6,2,2026-06-12 10:57:52,1018.27,0
18030,7,2,2026-06-12 10:57:52,0.723,0
18031,8,2,2026-06-12 10:57:52,83.0,0
18032,9,3,2026-06-12 10:57:52,4.628,0
18033,10,3,2026-06-12 10:57:52,36.0,0
18034,11,3,2026-06-12 10:57:52,16.4,0
18035,12,3,2026-06-12 10:57:52,998.38,0
18036,13,4,2026-06-12 10:57:52,8.624,0
18037,14,4,2026-06-12 10:57:52,48.0,0
18038,15,4,2026-06-12 10:57:52,25.0,0
18039,16,4,2026-06-12 10:57:52,1009.17,0
18040,17,5,2026-06-12 10:57:52,980.47,0
18041,18,5,2026-06-12 10:57:52,31.0,0
18042,19,5,2026-06-12 10:57:52,17.2,0
18043,20,5,2026-06-12 10:57:52,5.95,0
18044,21,6,2026-06-12 10:57:52,0.09,0
18045,22,6,2026-06-12 10:57:52,1006.65,0
18046,23,7,2026-06-12 10:57:52,30.0,0
18047,24,7,2026-06-12 10:57:52,-5.4,0
18048,25,7,2026-06-12 10:57:52,1009.13,0
18049,26,8,2026-06-12 10:57:52,47.0,0
18050,27,8,2026-06-12 10:57:52,11.344,0
18051,28,8,2026-06-12 10:57:52,22.1,0
18052,29,8,2026-06-12 10:57:52,1008.08,0
18053,30,9,2026-06-12 10:57:52,4.164,0
18054,31,9,2026-06-12 10:57:52,13.6,0
18055,32,9,2026-06-12 10:57:52,54.0,0
18056,33,10,2026-06-12 10:57:52,10.783,0
18057,34,10,2026-06-12 10:57:52,74.0,0
18058,35,11,2026-06-12 10:57:52,70.0,0
18059,36,11,2026-06-12 10:57:52,14.3,0
18060,37,11,2026-06-12 10:57:52,986.79,0
18061,38,11,2026-06-12 10:57:52,5.132,0
18062,39,12,2026-06-12 10:57:52,68.0,0
18063,40,12,2026-06-12 10:57:52,-2.6,0
18064,41,12,2026-06-12 10:57:52,981.28,0
18065,42,13,2026-06-12 10:57:52,980.75,0
18066,43,13,2026-06-12 10:57:52,31.3,0
18067,44,14,2026-06-12 10:57:52,32.3,0
18068,45,14,2026-06-12 10:57:52,1022.03,0
18069,46,15,2026-06-12 10:57:52,3.2,0
18070,47,15,2026-06-12 10:57:52,72.0,0
18071,48,15,2026-06-12 10:57:52,12.864,0
18072,49,16,2026-06-12 10:57:52,10.733,0
18073,50,16,2026-06-12 10:57:52,22.0,0
18074,51,16,2026-06-12 10:57:52,1002.22,0
18075,52,16,2026-06-12 10:57:52,35.0,1
18076,53,17,2026-06-12 10:57:52,3.426,0
18077,54,17,2026-06-12 10:57:52,29.7,0
18078,55,17,2026-06-12 10:57:52,59.0,0
18079,56,18,2026-06-12 10:57:52,1011.29,0
18080,57,18,2026-06-12 10:57:52,-9.4,0
18081,58,18,2026-06-12 10:57:52,52.0,0
18082,59,18,2026-06-12 10:57:52,5.556,0
18083,60,19,2026-06-12 10:57:52,35.4,0
18084,61,19,2026-06-12 10:57:52,22.0,0
18085,62,19,2026-06-12 10:57:52,14.151,0
18086,63,19,2026-06-12 10:57:52,1001.31,0
18087,64,20,2026-06-12 10:57:52,11.17,0
18088,65,20,2026-06-12 10:57:52,73.0,0
18089,66,20,2026-06-12 10:57:52,15.4,0
18090,67,20,2026-06-12 10:57:52,1020.28,0
18091,1,1,2026-06-12 11:12:52,987.74,0
18092,2,1,2026-06-12 11:12:52,31.0,0
18093,3,1,2026-06-12 11:12:52,13.57,0
18094,4,1,2026-06-12 11:12:52,42.1,0
18095,5,2,2026-06-12 11:12:52,4.6,0
18096,6,2,2026-06-12 11:12:52,1004.26,0
18097,7,2,2026-06-12 11:12:52,2.653,0
18098,8,2,2026-06-12 11:12:52,84.0,0
18099,9,3,2026-06-12 11:12:52,11.959,0
18100,10,3,2026-06-12 11:12:52,82.0,0
18101,11,3,2026-06-12 11:12:52,-2.8,0
18102,12,3,2026-06-12 11:12:52,1001.69,0
18103,13,4,2026-06-12 11:12:52,10.309,0
18104,14,4,2026-06-12 11:12:52,67.0,0
18105,15,4,2026-06-12 11:12:52,44.4,0
18106,16,4,2026-06-12 11:12:52,1010.29,0
18107,17,5,2026-06-12 11:12:52,1020.51,0
18108,18,5,2026-06-12 11:12:52,48.0,0
18109,19,5,2026-06-12 11:12:52,-1.4,0
18110,20,5,2026-06-12 11:12:52,6.754,0
18111,21,6,2026-06-12 11:12:52,5.085,0
18112,22,6,2026-06-12 11:12:52,1025.01,0
18113,23,7,2026-06-12 11:12:52,88.0,1
18114,24,7,2026-06-12 11:12:52,36.5,0
18115,25,7,2026-06-12 11:12:52,1011.71,0
18116,26,8,2026-06-12 11:12:52,53.0,0
18117,27,8,2026-06-12 11:12:52,12.834,0
18118,28,8,2026-06-12 11:12:52,30.2,2
18119,29,8,2026-06-12 11:12:52,980.11,0
18120,30,9,2026-06-12 11:12:52,1.319,0
18121,31,9,2026-06-12 11:12:52,9.2,0
18122,32,9,2026-06-12 11:12:52,53.0,0
18123,33,10,2026-06-12 11:12:52,2.484,0
18124,34,10,2026-06-12 11:12:52,44.0,0
18125,35,11,2026-06-12 11:12:52,48.0,0
18126,36,11,2026-06-12 11:12:52,-4.2,0
18127,37,11,2026-06-12 11:12:52,1016.93,0
18128,38,11,2026-06-12 11:12:52,7.407,0
18129,39,12,2026-06-12 11:12:52,48.0,1
18130,40,12,2026-06-12 11:12:52,24.4,0
18131,41,12,2026-06-12 11:12:52,1018.22,0
18132,42,13,2026-06-12 11:12:52,1027.54,0
18133,43,13,2026-06-12 11:12:52,23.0,0
18134,44,14,2026-06-12 11:12:52,29.4,0
18135,45,14,2026-06-12 11:12:52,1013.78,0
18136,46,15,2026-06-12 11:12:52,21.9,0
18137,47,15,2026-06-12 11:12:52,45.0,0
18138,48,15,2026-06-12 11:12:52,13.806,0
18139,49,16,2026-06-12 11:12:52,13.254,0
18140,50,16,2026-06-12 11:12:52,24.2,0
18141,51,16,2026-06-12 11:12:52,1024.91,0
18142,52,16,2026-06-12 11:12:52,55.0,0
18143,53,17,2026-06-12 11:12:52,14.498,0
18144,54,17,2026-06-12 11:12:52,9.7,0
18145,55,17,2026-06-12 11:12:52,77.0,0
18146,56,18,2026-06-12 11:12:52,1009.25,0
18147,57,18,2026-06-12 11:12:52,43.0,0
18148,58,18,2026-06-12 11:12:52,34.0,0
18149,59,18,2026-06-12 11:12:52,12.043,0
18150,60,19,2026-06-12 11:12:52,32.2,0
18151,61,19,2026-06-12 11:12:52,35.0,0
18152,62,19,2026-06-12 11:12:52,4.564,0
18153,63,19,2026-06-12 11:12:52,1014.55,0
18154,64,20,2026-06-12 11:12:52,10.951,0
18155,65,20,2026-06-12 11:12:52,67.0,0
18156,66,20,2026-06-12 11:12:52,40.2,0
18157,67,20,2026-06-12 11:12:52,984.24,0
18158,1,1,2026-06-12 11:27:52,1013.39,0
18159,2,1,2026-06-12 11:27:52,55.0,0
18160,3,1,2026-06-12 11:27:52,7.24,0
18161,4,1,2026-06-12 11:27:52,37.4,0
18162,5,2,2026-06-12 11:27:52,19.6,0
18163,6,2,2026-06-12 11:27:52,1028.36,0
18164,7,2,2026-06-12 11:27:52,5.557,0
18165,8,2,2026-06-12 11:27:52,39.0,0
18166,9,3,2026-06-12 11:27:52,12.5,0
18167,10,3,2026-06-12 11:27:52,72.0,0
18168,11,3,2026-06-12 11:27:52,5.7,0
18169,12,3,2026-06-12 11:27:52,985.81,0
18170,13,4,2026-06-12 11:27:52,12.819,0
18171,14,4,2026-06-12 11:27:52,50.0,0
18172,15,4,2026-06-12 11:27:52,43.3,0
18173,16,4,2026-06-12 11:27:52,988.5,0
18174,17,5,2026-06-12 11:27:52,993.52,0
18175,18,5,2026-06-12 11:27:52,37.0,0
18176,19,5,2026-06-12 11:27:52,6.3,0
18177,20,5,2026-06-12 11:27:52,12.619,0
18178,21,6,2026-06-12 11:27:52,3.346,0
18179,22,6,2026-06-12 11:27:52,1018.12,0
18180,23,7,2026-06-12 11:27:52,44.0,0
18181,24,7,2026-06-12 11:27:52,16.2,0
18182,25,7,2026-06-12 11:27:52,1001.95,0
18183,26,8,2026-06-12 11:27:52,66.0,0
18184,27,8,2026-06-12 11:27:52,6.486,0
18185,28,8,2026-06-12 11:27:52,5.7,0
18186,29,8,2026-06-12 11:27:52,1018.92,0
18187,30,9,2026-06-12 11:27:52,10.058,0
18188,31,9,2026-06-12 11:27:52,10.3,0
18189,32,9,2026-06-12 11:27:52,56.0,0
18190,33,10,2026-06-12 11:27:52,12.049,0
18191,34,10,2026-06-12 11:27:52,77.0,0
18192,35,11,2026-06-12 11:27:52,67.0,0
18193,36,11,2026-06-12 11:27:52,-1.6,0
18194,37,11,2026-06-12 11:27:52,982.97,0
18195,38,11,2026-06-12 11:27:52,8.847,0
18196,39,12,2026-06-12 11:27:52,37.0,0
18197,40,12,2026-06-12 11:27:52,43.6,0
18198,41,12,2026-06-12 11:27:52,993.19,0
18199,42,13,2026-06-12 11:27:52,983.75,0
18200,43,13,2026-06-12 11:27:52,25.1,0
18201,44,14,2026-06-12 11:27:52,42.0,0
18202,45,14,2026-06-12 11:27:52,1006.75,0
18203,46,15,2026-06-12 11:27:52,23.1,0
18204,47,15,2026-06-12 11:27:52,48.0,0
18205,48,15,2026-06-12 11:27:52,8.467,0
18206,49,16,2026-06-12 11:27:52,13.336,0
18207,50,16,2026-06-12 11:27:52,31.9,0
18208,51,16,2026-06-12 11:27:52,989.57,0
18209,52,16,2026-06-12 11:27:52,23.0,0
18210,53,17,2026-06-12 11:27:52,7.448,0
18211,54,17,2026-06-12 11:27:52,21.1,0
18212,55,17,2026-06-12 11:27:52,66.0,0
18213,56,18,2026-06-12 11:27:52,1003.66,0
18214,57,18,2026-06-12 11:27:52,43.8,0
18215,58,18,2026-06-12 11:27:52,77.0,0
18216,59,18,2026-06-12 11:27:52,14.342,0
18217,60,19,2026-06-12 11:27:52,21.2,2
18218,61,19,2026-06-12 11:27:52,78.0,0
18219,62,19,2026-06-12 11:27:52,3.906,0
18220,63,19,2026-06-12 11:27:52,990.99,0
18221,64,20,2026-06-12 11:27:52,14.142,0
18222,65,20,2026-06-12 11:27:52,83.0,0
18223,66,20,2026-06-12 11:27:52,36.7,0
18224,67,20,2026-06-12 11:27:52,994.22,0
18225,1,1,2026-06-12 11:42:52,1025.85,0
18226,2,1,2026-06-12 11:42:52,21.0,0
18227,3,1,2026-06-12 11:42:52,2.321,0
18228,4,1,2026-06-12 11:42:52,44.5,0
18229,5,2,2026-06-12 11:42:52,12.2,0
18230,6,2,2026-06-12 11:42:52,1014.18,0
18231,7,2,2026-06-12 11:42:52,13.404,0
18232,8,2,2026-06-12 11:42:52,28.0,0
18233,9,3,2026-06-12 11:42:52,1.339,0
18234,10,3,2026-06-12 11:42:52,47.0,0
18235,11,3,2026-06-12 11:42:52,40.8,0
18236,12,3,2026-06-12 11:42:52,986.76,0
18237,13,4,2026-06-12 11:42:52,7.473,0
18238,14,4,2026-06-12 11:42:52,81.0,0
18239,15,4,2026-06-12 11:42:52,22.2,0
18240,16,4,2026-06-12 11:42:52,995.78,0
18241,17,5,2026-06-12 11:42:52,992.39,0
18242,18,5,2026-06-12 11:42:52,83.0,0
18243,19,5,2026-06-12 11:42:52,27.5,0
18244,20,5,2026-06-12 11:42:52,3.621,0
18245,21,6,2026-06-12 11:42:52,2.702,1
18246,22,6,2026-06-12 11:42:52,1013.49,0
18247,23,7,2026-06-12 11:42:52,56.0,0
18248,24,7,2026-06-12 11:42:52,27.2,0
18249,25,7,2026-06-12 11:42:52,990.26,0
18250,26,8,2026-06-12 11:42:52,57.0,0
18251,27,8,2026-06-12 11:42:52,6.636,0
18252,28,8,2026-06-12 11:42:52,20.5,0
18253,29,8,2026-06-12 11:42:52,1010.81,0
18254,30,9,2026-06-12 11:42:52,14.571,0
18255,31,9,2026-06-12 11:42:52,-5.1,0
18256,32,9,2026-06-12 11:42:52,85.0,0
18257,33,10,2026-06-12 11:42:52,10.935,0
18258,34,10,2026-06-12 11:42:52,57.0,0
18259,35,11,2026-06-12 11:42:52,60.0,0
18260,36,11,2026-06-12 11:42:52,14.4,0
18261,37,11,2026-06-12 11:42:52,1004.31,0
18262,38,11,2026-06-12 11:42:52,9.444,0
18263,39,12,2026-06-12 11:42:52,52.0,0
18264,40,12,2026-06-12 11:42:52,5.4,0
18265,41,12,2026-06-12 11:42:52,1021.3,0
18266,42,13,2026-06-12 11:42:52,1027.77,0
18267,43,13,2026-06-12 11:42:52,-2.8,0
18268,44,14,2026-06-12 11:42:52,32.7,0
18269,45,14,2026-06-12 11:42:52,1023.31,0
18270,46,15,2026-06-12 11:42:52,7.3,0
18271,47,15,2026-06-12 11:42:52,26.0,0
18272,48,15,2026-06-12 11:42:52,9.827,0
18273,49,16,2026-06-12 11:42:52,6.404,0
18274,50,16,2026-06-12 11:42:52,44.8,0
18275,51,16,2026-06-12 11:42:52,1009.45,0
18276,52,16,2026-06-12 11:42:52,35.0,0
18277,53,17,2026-06-12 11:42:52,3.696,0
18278,54,17,2026-06-12 11:42:52,33.4,1
18279,55,17,2026-06-12 11:42:52,85.0,0
18280,56,18,2026-06-12 11:42:52,983.67,0
18281,57,18,2026-06-12 11:42:52,11.7,0
18282,58,18,2026-06-12 11:42:52,43.0,0
18283,59,18,2026-06-12 11:42:52,13.787,0
18284,60,19,2026-06-12 11:42:52,30.5,0
18285,61,19,2026-06-12 11:42:52,44.0,0
18286,62,19,2026-06-12 11:42:52,3.378,0
18287,63,19,2026-06-12 11:42:52,1029.29,0
18288,64,20,2026-06-12 11:42:52,2.297,0
18289,65,20,2026-06-12 11:42:52,53.0,0
18290,66,20,2026-06-12 11:42:52,20.2,0
18291,67,20,2026-06-12 11:42:52,1010.58,0
18292,1,1,2026-06-12 11:57:52,1002.3,0
18293,2,1,2026-06-12 11:57:52,61.0,0
18294,3,1,2026-06-12 11:57:52,10.501,0
18295,4,1,2026-06-12 11:57:52,43.1,0
18296,5,2,2026-06-12 11:57:52,33.3,0
18297,6,2,2026-06-12 11:57:52,1009.17,0
18298,7,2,2026-06-12 11:57:52,14.556,0
18299,8,2,2026-06-12 11:57:52,58.0,0
18300,9,3,2026-06-12 11:57:52,14.279,0
18301,10,3,2026-06-12 11:57:52,53.0,0
18302,11,3,2026-06-12 11:57:52,3.2,0
18303,12,3,2026-06-12 11:57:52,983.7,0
18304,13,4,2026-06-12 11:57:52,5.762,0
18305,14,4,2026-06-12 11:57:52,87.0,0
18306,15,4,2026-06-12 11:57:52,12.3,0
18307,16,4,2026-06-12 11:57:52,1007.72,0
18308,17,5,2026-06-12 11:57:52,1018.29,0
18309,18,5,2026-06-12 11:57:52,36.0,0
18310,19,5,2026-06-12 11:57:52,27.4,0
18311,20,5,2026-06-12 11:57:52,12.093,0
18312,21,6,2026-06-12 11:57:52,0.953,0
18313,22,6,2026-06-12 11:57:52,1009.25,0
18314,23,7,2026-06-12 11:57:52,49.0,0
18315,24,7,2026-06-12 11:57:52,22.6,0
18316,25,7,2026-06-12 11:57:52,1018.06,0
18317,26,8,2026-06-12 11:57:52,84.0,0
18318,27,8,2026-06-12 11:57:52,5.329,0
18319,28,8,2026-06-12 11:57:52,32.1,0
18320,29,8,2026-06-12 11:57:52,1025.53,0
18321,30,9,2026-06-12 11:57:52,0.515,0
18322,31,9,2026-06-12 11:57:52,26.6,0
18323,32,9,2026-06-12 11:57:52,84.0,0
18324,33,10,2026-06-12 11:57:52,9.683,0
18325,34,10,2026-06-12 11:57:52,57.0,0
18326,35,11,2026-06-12 11:57:52,33.0,0
18327,36,11,2026-06-12 11:57:52,13.6,0
18328,37,11,2026-06-12 11:57:52,1020.63,0
18329,38,11,2026-06-12 11:57:52,6.111,0
18330,39,12,2026-06-12 11:57:52,53.0,0
18331,40,12,2026-06-12 11:57:52,19.3,0
18332,41,12,2026-06-12 11:57:52,1011.85,0
18333,42,13,2026-06-12 11:57:52,1005.95,0
18334,43,13,2026-06-12 11:57:52,41.9,0
18335,44,14,2026-06-12 11:57:52,44.2,0
18336,45,14,2026-06-12 11:57:52,981.78,0
18337,46,15,2026-06-12 11:57:52,24.5,0
18338,47,15,2026-06-12 11:57:52,23.0,0
18339,48,15,2026-06-12 11:57:52,6.183,0
18340,49,16,2026-06-12 11:57:52,2.214,0
18341,50,16,2026-06-12 11:57:52,-2.7,0
18342,51,16,2026-06-12 11:57:52,1000.19,0
18343,52,16,2026-06-12 11:57:52,62.0,0
18344,53,17,2026-06-12 11:57:52,6.932,0
18345,54,17,2026-06-12 11:57:52,23.3,0
18346,55,17,2026-06-12 11:57:52,40.0,0
18347,56,18,2026-06-12 11:57:52,1005.2,0
18348,57,18,2026-06-12 11:57:52,10.5,0
18349,58,18,2026-06-12 11:57:52,44.0,0
18350,59,18,2026-06-12 11:57:52,12.925,0
18351,60,19,2026-06-12 11:57:52,-5.4,0
18352,61,19,2026-06-12 11:57:52,28.0,0
18353,62,19,2026-06-12 11:57:52,7.766,0
18354,63,19,2026-06-12 11:57:52,980.97,0
18355,64,20,2026-06-12 11:57:52,7.828,0
18356,65,20,2026-06-12 11:57:52,54.0,0
18357,66,20,2026-06-12 11:57:52,-0.3,0
18358,67,20,2026-06-12 11:57:52,1000.36,0
18359,1,1,2026-06-12 12:12:52,1019.09,0
18360,2,1,2026-06-12 12:12:52,40.0,0
18361,3,1,2026-06-12 12:12:52,3.952,0
18362,4,1,2026-06-12 12:12:52,1.0,0
18363,5,2,2026-06-12 12:12:52,3.9,0
18364,6,2,2026-06-12 12:12:52,1021.13,0
18365,7,2,2026-06-12 12:12:52,3.207,0
18366,8,2,2026-06-12 12:12:52,29.0,2
18367,9,3,2026-06-12 12:12:52,7.757,1
18368,10,3,2026-06-12 12:12:52,62.0,0
18369,11,3,2026-06-12 12:12:52,-6.6,0
18370,12,3,2026-06-12 12:12:52,982.52,0
18371,13,4,2026-06-12 12:12:52,2.498,0
18372,14,4,2026-06-12 12:12:52,52.0,0
18373,15,4,2026-06-12 12:12:52,29.2,0
18374,16,4,2026-06-12 12:12:52,1022.74,0
18375,17,5,2026-06-12 12:12:52,994.86,0
18376,18,5,2026-06-12 12:12:52,47.0,0
18377,19,5,2026-06-12 12:12:52,12.4,0
18378,20,5,2026-06-12 12:12:52,12.571,0
18379,21,6,2026-06-12 12:12:52,12.972,0
18380,22,6,2026-06-12 12:12:52,982.19,0
18381,23,7,2026-06-12 12:12:52,22.0,0
18382,24,7,2026-06-12 12:12:52,25.1,0
18383,25,7,2026-06-12 12:12:52,1008.04,0
18384,26,8,2026-06-12 12:12:52,67.0,0
18385,27,8,2026-06-12 12:12:52,6.197,0
18386,28,8,2026-06-12 12:12:52,42.9,0
18387,29,8,2026-06-12 12:12:52,1016.62,0
18388,30,9,2026-06-12 12:12:52,4.163,0
18389,31,9,2026-06-12 12:12:52,-5.7,0
18390,32,9,2026-06-12 12:12:52,40.0,0
18391,33,10,2026-06-12 12:12:52,0.471,0
18392,34,10,2026-06-12 12:12:52,34.0,0
18393,35,11,2026-06-12 12:12:52,42.0,0
18394,36,11,2026-06-12 12:12:52,-6.5,0
18395,37,11,2026-06-12 12:12:52,1007.2,0
18396,38,11,2026-06-12 12:12:52,7.377,0
18397,39,12,2026-06-12 12:12:52,23.0,0
18398,40,12,2026-06-12 12:12:52,17.4,0
18399,41,12,2026-06-12 12:12:52,999.71,0
18400,42,13,2026-06-12 12:12:52,1007.4,0
18401,43,13,2026-06-12 12:12:52,-9.4,0
18402,44,14,2026-06-12 12:12:52,30.3,0
18403,45,14,2026-06-12 12:12:52,991.04,0
18404,46,15,2026-06-12 12:12:52,6.3,0
18405,47,15,2026-06-12 12:12:52,76.0,0
18406,48,15,2026-06-12 12:12:52,9.945,0
18407,49,16,2026-06-12 12:12:52,1.68,0
18408,50,16,2026-06-12 12:12:52,-3.8,0
18409,51,16,2026-06-12 12:12:52,1026.87,0
18410,52,16,2026-06-12 12:12:52,83.0,0
18411,53,17,2026-06-12 12:12:52,1.805,0
18412,54,17,2026-06-12 12:12:52,17.2,0
18413,55,17,2026-06-12 12:12:52,73.0,0
18414,56,18,2026-06-12 12:12:52,1008.23,0
18415,57,18,2026-06-12 12:12:52,41.4,0
18416,58,18,2026-06-12 12:12:52,79.0,0
18417,59,18,2026-06-12 12:12:52,10.001,0
18418,60,19,2026-06-12 12:12:52,37.7,0
18419,61,19,2026-06-12 12:12:52,29.0,0
18420,62,19,2026-06-12 12:12:52,6.216,0
18421,63,19,2026-06-12 12:12:52,1012.62,0
18422,64,20,2026-06-12 12:12:52,12.845,0
18423,65,20,2026-06-12 12:12:52,20.0,0
18424,66,20,2026-06-12 12:12:52,3.6,0
18425,67,20,2026-06-12 12:12:52,1011.14,0
18426,1,1,2026-06-12 12:27:52,988.1,0
18427,2,1,2026-06-12 12:27:52,36.0,0
18428,3,1,2026-06-12 12:27:52,13.018,0
18429,4,1,2026-06-12 12:27:52,15.3,1
18430,5,2,2026-06-12 12:27:52,21.1,0
18431,6,2,2026-06-12 12:27:52,983.5,0
18432,7,2,2026-06-12 12:27:52,11.947,0
18433,8,2,2026-06-12 12:27:52,57.0,0
18434,9,3,2026-06-12 12:27:52,12.416,0
18435,10,3,2026-06-12 12:27:52,88.0,0
18436,11,3,2026-06-12 12:27:52,10.0,0
18437,12,3,2026-06-12 12:27:52,999.7,0
18438,13,4,2026-06-12 12:27:52,1.101,0
18439,14,4,2026-06-12 12:27:52,82.0,0
18440,15,4,2026-06-12 12:27:52,14.4,0
18441,16,4,2026-06-12 12:27:52,996.1,0
18442,17,5,2026-06-12 12:27:52,1005.41,0
18443,18,5,2026-06-12 12:27:52,27.0,0
18444,19,5,2026-06-12 12:27:52,-7.6,0
18445,20,5,2026-06-12 12:27:52,5.566,0
18446,21,6,2026-06-12 12:27:52,0.313,0
18447,22,6,2026-06-12 12:27:52,1005.88,0
18448,23,7,2026-06-12 12:27:52,54.0,0
18449,24,7,2026-06-12 12:27:52,6.1,0
18450,25,7,2026-06-12 12:27:52,982.45,0
18451,26,8,2026-06-12 12:27:52,63.0,0
18452,27,8,2026-06-12 12:27:52,2.313,0
18453,28,8,2026-06-12 12:27:52,21.5,0
18454,29,8,2026-06-12 12:27:52,1001.43,0
18455,30,9,2026-06-12 12:27:52,7.302,0
18456,31,9,2026-06-12 12:27:52,-7.9,0
18457,32,9,2026-06-12 12:27:52,50.0,0
18458,33,10,2026-06-12 12:27:52,1.551,0
18459,34,10,2026-06-12 12:27:52,29.0,0
18460,35,11,2026-06-12 12:27:52,63.0,0
18461,36,11,2026-06-12 12:27:52,37.2,0
18462,37,11,2026-06-12 12:27:52,1003.1,0
18463,38,11,2026-06-12 12:27:52,0.53,0
18464,39,12,2026-06-12 12:27:52,68.0,0
18465,40,12,2026-06-12 12:27:52,35.1,0
18466,41,12,2026-06-12 12:27:52,981.56,0
18467,42,13,2026-06-12 12:27:52,1002.25,0
18468,43,13,2026-06-12 12:27:52,9.6,0
18469,44,14,2026-06-12 12:27:52,44.6,0
18470,45,14,2026-06-12 12:27:52,1027.13,0
18471,46,15,2026-06-12 12:27:52,-1.9,0
18472,47,15,2026-06-12 12:27:52,60.0,0
18473,48,15,2026-06-12 12:27:52,11.065,1
18474,49,16,2026-06-12 12:27:52,10.496,0
18475,50,16,2026-06-12 12:27:52,38.6,0
18476,51,16,2026-06-12 12:27:52,1026.54,0
18477,52,16,2026-06-12 12:27:52,42.0,0
18478,53,17,2026-06-12 12:27:52,4.762,0
18479,54,17,2026-06-12 12:27:52,29.1,0
18480,55,17,2026-06-12 12:27:52,80.0,0
18481,56,18,2026-06-12 12:27:52,1010.48,0
18482,57,18,2026-06-12 12:27:52,8.3,0
18483,58,18,2026-06-12 12:27:52,42.0,0
18484,59,18,2026-06-12 12:27:52,2.834,0
18485,60,19,2026-06-12 12:27:52,7.5,0
18486,61,19,2026-06-12 12:27:52,76.0,0
